हमने अभी उ बा री को अपनी प तनी से फोन पर बात करते सुना .	మేము ఇ పపుడ ే ఉ బర రి తన భా ర య కు చేసిన కాల వి ననా ం .
दोसत ों , या तो दर रे से चल कर जा सकते हैं या तीन दिन झ ा डि यों से जू झ सकते हैं .	మనం వా గు నుండి వెళల వచచు లేదా మూ డు రోజు లు తు పప లలో నుండి వెళళ వచచు .
यहाँ मैं सु र कष ि त मह सू स करता हूँ .	అంటే , నా కి కకడ సు ర కష ి తంగా అనిపి సతుంది .
मेरे रा स ते में मत आ ना .	నా దా రికి అ డ డు రా కు .
और मेरी माँ पास ही के एक सक ूल में प ढ ा ती थी ं .	మా అమమ అ కకడి బ డి లో టీ చ రు గా పని చేసే ది .
बो ना ल डे चु ना व मु ख या ल य कर ा कस , वे ने जु ए ला	బ ొ ండ ే ల ఎ నని కల పర ధా న కార య ాల యం క రా కస , వె నె జు లా
और कि उसका उस अ म री की सा ं स द की ह त या से कया सं बं ध है .	దా నికి , యు ఎ స సె నె టర మ రణ ా నికి మ ధయ ఉనన సం బం ధ ం .
मुझे एक काम पू रा करना है .	నేను పూర తి చేయ వల సిన పని ఉంది .
यह तुमहारी इ कल ौ ती चे ता व नी है .	ఇది నీ కి చ చే ఏ కె క హె చచ రిక .
लगता है आपके भी बच चे हैं .	మీకు కూడా పిలల లు ఉనన టటు ననా రు .
मुझे इसे डे टा से मि ला ने में एक से क ंड ल गे गा .	మనం స క రే ప చేసిన డే టా ను చూడ డానికి ఒకక ని మి ష ం ఆ గ ాలి .
किसी से मदद ले ली .	స హా యం చేయ మని అ డి గా ను .
यह कहाँ से है ?	ఇది ఎ కకడి ది ?
यह बहुत ख ू बस ू रत है . शुकरिया .	చాలా బాగు ంది . ధనయవాదాలు .
कया तुम लै ंड ला इन से मेरे दूस रे न ं बर पर फोन करो गे ?	నా క వర నం బర కు ల యా ండ లె న నుండి కాల చేయ గల వా ?
बहुत ल ं बी सू ची है .	చా ంతా డ ంత జా బి తా ఉంది .
उसे जाने दो .	అత నని వది లే యి .
वह कॉ ले ज में प ढ ती है .	ఆమె చ దు వు కు ంటుంది .
मैंने उसे मेरे रा स ते में न आ ने का एक मौ का दिया था , उसने बात नहीं मा नी .	తన కు వెళళ ి పో వ డానికి అవ కా శం ఇ చచా ను , కానీ తను ఉ ప యో గి ంచుకో లేదు .
मैं बस तुमहें उसे फोन करने को कह रहा हूँ .	నినను కే వల ం ఆ యన కి కాల చేయ మ ంటుననా ను .
कया तुम अब तक यही सोच रहे थे ?	ఇంత కాల ం , నువవు ఆలోచి ంచి ంది అదే నా ?
बस यह पक का कर ले ना चाहता था	అంటే , నేను వెళళ ి న పపుడు ,
मैंने तुमहें चे ता व नी दी थी .	నేను నినను హె చచ రి ంచా ను .
आप की आ ँ ख को कया हुआ ?	నీ క ంటి కి ఏ మె ంది ?
यह तो बहुत सु ंदर है .	ఇది చాలా బాగు ంది .
सि ने मा के सि वा य . कोई बे व कू फ भी वह आ रा म से कर सकता है .	ఒకక సి ని మా తపప . అది ఎంత వె ధ వె నా బాగా చేయ గల డు .
तो तुमहें लगता है कि किसी को यहाँ इसका भ ं डा र मि ला है ?	అయితే ఈ ని కష ే ప ణం ఇకకడ ఎవ రి కె నా దొ రికి ంద ంటా వా ?
ब ल कि हमारे पास दु निया का सबसे ब डा ते ल का भ ं डा र भी है .	మన కు పర ప ంచ ంలో నే అ తి పెదద చ ము రు ని ల వ లు ఉననా యి .
नाम , खा ता न ं बर , पै स ों का ले न - दे न .	పే రలు , ఖ ా తా నం బర లు , అతను చేసిన బ ది లీ లు .
पलीज , मै कस .	దయచేసి , మా కస .
घर लौ ट जाओ .	ఇంటి కి వెళళ ు .
कि ंग ए ड वर ड .	కి ంగ ఎ డ వర డ లో .
वह कहाँ है ?	తను ఎ కక డు ంది ?
हा ला ँ कि तुमहारा दर द देख कर मुझे खुश ी जरूर हो रही है .	నీ బా ధ చూడ డం అ నే ది సంతో ష కర మెన పర మా ద ం అను కో .
मैं आ ग ज ला ने के लिए ल क डी का ट रहा था और एक ट ु क डा उ ड कर आया ,	వ ంట చె రు కు కోసం క టట ె లు కొ డు తు ంటే , చినన తు న క వచచి
वो गल र नाम की एक कं प नी ने ल ॉ न च किया था .	వ ో గ లే ర అ నే సం సథ అని రె న చెపపా డు .
बता ओ कि तुमहें मो रे न ो की ह त या करने का काम किस ने दिया था ,	మో రె నో ని చం ప డానికి నినను ఎవరు ని య మి ంచా రో చెపపు ,
बस अपने पा पा को फोन कर दो .	నువవు మీ నానన కు కాల చె య యి చ ాలు .
जैसे , सर कि ट बो र ड , जी पी ए स सि सट म , जे ट इं जन .	అంటే , సర క యూ ట బో ర డు లు , జి పి ఎ స వయ వ సథ లు , జె ట ఇం జ న లు .
है री वही करती है जो उसके लिए अचछा होता है .	హ యా రీ తన కు ఏ ది మంచి ద ో అదే చే సతుంది .
और सी धा आ ँ ख में जा लगा . ला पर वा ही थी .	సరి గ గా క ంట లో పడి ంది . వె ర రి త నం .
मेरे ख या ल से , द कष ि ण अ म री की है .	ద కష ి ణ అ మె రి కా అను కుంటా ను .
ल ंद न ?	ల ండ నా ?
लोग इसे " ब लू गो लड " बु ला ते हैं .	వాళళు ఈ ప దా రథ ా నని " బ లూ గో ల డ " అ ంటా రు .
कया मैं आप से कुछ पूछ सकता हूँ ?	మి మమ లని ఒక విషయం అ డ గ వచచా ?
यह एक बहुत ग री ब देश है , मि सट र ग री यर ,	మి సట ర గర ీ ర , ఇది చాలా పే ద దేశం ,
है री ?	హ యా రీ ?
उसे मेरी पर वाह है ,	తను నా గురించి ,
भा ड में जाओ .	పోయి చా వు .
अब मैं आपको काम करने दे ता हूँ .	మీరు తిరిగి పని లో కి వెళళ డం మంచి దే మో .
ग री यर .	గర ీ ర .
तुमहारा मतलब यह सब उसने नहीं कर वा या ?	అంటే అతను కాదు అని చె ప తుననా వా ?
पा पा !	నా ననా !
पा पा !	నా ననా !
अब तक इस के जि तने स रो त पता हैं , वे या तो ची न में हैं या का ंग ो में .	ఇ పపటి వర కు , తెలి సిన వ న రు ల న నీ చె నా లేదా కా ంగ ో లో ఉననా యి .
मैंने अपना न ं बर इस में डा ल दिया है , " रि प ली " के नाम से .	నం బర ను కా ంటా క ట స , లో " రి ప లీ " అని సట ో ర చే సా ను .
पो ल के हि सा ब से वहाँ रे य स की पक ड बहुत म जब ूत है .	పో ల స పర కా రం అ వి రే యే స కు బ ల మెన పరా ంత ాలు .
आप ने कहा था कि दर वा जे की ओ र पी ठ कर के कभी नहीं बैठ ना चाहिए .	ఎపపుడూ వీ పు త లు పు వె పు పె టటి కూ రచ ో వ దద ని చెపపా వు .
वह तुमहारे लिए मा य ने रख ता है .	అత న ంటే నీ కే ద ో ఇష టం ఉంది .
कोई कुछ ज ला रहा है .	ఎవర ో , ఏదో క ాలు సతుననా రు .
हम भ ू खे मर रहे हैं .	మనం ఆ కలి తో చని పో తుననా ం .
तुम झ ू ठ बोल रहे हो .	నువవు అబ దధ ం చె ప తుననా వు .
जो कहा था कि यह कया करते हैं , वह सच नहीं था . बिलकुल सच नहीं था .	అతని పని గురించి చెపపి ంది , నిజ ం కాదు . అది నిజ ం కాదు .
आ देश मिले हैं कि हर व कत तुमहारे साथ र हूँ	నినను బె ర లి న విమా నం ఎ క కి ంచే వర కు ,
अगर थो र न किसी बै ं कि ंग सा इट पर गया था , तो उसकी जान का री चाहिए , ठीक है ?	మనం థా ర న స ంద ర శి ంచిన బ యా ం కి ంగ సె ట స కోసం చూ సతుననా ం , సరేనా ?
तुमहें जाना होगा .	నువవు వెళళ ాలి .
शायद वह व हीं जा रहा है .	అది అతను వెళ తు నన ది శ కా వచచు .
तुमहारी जिंदगी बचा ने के लिए .	నీ పరా ణ ాలు కా పా డ డానికి .
आपको मै कस से कया चाहिए ?	మీకు మా కస గురించి ఏం కావాలి ?
हमारे सं सा धन , हमारी सं प दा , हमारी जी वि का	మన వ న రు లు , మన సం పద , మన జీ వ నా ధా రం
उनहें पर शि कष ण दे गा , ता कि वे आप की और आपके परिवार की बेह तर सु र कष ा कर सक ें .	మి మమ లని , మీ కుటుం బా నని కా పా డే వి ధ ంగా వా రికి శి కష ణ ను ఇ సతా డు .
- इसे पास से दिखा सकती हो ? - हाँ .	- కా సత పెదద గా చేయ గల వా ? - సరే .
उसकी बे टी को बंद ू क की एक गो ली दी .	ని నన గ లో రి యా నాకు చెపపి ంది .
कोई काम की चीज है ?	ఏద ెనా ఉ ప యో గ పడ ే ది ఉ ందా ?
ठीक है . हम जा रहे हैं .	వి ననా ను . మేము దా రి లో ఉననా ం .
शायद यही उसके गा य ब होने का कार ण है .	బహు శా దీ ని వల లే అతను క న బ డ కుండా పోయి ఉంటా డు .
पर मेरी माँ इस का रो बार में मेरी सा झ े दार है और वह थो डी परे शान हो रही हैं , तो . . .	కానీ నా వ యా పా ర భా గ స వా మి మా అమమ , తను క ంగా రు పడు తుంది , అందు కని . . .
और वह हम से और कया छ ि पा रही है ?	ఆమె మన కు చెపప ని విష య ాలు ఇం కే ం ఉననా యి ?
जब तक तुम बर लि न के ह वा ई ज हा ज में बैठ नहीं जा ती .	నా ద ృ ష టి దా టి పో ని వ వ కూడ దని ఆ దే శి ంచా రు .
हमारी ए ज ें सि यों ने साथ मिल कर ऐसे कुछ ऑ परे शन कि ए हैं .	మేము ఇలా ంటి ఇ ంట ర ఏ జె నస ీ ప ను లు కొనని చే సా ం .
मुझे तुमहारा ह थ िया र चाहिए .	నాకు నీ ఆ యు ధ ం కావాలి .
शायद वहाँ पर कोई गा ँ व है .	బహు శా ఏద ెనా దే శ ీ య గ రా మ ం కా వచచు .
हो जे को भे ज ने का शुकरिया .	జో సట ని పం పి ంచిన ందుకు ధనయవాదాలు .
वह अपना काम बहुत ब ख ू बी करता है .	తను చాలా కష ు ణ ణ ంగా ఉననా డు .
मैं आज रात उससे मिल ने जा ऊँ गा .	ఇ వాళ రాతరి ఒక సారి తన ను కలి సి వ సతాను .
सो श ल मी ड िया तो कोई और ही कहा नी ब यान कर रहा है .	సా మా జి క మా ధయ మ ాల అ భి పరా యం వే రు గా ఉంది .
उसने हमेशा एक बात क ही है कि कभी किसी की पर वाह मत करो .	అతను నాకు ఎపపుడూ చెపపి న ఒక ే ఒక విషయం , ఎవ రి గురి ంచ ీ ప టటి ంచుకో వ దద ని .
हाथ का ख या ल अचछा है .	నాకు చె య యి ఆలో చ న న చచి ంది .
शुकरिया .	ధనయవాదాలు .
हैलो ?	హ లో ?
हैलो ?	హ లో ?
मेरी मदद कर सकते हो ?	నాకు స హాయ పడ గల వా ?
कया ?	ఏంటి ?
कया ?	ఏంటి ?
एक आदमी ?	ఒకక వయ క తా ?
मैं ?	నే నా ?
मेरे पिता ट ै क सी चला या करते थे ,	మా నానన టా క సీ న డి పే వాడు ,
रुको .	ఆ గు .
इस ी अ य सक से ट ै न ट ल म निका ल ते हैं .	ఈ ధా తు వు ను ండ ే టా ంట ల ం సం గర హి ంచ బ డు తుంది .
लगता है फिर कोई ध म की नहीं मि ली .	మ ళళ ీ ఏ బె ది రి ం పు లు రాల ే దని అనిపి సతుంది .
कया ? हम ला वर अब भी खु ला घ ू म रहा है .	ఏంటి ? ష ూ టర ఇంకా ప టటు బ డ లేదు .
मुझे अपना ख या ल रख ना आ ता है .	నా బా గో గు లు చూ సు కో వడం నాకు తెలుసు .
हमारे पी ठ पीछे बे ची जा रही है	మన వెన కాల అమ మే సతుననా డు ,
तुम कोई ज यो ति ष ी हो कया ?	ఏంటి ఇపపుడు జో స యం చె ప తుననా వా ?
यहाँ लि फ ट भी तो है .	అకకడ లి ఫ ట ఉంది .
और एक बे टी है , मो नी क , वह 1 3 साल की है .	ఇంకా నా కూ తు రు , మొ నీ క వయ సు 1 3 .
ल ंद न टर मिन ल स से कि ंग ए ड वर ड यू नि वर सि टी	ల ండ న టె ర మి న ల స నుండి కి ంగ ఎ డ వర డ వి శ వ వి దయ ాల యా నికి
वह कहाँ जा रहा है ?	తను ఎ కకడికి వెళ తుననా డు ?
हे भगवान .	దేవుడా .
ए ना बे ल .	అ నన బె ల లె .
तुम अपने ख या ली घ ो ड ों को ज रा लगा म दो .	నీ ఊ హ లకు కా సత వి శ రా ం తి ఇవ వు .
क य ु रा सा ओ में हमारे ह वा ई ज हा ज न श ी ली द वा ओ ं की त स करी रो क ने के	మాకు కు ర సా వ ో నుండి యా ంటి నా ర కో టి కస ప ను లు చేసే
अगर उनहोंने वह उ प लब ध कर वा ना बंद कर दिया ,	వాళళు టా ంట ల ం సర ఫ రా ని ని లి పే సతే ,
मुझे वर दी वाले पसंद हैं .	నాకు సె న యం లో పని చేసే వారు ఇష టం .
मेरे रा स ते में मत आ ना .	నా దా రి లో కి రా కు .
और मुझे कोई ऐसा इं सान चाहिए था जि से रे य स ख री द न स के .	నాకు రే యే స కొ న లే ని వయకతి కా వల సి వచచి ంది .
हैलो , जान .	హ లలో , బ ంగా రు .
बा य , है री .	సె ల వు , హ యా రీ .
तुमने यह पहले कयों नहीं बताया ,	నువవు నాకు ఇ ద ంతా ముందు ఎందుకు చెపప లేదు ,
आप अब भी उसे ह रा सकती हैं .	మీరు త నని ఓ డి ంచ వచచు .
अगर तुम हमारी मदद करो , तो हम तुमहारी और तुमहारे परिवार की सु र कष ा कर सकते हैं .	నువవు స హ కరి సతే , బ దు లు గా ని నన ూ , నీ కుటుం బా నని మేము కా పా డ గల ం .
शायद मैंने उस जे स ॉ क कर न ल के साथ कुछ जा म प िए हों	అంటే , గ త ఏ పరి లలో కలి సిన జ ే సా క కల న ల తో
वर ना कया कर लो गे ?	లే కు ంటే ఏంటి ?
उसकी अस ली पह चा न .	అతని నిజ మెన గుర తి ం పు .
मेरा नाम जै क रा यन है . तुमहारे पा पा के बारे में कुछ बात कर नी है .	నా పేరు జా క రె న . నీ తో మీ నానన గురించి మాటలాడ ాలి .
- कया ? - है न अ जी ब ?	- ఏంటి ? - నాకు తెలుసు , కదా ?
यह सर जि यो बो ना ल डे के घर की ति जो री से लेकर आया हूँ .	సే రి గో బ ొ ండ ే ల ఇంటి లా కర నుండి తె చచా ను .
वे ने जु ए ला एक अ मी र देश है .	వె నె జు లా ధ ని క దేశం .
या सब भ ु ला कर आगे बढ जाना .	ము ందుకు సా గి పో వ డ మా .
अस ल में , उस ी के सि ल सि ले में यहाँ आया हूँ .	నిజ ా నికి అందు కే ఇ కకడికి వచచా ను .
कया तुम अब तक जै क द रि पर वाले द ौ रे पर गए ?	నువవు జా క రి పప ర యా తర కి వెళళ ా వా ?
मुझे लगा तुमने सि गरे ट पी ना छोड दिया .	నువవు వది లే సా వు అను కుననాను .
मुझे जाना होगा .	నేను వె ంట నే వెళళ ాలి .
हाँ . ए ना बे ल .	అవును . అ నన బె ల లె .
बि ज ली की क ट ौ ती के कार ण हमा रा देश अं ध े रे में ड ू बा हुआ है .	బ లా క ఔ టలు మన దే శా నని చ ీ క టి లో కి నె డు తుననా యి .
वह कहाँ गया है ?	తను ఎ కకడికి వెళళ ా డు ?
मैं तुमसे बाद में मिल ती हूँ .	నీ తో తరువాత కలు సతాను .
चलो .	పద .
मुझे तुमसे एक और बात कर नी थी .	నేను నీ తో ఇం కో విషయం గురించి మాటలాడ ాలి .
मुझे ए ह सान फ रा मो श मत समझ िए गा .	మీ స హా యా నని త కకువ చేయ డం నా ఉద దేశం కాదు .
- अब भे ज दो . - अ कष ा ं श 7 8 6 3 ,	- సరే , దానని పం పి ంచు . - అ కష ా ం శం 7 8 6 3 ,
जल द मुझे कुछ दि नों के लिए जाना होगा , शायद हमेशा से जयादा दि नों के लिए .	నేను త వర గా వెళళ ి పో వాలి , బహు శా మా మూ లు కంటే ఎకకువ కాల ం .
का श मैं और मदद कर पा ता .	నేను ఇంకా చేయ గ లి గి తే బాగు ండ ే ది .
कया आप वा कई ठीक हैं ?	నువవు నిజంగా బాగా నే ఉననా వా ?
मैंने थो र न के कं प यू टर पर हुए हर ले न - दे न की जा ँच कर ली ,	థా ర న కం ప యూ టర లో అతని లా వా దే వీ ల న నీ చూ సా ను .
- तो कया बात है ? - मैं कल ग लो रि या से मिल ने गया था .	- ఏంటి విషయం ? - ని నన గ లో రి యా ను కలి సా ను .
उससे दू र ही रह ना .	నువవు ఆమె ను వది లి ంచుకో .
कया मैं आपको जान ती हूँ ?	నాకు మీరు తెలుసా ?
सुनो , दोसत ों , यो ज ना में थोडा बद ला व है .	సరే , అబ బా యి లూ , ప లా న మా రి ంది .
और एक खा ता मि ला है .	నాకు ఈ ఒకక ఖ ా తా దొ రికి ంది .
उ म मी द रख ना बु रा नहीं होता .	ఆ శ ఉండ డం త పపు కాదు .
हाँ . बस अपने सम ंदर कि ना रे वाले घर का आ धा कि रा या दे रहा हूँ ,	తపప కుండా . నా బీ చ హ ౌ స కి స గం అ దద ె క డు తుననాను ,
तो , आप कैसे हैं ?	సరే , నువవు ఎలా ఉననా వు ?
सुनो , मा इ क .	హే , మె క .
कोई न ई ध म की नहीं मि ली .	కొతత గా ఏమీ లే వు .
जो ज मी न के नीचे छ ि पे ख नि ज ों के भ ं डा र ढूँढ ले ती है .	కను గొ న డానికి వీ లు కల పి ంచే ఒక ఇ మే జి ంగ సా ం కే తి క త పె వా రికి పే టె ంట ఉంది .
मैं तुमहारे लिए कुछ ला या हूँ .	మీ కోసం ఒకటి తె చచా ను .
हाँ , बे शक . सब ठीक है .	ఆ , బాగా నే ఉంది . అంతా బాగు ంది .
कि सी आई ए वाले मेरे पास आए थे .	నేను రే యే స కు చె ప తాను .
बक वास मत करो .	వె ధ వ లా గా మాటలాడ కు .
हमा रा त ला क हो गया .	మేము వి డా కు లు తీసు కుననా ం .
बहुत स न स नी खे ज बात होगी न ?	అది భా రీ పర కం ప న లను కలి గి సతుంది కదా ?
हाँ , म ॉ निका हे र रे रा .	అవును , అవును , మో ని కా హ ీ ర రె ర .
न के व ल परा कृ ति क सं प दा के मा म ले में ,	స హ జ వ న రు ల విషయం లో నే కాదు ,
उन में वि न मर ता थी .	వాళళు వి న య ంగా ఉండే వాళళు .
मुझसे बात कर नी हो तो यह फोन इस ते माल करना .	నా తో మాటలాడ ాల ంటే , ఈ ఫోన వాడు .
तो मैं आपके सु र कष ा द ल के पर मु ख से बात करना चा हूँ गा .	మీ పర ధా న భ దర త అ ధి కా రి తో మాటలాడు తాను .
वह तुमहारे पा पा ने किया था .	అది మీ నానన చే సా డు .
शा बा श . मुझे ख बर दे ते रह ना .	బాగా చే సా వు . నాకు వి వర ాలు చె ప త ూ ఉ ండు .
अ पर ै ल में ?	ఏ పరి లా ?
मैं तैयार हूँ .	నేను సి దధ ంగా ఉననా ను .
यह सब उस ी व की ल के ज रि ए हो रहा है जिस के बारे में मैंने तुमहें बताया था .	ఇ ద ంతా నేను నీకు చెపపి న నయా య వా ది ద వా రా జరుగు తుంది .
- अभी तो कर रही हो . - वर ना तुम मा रे जाओ गे .	- ఇపపుడు చేసతుననా వు . - ఇ పు డు అది చేయ ాలి , లేదా నువవు చని పో తా వు .
जैसे ही तुम वहाँ पहु ँच ो गे , हम तुमहें अ म री का जा रहे ह वा ई ज हा ज में बैठ ा द ेंगे .	మీరు ది గ గా నే , మి మమ లని యు ఎ స కు వెళళ ే విమా నం లో ఎ క కి సతా ం .
कम से कम पता तो है कि रि श ता खतम हो गया .	క నీ సం మీకు ఒక ము గి ం పు ఉంది .
तो वह कौन है ?	మరి ఎవరు ?
मैं आप की कया मदद कर सकता हूँ ?	మీకు ఎలా స హాయ పడ గల ను ?
पर बच च ों की चि ं ता फिर भी ल गी रह ती है ,	కానీ నా పిలల ల గురించి క ంగా రు పడ కుండా ఉండ డం కష ట ంగా ఉంది ,
एक सला ह द ूँगा , जै क .	ఒక స ల హా , జా క .
काम कै सा चल रहा है ?	పని ఎలా ఉంది ?
थोडा वय सत था .	కా సత బి జీ గా ఉననా ను .
अभी बहुत तना व है .	పర సతు తం చాలా ఒ త తి డి ఉంది .
आगे हम सं भा ल ल ेंगे .	ఇ కకడి నుండి మేము చూ సు కుంటా ం .
बहुत बडी मदद मि ली है .	నువవు అ డి గి ంది చాలా పెదద స హా యం .
कि शायद वह शा ही परिवार से था .	అతను రా చ కుటుం బ ంలో స భ యు డు అయ యి ఉండ వచచు అని .
हाँ .	అవును .
हाँ .	అవును .
हाँ .	అవును .
पर ऐ सी कुछ ह द ें हैं जि न हें मैं पार नहीं करती .	కానీ నేను కొనని పరి ధ ు లు దా ట ను .
पर उसे पर वाह है .	కానీ తను ప టటి ంచు కుంటా డు .
कार से निक लो . निक लो .	కా రు నుండి ది గు . కి ంది కి ది గు .
पता नहीं कया बेह तर है .	ఏ ది మె రు గె న పరి సథి తో నాకు తె లీ దు .
उसे पता है कि वह फ ँ स गया है .	తన కు తపప ి ంచు కు నే అవ కా శం లే దని తన కు తెలుసు .
जाओ .	వెళళ ు .
जाओ !	వెళళ ు !
उनहोंने एक इ मे जि ंग तक नी क पे ट ें ट कर वा ई है	భ ూ మి కి ంది ఖ నిజ ని కష ే ప ణ లను
अगर हम इस दर रे से जाएँ , तो शायद थोडा समय बचा सकते हैं .	ఈ లో య నుండి వెళ తే , త వర గా వెళ తా మే మో .
मिल ने पर बता ऊँ गा ,	వయకతి గ తంగా ,
हमारी मु ला का त कर ा कस में हुई थी .	మేము క రా కస లో కలి సా ం .
उस ह वा ई ज हा ज के टि क ट की की मत है	ఆ విమా నం టి కె ట ఖ రీ దు
म टी स को फोन करो .	తిరిగి మా టి స కు కాల చె య యి .
वि देश वि भा ग .	సట ే ట డి పా ర టు మె ంట లో .
और मुझे लगता है	ఇక నేను వయ క తు ల స వ భా వా నని
चाह े उसके लिए कोई भी कु र बा नी कयों न दे नी प डी हो .	అ ందుకు త యా గ ాలు చేసే వాళళ ం కూడా .
की मत ख र ब ों में है .	ల కష ల కో టలు .
तुमने ले सट र सक व ै र वाले हा द से के बारे में सुना ?	లె సట ర స క వే ర గురించి వి ననా వా ?
मतलब हमारे अ लग होने के अ ग ले ही म ही ने ?	మనం వి డి పోయి న నె లలో నా ?
ए ना बे ल की पर वाह है .	అ నన బె ల లె గురించి ప టటి ంచు కుంటా డు .
यह वाला . ज रा इस की जा ँच करो .	ఇది . దీ నని చూడు .
ठीक है . फा यर व ॉल बंद कर दिया है .	సరే , ఫ ె ర వాల ఆ పా ను .
ठीक है ,	సరే ,
ठीक है .	సరే .
ठीक है .	సరే .
ठीक है .	సరే .
बस करो .	ఆ పు .
पलीज .	కూ రచ ో ండి .
और तुमहें ?	మరి నీ సం గ తి ఏంటి ?
जरूर .	తపప కుండా .
बचा ओ !	కా పా డ ండి !
तुम मुझे मर वा सकते थे ,	ముందు ననను దా దా పు చా వు దా కా తీసు కె ళళ ా వు ,
एक मिन ट , पलीज .	దయచేసి , ఒకక ని మి ష ం ఉండ ండి .
तुमहें ऐसा लगता है ?	అవు న ంటా వా ?
कभी म या मी गए हो ?	నువవు ఎపపుడ ెనా మ యా మీ కి వెళళ ా వా ?
उसने इन हें मार डा ला .	అతను త నని చం పే సా డు . అతను త నని చం పే సా డు .
कया ?	ఏ మ ంటా రు ?
जरूर . शुकरिया .	నేను తీసు కుంటా ను . ధనయవాదాలు .
उन में आ त म सम मान था .	వాళళు గర వ ంగా త లె త తు కు ని తి రి గే వాళళు .
हाँ , होगी तो .	అవును , అది మొ తత ం క ది లి సతుంది .
और कुछ ?	ఇంకా ఏ మెనా ఉ ందా ?
कब ?	ఎ పపుడు ?
बस ?	అంతే నా ?
हा ल में हुए पो ल के न ती जे हैं .	ఇ టీ వ లి పో ల స .
चलो .	వెళ దాం పద .
च ै प ल	పరా రథ నా ల యం
अ म री की दू ता वास	యు నె టె డ సట ే ట స ఆ ఫ అ మె రి కా ద ౌ త య కార య ాల యం
बे शक .	అవును , తెలుసు .
जाओ .	నువవు వెళళ ు .
चलो !	బె టి కి పద ండి !
