Hindi	Telugu	Similarity_Score
बता ओ तुमहें किस ने काम पर र खा है .	నినను ఎవరు ని య మి ంచా రో చెపపు .	0.5627
इस ी व कत .	వె ంట నే .	0.3686
पर अगर कोई और स रो त मिल जाए , तो ?	కానీ ఒక వే ళ ఇం కొ క వ న రు ఉ ంటే ?	0.5938
जा ह िर है , अचछी तरह नहीं सि खा या .	నిజంగా , సరి గ గా నే ర పి ంచ లేదు .	0.5449
मतलब , हम उसे ढूँढ ेंगे कैसे ?	అంటే , అస లు త నని ఎలా కను క కో వాలి ?	0.5225
उन में से जयादा तर लोग व ॉ ले न टि यर हैं , कि सान , ट ै क सी चा ल क .	వాళళు వాల ంట ీ రలు , చాలా వర కు రె తు లు , క యా బ డ రె వర లు .	0.6739
सा रे भ ु ग ता न एक जा ली खा ते के ज रि ए कि ए जा ते हैं .	చె ల లి ం పు ల న నీ ఒక అ కర మ ఖ ా తా నుండి వెళ తా యి .	0.6753
यहाँ तुमहारी मर जी नहीं च ले गी . मेरी मर जी च ले गी .	ఇది ఎలా జ రగ ాలో చెపప ే ది నువవు కాదు . నేను .	0.5751
कि मेरे यहाँ न होने पर भी तुमहारे पास जरूरत का सा रा सा मान हो .	నీకు కా వల సిన వ న నీ ఉండే లా ని ర ధా రి ంచుకో వాల ని అను కుననాను .	0.5958
वह कई चीज ों के उ त पा द न में काफी अ हम है .	అ నని ర కాల త యా రీ లలో ఇది కీ ల క మె ంది .	0.6349
आपको ए त राज न हो , से न यो रा बो ना ल डे ,	సె న యో రా బ ొ ండ ే ల , మీరు అన య ధా భా వి ంచ కపో తే ,	0.6037
कोई इं सा नी मदद नहीं है . के व ल यू ए स ए स पे रा ल टा के नि ह त थे ड रो न ,	మ ను ష ు లు నన వి లే వు . వె నె జు లా తీ రం నుండి దా దా పు 1 7 నా టి కల మె ళళ ద ూ రం లో ని	0.6927
तुम रा यन के साथ काम कर रही हो .	ను వు రె న తో పని చేసతుననా వు .	0.5553
मुझे लगा था कि तुम मुझे बेह तर समझ ती हो .	నీకు నా గురించి ఇంకా ఎకకువ తెలుసు అను కుననాను .	0.5054
मुझे जाना होगा .	నేను వెళళ ాలి .	0.4236
उसने मेरे पा पा के बारे में	మా నానన గురించి అతను చెపపి ంది ,	0.4884
हमने अभी उ बा री को अपनी प तनी से फोन पर बात करते सुना .	మేము ఇ పపుడ ే ఉ బర రి తన భా ర య కు చేసిన కాల వి ననా ం .	0.6328
दोसत ों , या तो दर रे से चल कर जा सकते हैं या तीन दिन झ ा डि यों से जू झ सकते हैं .	మనం వా గు నుండి వెళల వచచు లేదా మూ డు రోజు లు తు పప లలో నుండి వెళళ వచచు .	0.5971
यहाँ मैं सु र कष ि त मह सू स करता हूँ .	అంటే , నా కి కకడ సు ర కష ి తంగా అనిపి సతుంది .	0.5739
मेरे रा स ते में मत आ ना .	నా దా రికి అ డ డు రా కు .	0.6047
और मेरी माँ पास ही के एक सक ूल में प ढ ा ती थी ं .	మా అమమ అ కకడి బ డి లో టీ చ రు గా పని చేసే ది .	0.6098
बो ना ल डे चु ना व मु ख या ल य कर ा कस , वे ने जु ए ला	బ ొ ండ ే ల ఎ నని కల పర ధా న కార య ాల యం క రా కస , వె నె జు లా	0.6911
और कि उसका उस अ म री की सा ं स द की ह त या से कया सं बं ध है .	దా నికి , యు ఎ స సె నె టర మ రణ ా నికి మ ధయ ఉనన సం బం ధ ం .	0.6829
मुझे एक काम पू रा करना है .	నేను పూర తి చేయ వల సిన పని ఉంది .	0.5513
यह तुमहारी इ कल ौ ती चे ता व नी है .	ఇది నీ కి చ చే ఏ కె క హె చచ రిక .	0.5375
लगता है आपके भी बच चे हैं .	మీకు కూడా పిలల లు ఉనన టటు ననా రు .	0.5299
मुझे इसे डे टा से मि ला ने में एक से क ंड ल गे गा .	మనం స క రే ప చేసిన డే టా ను చూడ డానికి ఒకక ని మి ష ం ఆ గ ాలి .	0.6211
किसी से मदद ले ली .	స హా యం చేయ మని అ డి గా ను .	0.5173
यह कहाँ से है ?	ఇది ఎ కకడి ది ?	0.5350
यह बहुत ख ू बस ू रत है . शुकरिया .	చాలా బాగు ంది . ధనయవాదాలు .	0.4628
कया तुम लै ंड ला इन से मेरे दूस रे न ं बर पर फोन करो गे ?	నా క వర నం బర కు ల యా ండ లె న నుండి కాల చేయ గల వా ?	0.6523
बहुत ल ं बी सू ची है .	చా ంతా డ ంత జా బి తా ఉంది .	0.5026
उसे जाने दो .	అత నని వది లే యి .	0.4424
वह कॉ ले ज में प ढ ती है .	ఆమె చ దు వు కు ంటుంది .	0.5336
मैंने उसे मेरे रा स ते में न आ ने का एक मौ का दिया था , उसने बात नहीं मा नी .	తన కు వెళళ ి పో వ డానికి అవ కా శం ఇ చచా ను , కానీ తను ఉ ప యో గి ంచుకో లేదు .	0.6655
मैं बस तुमहें उसे फोन करने को कह रहा हूँ .	నినను కే వల ం ఆ యన కి కాల చేయ మ ంటుననా ను .	0.5803
कया तुम अब तक यही सोच रहे थे ?	ఇంత కాల ం , నువవు ఆలోచి ంచి ంది అదే నా ?	0.5080
बस यह पक का कर ले ना चाहता था	అంటే , నేను వెళళ ి న పపుడు ,	0.5172
मैंने तुमहें चे ता व नी दी थी .	నేను నినను హె చచ రి ంచా ను .	0.5440
आप की आ ँ ख को कया हुआ ?	నీ క ంటి కి ఏ మె ంది ?	0.4545
यह तो बहुत सु ंदर है .	ఇది చాలా బాగు ంది .	0.4385
सि ने मा के सि वा य . कोई बे व कू फ भी वह आ रा म से कर सकता है .	ఒకక సి ని మా తపప . అది ఎంత వె ధ వె నా బాగా చేయ గల డు .	0.6381
तो तुमहें लगता है कि किसी को यहाँ इसका भ ं डा र मि ला है ?	అయితే ఈ ని కష ే ప ణం ఇకకడ ఎవ రి కె నా దొ రికి ంద ంటా వా ?	0.5931
ब ल कि हमारे पास दु निया का सबसे ब डा ते ल का भ ं डा र भी है .	మన కు పర ప ంచ ంలో నే అ తి పెదద చ ము రు ని ల వ లు ఉననా యి .	0.6744
नाम , खा ता न ं बर , पै स ों का ले न - दे न .	పే రలు , ఖ ా తా నం బర లు , అతను చేసిన బ ది లీ లు .	0.6544
पलीज , मै कस .	దయచేసి , మా కస .	0.5232
घर लौ ट जाओ .	ఇంటి కి వెళళ ు .	0.3857
कि ंग ए ड वर ड .	కి ంగ ఎ డ వర డ లో .	0.5630
वह कहाँ है ?	తను ఎ కక డు ంది ?	0.4280
हा ला ँ कि तुमहारा दर द देख कर मुझे खुश ी जरूर हो रही है .	నీ బా ధ చూడ డం అ నే ది సంతో ష కర మెన పర మా ద ం అను కో .	0.6507
मैं आ ग ज ला ने के लिए ल क डी का ट रहा था और एक ट ु क डा उ ड कर आया ,	వ ంట చె రు కు కోసం క టట ె లు కొ డు తు ంటే , చినన తు న క వచచి	0.6504
वो गल र नाम की एक कं प नी ने ल ॉ न च किया था .	వ ో గ లే ర అ నే సం సథ అని రె న చెపపా డు .	0.6420
बता ओ कि तुमहें मो रे न ो की ह त या करने का काम किस ने दिया था ,	మో రె నో ని చం ప డానికి నినను ఎవరు ని య మి ంచా రో చెపపు ,	0.5758
बस अपने पा पा को फोन कर दो .	నువవు మీ నానన కు కాల చె య యి చ ాలు .	0.5210
जैसे , सर कि ट बो र ड , जी पी ए स सि सट म , जे ट इं जन .	అంటే , సర క యూ ట బో ర డు లు , జి పి ఎ స వయ వ సథ లు , జె ట ఇం జ న లు .	0.7236
है री वही करती है जो उसके लिए अचछा होता है .	హ యా రీ తన కు ఏ ది మంచి ద ో అదే చే సతుంది .	0.5811
और सी धा आ ँ ख में जा लगा . ला पर वा ही थी .	సరి గ గా క ంట లో పడి ంది . వె ర రి త నం .	0.5727
मेरे ख या ल से , द कष ि ण अ म री की है .	ద కష ి ణ అ మె రి కా అను కుంటా ను .	0.6216
ल ंद न ?	ల ండ నా ?	0.4214
लोग इसे " ब लू गो लड " बु ला ते हैं .	వాళళు ఈ ప దా రథ ా నని " బ లూ గో ల డ " అ ంటా రు .	0.6520
कया मैं आप से कुछ पूछ सकता हूँ ?	మి మమ లని ఒక విషయం అ డ గ వచచా ?	0.5790
यह एक बहुत ग री ब देश है , मि सट र ग री यर ,	మి సట ర గర ీ ర , ఇది చాలా పే ద దేశం ,	0.5930
है री ?	హ యా రీ ?	0.4349
उसे मेरी पर वाह है ,	తను నా గురించి ,	0.4538
भा ड में जाओ .	పోయి చా వు .	0.4303
अब मैं आपको काम करने दे ता हूँ .	మీరు తిరిగి పని లో కి వెళళ డం మంచి దే మో .	0.5108
ग री यर .	గర ీ ర .	0.4113
तुमहारा मतलब यह सब उसने नहीं कर वा या ?	అంటే అతను కాదు అని చె ప తుననా వా ?	0.5177
पा पा !	నా ననా !	0.2756
पा पा !	నా ననా !	0.2756
अब तक इस के जि तने स रो त पता हैं , वे या तो ची न में हैं या का ंग ो में .	ఇ పపటి వర కు , తెలి సిన వ న రు ల న నీ చె నా లేదా కా ంగ ో లో ఉననా యి .	0.6548
मैंने अपना न ं बर इस में डा ल दिया है , " रि प ली " के नाम से .	నం బర ను కా ంటా క ట స , లో " రి ప లీ " అని సట ో ర చే సా ను .	0.7130
पो ल के हि सा ब से वहाँ रे य स की पक ड बहुत म जब ूत है .	పో ల స పర కా రం అ వి రే యే స కు బ ల మెన పరా ంత ాలు .	0.7047
आप ने कहा था कि दर वा जे की ओ र पी ठ कर के कभी नहीं बैठ ना चाहिए .	ఎపపుడూ వీ పు త లు పు వె పు పె టటి కూ రచ ో వ దద ని చెపపా వు .	0.6395
वह तुमहारे लिए मा य ने रख ता है .	అత న ంటే నీ కే ద ో ఇష టం ఉంది .	0.6092
कोई कुछ ज ला रहा है .	ఎవర ో , ఏదో క ాలు సతుననా రు .	0.4652
हम भ ू खे मर रहे हैं .	మనం ఆ కలి తో చని పో తుననా ం .	0.5229
तुम झ ू ठ बोल रहे हो .	నువవు అబ దధ ం చె ప తుననా వు .	0.5312
जो कहा था कि यह कया करते हैं , वह सच नहीं था . बिलकुल सच नहीं था .	అతని పని గురించి చెపపి ంది , నిజ ం కాదు . అది నిజ ం కాదు .	0.5273
आ देश मिले हैं कि हर व कत तुमहारे साथ र हूँ	నినను బె ర లి న విమా నం ఎ క కి ంచే వర కు ,	0.6189
अगर थो र न किसी बै ं कि ंग सा इट पर गया था , तो उसकी जान का री चाहिए , ठीक है ?	మనం థా ర న స ంద ర శి ంచిన బ యా ం కి ంగ సె ట స కోసం చూ సతుననా ం , సరేనా ?	0.6449
तुमहें जाना होगा .	నువవు వెళళ ాలి .	0.4418
शायद वह व हीं जा रहा है .	అది అతను వెళ తు నన ది శ కా వచచు .	0.5307
तुमहारी जिंदगी बचा ने के लिए .	నీ పరా ణ ాలు కా పా డ డానికి .	0.5061
आपको मै कस से कया चाहिए ?	మీకు మా కస గురించి ఏం కావాలి ?	0.4808
हमारे सं सा धन , हमारी सं प दा , हमारी जी वि का	మన వ న రు లు , మన సం పద , మన జీ వ నా ధా రం	0.5891
उनहें पर शि कष ण दे गा , ता कि वे आप की और आपके परिवार की बेह तर सु र कष ा कर सक ें .	మి మమ లని , మీ కుటుం బా నని కా పా డే వి ధ ంగా వా రికి శి కష ణ ను ఇ సతా డు .	0.6209
- इसे पास से दिखा सकती हो ? - हाँ .	- కా సత పెదద గా చేయ గల వా ? - సరే .	0.5759
उसकी बे टी को बंद ू क की एक गो ली दी .	ని నన గ లో రి యా నాకు చెపపి ంది .	0.5140
कोई काम की चीज है ?	ఏద ెనా ఉ ప యో గ పడ ే ది ఉ ందా ?	0.4015
ठीक है . हम जा रहे हैं .	వి ననా ను . మేము దా రి లో ఉననా ం .	0.5100
शायद यही उसके गा य ब होने का कार ण है .	బహు శా దీ ని వల లే అతను క న బ డ కుండా పోయి ఉంటా డు .	0.5898
पर मेरी माँ इस का रो बार में मेरी सा झ े दार है और वह थो डी परे शान हो रही हैं , तो . . .	కానీ నా వ యా పా ర భా గ స వా మి మా అమమ , తను క ంగా రు పడు తుంది , అందు కని . . .	0.6601
और वह हम से और कया छ ि पा रही है ?	ఆమె మన కు చెపప ని విష య ాలు ఇం కే ం ఉననా యి ?	0.5806
जब तक तुम बर लि न के ह वा ई ज हा ज में बैठ नहीं जा ती .	నా ద ృ ష టి దా టి పో ని వ వ కూడ దని ఆ దే శి ంచా రు .	0.6319
हमारी ए ज ें सि यों ने साथ मिल कर ऐसे कुछ ऑ परे शन कि ए हैं .	మేము ఇలా ంటి ఇ ంట ర ఏ జె నస ీ ప ను లు కొనని చే సా ం .	0.6498
मुझे तुमहारा ह थ िया र चाहिए .	నాకు నీ ఆ యు ధ ం కావాలి .	0.5013
शायद वहाँ पर कोई गा ँ व है .	బహు శా ఏద ెనా దే శ ీ య గ రా మ ం కా వచచు .	0.5304
हो जे को भे ज ने का शुकरिया .	జో సట ని పం పి ంచిన ందుకు ధనయవాదాలు .	0.5195
वह अपना काम बहुत ब ख ू बी करता है .	తను చాలా కష ు ణ ణ ంగా ఉననా డు .	0.5715
मैं आज रात उससे मिल ने जा ऊँ गा .	ఇ వాళ రాతరి ఒక సారి తన ను కలి సి వ సతాను .	0.5410
सो श ल मी ड िया तो कोई और ही कहा नी ब यान कर रहा है .	సా మా జి క మా ధయ మ ాల అ భి పరా యం వే రు గా ఉంది .	0.5771
उसने हमेशा एक बात क ही है कि कभी किसी की पर वाह मत करो .	అతను నాకు ఎపపుడూ చెపపి న ఒక ే ఒక విషయం , ఎవ రి గురి ంచ ీ ప టటి ంచుకో వ దద ని .	0.5746
हाथ का ख या ल अचछा है .	నాకు చె య యి ఆలో చ న న చచి ంది .	0.4991
शुकरिया .	ధనయవాదాలు .	0.3916
हैलो ?	హ లో ?	0.3451
हैलो ?	హ లో ?	0.3451
मेरी मदद कर सकते हो ?	నాకు స హాయ పడ గల వా ?	0.5485
कया ?	ఏంటి ?	0.3091
कया ?	ఏంటి ?	0.3091
एक आदमी ?	ఒకక వయ క తా ?	0.4360
मैं ?	నే నా ?	0.3417
मेरे पिता ट ै क सी चला या करते थे ,	మా నానన టా క సీ న డి పే వాడు ,	0.5403
रुको .	ఆ గు .	0.4048
इस ी अ य सक से ट ै न ट ल म निका ल ते हैं .	ఈ ధా తు వు ను ండ ే టా ంట ల ం సం గర హి ంచ బ డు తుంది .	0.6219
लगता है फिर कोई ध म की नहीं मि ली .	మ ళళ ీ ఏ బె ది రి ం పు లు రాల ే దని అనిపి సతుంది .	0.5364
कया ? हम ला वर अब भी खु ला घ ू म रहा है .	ఏంటి ? ష ూ టర ఇంకా ప టటు బ డ లేదు .	0.6264
मुझे अपना ख या ल रख ना आ ता है .	నా బా గో గు లు చూ సు కో వడం నాకు తెలుసు .	0.5310
हमारे पी ठ पीछे बे ची जा रही है	మన వెన కాల అమ మే సతుననా డు ,	0.4971
तुम कोई ज यो ति ष ी हो कया ?	ఏంటి ఇపపుడు జో స యం చె ప తుననా వా ?	0.5199
यहाँ लि फ ट भी तो है .	అకకడ లి ఫ ట ఉంది .	0.4818
और एक बे टी है , मो नी क , वह 1 3 साल की है .	ఇంకా నా కూ తు రు , మొ నీ క వయ సు 1 3 .	0.6762
ल ंद न टर मिन ल स से कि ंग ए ड वर ड यू नि वर सि टी	ల ండ న టె ర మి న ల స నుండి కి ంగ ఎ డ వర డ వి శ వ వి దయ ాల యా నికి	0.6456
वह कहाँ जा रहा है ?	తను ఎ కకడికి వెళ తుననా డు ?	0.4661
हे भगवान .	దేవుడా .	0.3425
ए ना बे ल .	అ నన బె ల లె .	0.5077
तुम अपने ख या ली घ ो ड ों को ज रा लगा म दो .	నీ ఊ హ లకు కా సత వి శ రా ం తి ఇవ వు .	0.6275
क य ु रा सा ओ में हमारे ह वा ई ज हा ज न श ी ली द वा ओ ं की त स करी रो क ने के	మాకు కు ర సా వ ో నుండి యా ంటి నా ర కో టి కస ప ను లు చేసే	0.6143
अगर उनहोंने वह उ प लब ध कर वा ना बंद कर दिया ,	వాళళు టా ంట ల ం సర ఫ రా ని ని లి పే సతే ,	0.5657
मुझे वर दी वाले पसंद हैं .	నాకు సె న యం లో పని చేసే వారు ఇష టం .	0.5362
मेरे रा स ते में मत आ ना .	నా దా రి లో కి రా కు .	0.5188
और मुझे कोई ऐसा इं सान चाहिए था जि से रे य स ख री द न स के .	నాకు రే యే స కొ న లే ని వయకతి కా వల సి వచచి ంది .	0.5777
हैलो , जान .	హ లలో , బ ంగా రు .	0.4203
बा य , है री .	సె ల వు , హ యా రీ .	0.5464
तुमने यह पहले कयों नहीं बताया ,	నువవు నాకు ఇ ద ంతా ముందు ఎందుకు చెపప లేదు ,	0.4110
आप अब भी उसे ह रा सकती हैं .	మీరు త నని ఓ డి ంచ వచచు .	0.5695
अगर तुम हमारी मदद करो , तो हम तुमहारी और तुमहारे परिवार की सु र कष ा कर सकते हैं .	నువవు స హ కరి సతే , బ దు లు గా ని నన ూ , నీ కుటుం బా నని మేము కా పా డ గల ం .	0.6182
शायद मैंने उस जे स ॉ क कर न ल के साथ कुछ जा म प िए हों	అంటే , గ త ఏ పరి లలో కలి సిన జ ే సా క కల న ల తో	0.6474
वर ना कया कर लो गे ?	లే కు ంటే ఏంటి ?	0.3847
उसकी अस ली पह चा न .	అతని నిజ మెన గుర తి ం పు .	0.4633
मेरा नाम जै क रा यन है . तुमहारे पा पा के बारे में कुछ बात कर नी है .	నా పేరు జా క రె న . నీ తో మీ నానన గురించి మాటలాడ ాలి .	0.5807
- कया ? - है न अ जी ब ?	- ఏంటి ? - నాకు తెలుసు , కదా ?	0.5422
यह सर जि यो बो ना ल डे के घर की ति जो री से लेकर आया हूँ .	సే రి గో బ ొ ండ ే ల ఇంటి లా కర నుండి తె చచా ను .	0.5664
वे ने जु ए ला एक अ मी र देश है .	వె నె జు లా ధ ని క దేశం .	0.6143
या सब भ ु ला कर आगे बढ जाना .	ము ందుకు సా గి పో వ డ మా .	0.5348
अस ल में , उस ी के सि ल सि ले में यहाँ आया हूँ .	నిజ ా నికి అందు కే ఇ కకడికి వచచా ను .	0.5211
कया तुम अब तक जै क द रि पर वाले द ौ रे पर गए ?	నువవు జా క రి పప ర యా తర కి వెళళ ా వా ?	0.6177
मुझे लगा तुमने सि गरे ट पी ना छोड दिया .	నువవు వది లే సా వు అను కుననాను .	0.5353
मुझे जाना होगा .	నేను వె ంట నే వెళళ ాలి .	0.3991
हाँ . ए ना बे ल .	అవును . అ నన బె ల లె .	0.5466
बि ज ली की क ट ौ ती के कार ण हमा रा देश अं ध े रे में ड ू बा हुआ है .	బ లా క ఔ టలు మన దే శా నని చ ీ క టి లో కి నె డు తుననా యి .	0.6572
वह कहाँ गया है ?	తను ఎ కకడికి వెళళ ా డు ?	0.4571
मैं तुमसे बाद में मिल ती हूँ .	నీ తో తరువాత కలు సతాను .	0.4596
चलो .	పద .	0.3363
मुझे तुमसे एक और बात कर नी थी .	నేను నీ తో ఇం కో విషయం గురించి మాటలాడ ాలి .	0.4877
मुझे ए ह सान फ रा मो श मत समझ िए गा .	మీ స హా యా నని త కకువ చేయ డం నా ఉద దేశం కాదు .	0.5886
- अब भे ज दो . - अ कष ा ं श 7 8 6 3 ,	- సరే , దానని పం పి ంచు . - అ కష ా ం శం 7 8 6 3 ,	0.7020
जल द मुझे कुछ दि नों के लिए जाना होगा , शायद हमेशा से जयादा दि नों के लिए .	నేను త వర గా వెళళ ి పో వాలి , బహు శా మా మూ లు కంటే ఎకకువ కాల ం .	0.6194
का श मैं और मदद कर पा ता .	నేను ఇంకా చేయ గ లి గి తే బాగు ండ ే ది .	0.4402
कया आप वा कई ठीक हैं ?	నువవు నిజంగా బాగా నే ఉననా వా ?	0.3938
मैंने थो र न के कं प यू टर पर हुए हर ले न - दे न की जा ँच कर ली ,	థా ర న కం ప యూ టర లో అతని లా వా దే వీ ల న నీ చూ సా ను .	0.6676
- तो कया बात है ? - मैं कल ग लो रि या से मिल ने गया था .	- ఏంటి విషయం ? - ని నన గ లో రి యా ను కలి సా ను .	0.6305
उससे दू र ही रह ना .	నువవు ఆమె ను వది లి ంచుకో .	0.4727
कया मैं आपको जान ती हूँ ?	నాకు మీరు తెలుసా ?	0.3908
सुनो , दोसत ों , यो ज ना में थोडा बद ला व है .	సరే , అబ బా యి లూ , ప లా న మా రి ంది .	0.5963
और एक खा ता मि ला है .	నాకు ఈ ఒకక ఖ ా తా దొ రికి ంది .	0.4620
उ म मी द रख ना बु रा नहीं होता .	ఆ శ ఉండ డం త పపు కాదు .	0.5660
हाँ . बस अपने सम ंदर कि ना रे वाले घर का आ धा कि रा या दे रहा हूँ ,	తపప కుండా . నా బీ చ హ ౌ స కి స గం అ దద ె క డు తుననాను ,	0.6335
तो , आप कैसे हैं ?	సరే , నువవు ఎలా ఉననా వు ?	0.4505
सुनो , मा इ क .	హే , మె క .	0.4480
कोई न ई ध म की नहीं मि ली .	కొతత గా ఏమీ లే వు .	0.4353
जो ज मी न के नीचे छ ि पे ख नि ज ों के भ ं डा र ढूँढ ले ती है .	కను గొ న డానికి వీ లు కల పి ంచే ఒక ఇ మే జి ంగ సా ం కే తి క త పె వా రికి పే టె ంట ఉంది .	0.6377
मैं तुमहारे लिए कुछ ला या हूँ .	మీ కోసం ఒకటి తె చచా ను .	0.4917
हाँ , बे शक . सब ठीक है .	ఆ , బాగా నే ఉంది . అంతా బాగు ంది .	0.5048
कि सी आई ए वाले मेरे पास आए थे .	నేను రే యే స కు చె ప తాను .	0.5575
बक वास मत करो .	వె ధ వ లా గా మాటలాడ కు .	0.3832
हमा रा त ला क हो गया .	మేము వి డా కు లు తీసు కుననా ం .	0.4624
बहुत स न स नी खे ज बात होगी न ?	అది భా రీ పర కం ప న లను కలి గి సతుంది కదా ?	0.5127
हाँ , म ॉ निका हे र रे रा .	అవును , అవును , మో ని కా హ ీ ర రె ర .	0.5587
न के व ल परा कृ ति क सं प दा के मा म ले में ,	స హ జ వ న రు ల విషయం లో నే కాదు ,	0.6173
उन में वि न मर ता थी .	వాళళు వి న య ంగా ఉండే వాళళు .	0.4650
मुझसे बात कर नी हो तो यह फोन इस ते माल करना .	నా తో మాటలాడ ాల ంటే , ఈ ఫోన వాడు .	0.4878
तो मैं आपके सु र कष ा द ल के पर मु ख से बात करना चा हूँ गा .	మీ పర ధా న భ దర త అ ధి కా రి తో మాటలాడు తాను .	0.6218
वह तुमहारे पा पा ने किया था .	అది మీ నానన చే సా డు .	0.4778
शा बा श . मुझे ख बर दे ते रह ना .	బాగా చే సా వు . నాకు వి వర ాలు చె ప త ూ ఉ ండు .	0.6014
अ पर ै ल में ?	ఏ పరి లా ?	0.4585
मैं तैयार हूँ .	నేను సి దధ ంగా ఉననా ను .	0.3635
यह सब उस ी व की ल के ज रि ए हो रहा है जिस के बारे में मैंने तुमहें बताया था .	ఇ ద ంతా నేను నీకు చెపపి న నయా య వా ది ద వా రా జరుగు తుంది .	0.6027
- अभी तो कर रही हो . - वर ना तुम मा रे जाओ गे .	- ఇపపుడు చేసతుననా వు . - ఇ పు డు అది చేయ ాలి , లేదా నువవు చని పో తా వు .	0.5817
जैसे ही तुम वहाँ पहु ँच ो गे , हम तुमहें अ म री का जा रहे ह वा ई ज हा ज में बैठ ा द ेंगे .	మీరు ది గ గా నే , మి మమ లని యు ఎ స కు వెళళ ే విమా నం లో ఎ క కి సతా ం .	0.6617
कम से कम पता तो है कि रि श ता खतम हो गया .	క నీ సం మీకు ఒక ము గి ం పు ఉంది .	0.5819
तो वह कौन है ?	మరి ఎవరు ?	0.3584
मैं आप की कया मदद कर सकता हूँ ?	మీకు ఎలా స హాయ పడ గల ను ?	0.5325
पर बच च ों की चि ं ता फिर भी ल गी रह ती है ,	కానీ నా పిలల ల గురించి క ంగా రు పడ కుండా ఉండ డం కష ట ంగా ఉంది ,	0.5445
एक सला ह द ूँगा , जै क .	ఒక స ల హా , జా క .	0.5590
काम कै सा चल रहा है ?	పని ఎలా ఉంది ?	0.4245
थोडा वय सत था .	కా సత బి జీ గా ఉననా ను .	0.3685
अभी बहुत तना व है .	పర సతు తం చాలా ఒ త తి డి ఉంది .	0.4848
आगे हम सं भा ल ल ेंगे .	ఇ కకడి నుండి మేము చూ సు కుంటా ం .	0.4655
बहुत बडी मदद मि ली है .	నువవు అ డి గి ంది చాలా పెదద స హా యం .	0.4628
कि शायद वह शा ही परिवार से था .	అతను రా చ కుటుం బ ంలో స భ యు డు అయ యి ఉండ వచచు అని .	0.5378
हाँ .	అవును .	0.2761
हाँ .	అవును .	0.2761
हाँ .	అవును .	0.2761
पर ऐ सी कुछ ह द ें हैं जि न हें मैं पार नहीं करती .	కానీ నేను కొనని పరి ధ ు లు దా ట ను .	0.5137
पर उसे पर वाह है .	కానీ తను ప టటి ంచు కుంటా డు .	0.4214
कार से निक लो . निक लो .	కా రు నుండి ది గు . కి ంది కి ది గు .	0.4363
पता नहीं कया बेह तर है .	ఏ ది మె రు గె న పరి సథి తో నాకు తె లీ దు .	0.4665
उसे पता है कि वह फ ँ स गया है .	తన కు తపప ి ంచు కు నే అవ కా శం లే దని తన కు తెలుసు .	0.5514
जाओ .	వెళళ ు .	0.2570
जाओ !	వెళళ ు !	0.2570
उनहोंने एक इ मे जि ंग तक नी क पे ट ें ट कर वा ई है	భ ూ మి కి ంది ఖ నిజ ని కష ే ప ణ లను	0.5939
अगर हम इस दर रे से जाएँ , तो शायद थोडा समय बचा सकते हैं .	ఈ లో య నుండి వెళ తే , త వర గా వెళ తా మే మో .	0.5633
मिल ने पर बता ऊँ गा ,	వయకతి గ తంగా ,	0.4378
हमारी मु ला का त कर ा कस में हुई थी .	మేము క రా కస లో కలి సా ం .	0.5314
उस ह वा ई ज हा ज के टि क ट की की मत है	ఆ విమా నం టి కె ట ఖ రీ దు	0.5405
म टी स को फोन करो .	తిరిగి మా టి స కు కాల చె య యి .	0.3976
वि देश वि भा ग .	సట ే ట డి పా ర టు మె ంట లో .	0.4285
और मुझे लगता है	ఇక నేను వయ క తు ల స వ భా వా నని	0.4348
चाह े उसके लिए कोई भी कु र बा नी कयों न दे नी प डी हो .	అ ందుకు త యా గ ాలు చేసే వాళళ ం కూడా .	0.5433
की मत ख र ब ों में है .	ల కష ల కో టలు .	0.5054
तुमने ले सट र सक व ै र वाले हा द से के बारे में सुना ?	లె సట ర స క వే ర గురించి వి ననా వా ?	0.5749
मतलब हमारे अ लग होने के अ ग ले ही म ही ने ?	మనం వి డి పోయి న నె లలో నా ?	0.5081
ए ना बे ल की पर वाह है .	అ నన బె ల లె గురించి ప టటి ంచు కుంటా డు .	0.5293
यह वाला . ज रा इस की जा ँच करो .	ఇది . దీ నని చూడు .	0.4236
ठीक है . फा यर व ॉल बंद कर दिया है .	సరే , ఫ ె ర వాల ఆ పా ను .	0.5450
ठीक है ,	సరే ,	0.3254
ठीक है .	సరే .	0.3254
ठीक है .	సరే .	0.3254
ठीक है .	సరే .	0.3254
बस करो .	ఆ పు .	0.4089
पलीज .	కూ రచ ో ండి .	0.2667
और तुमहें ?	మరి నీ సం గ తి ఏంటి ?	0.3295
जरूर .	తపప కుండా .	0.2712
बचा ओ !	కా పా డ ండి !	0.2633
तुम मुझे मर वा सकते थे ,	ముందు ననను దా దా పు చా వు దా కా తీసు కె ళళ ా వు ,	0.4493
एक मिन ट , पलीज .	దయచేసి , ఒకక ని మి ష ం ఉండ ండి .	0.4246
तुमहें ऐसा लगता है ?	అవు న ంటా వా ?	0.4326
कभी म या मी गए हो ?	నువవు ఎపపుడ ెనా మ యా మీ కి వెళళ ా వా ?	0.3806
उसने इन हें मार डा ला .	అతను త నని చం పే సా డు . అతను త నని చం పే సా డు .	0.4839
कया ?	ఏ మ ంటా రు ?	0.2691
जरूर . शुकरिया .	నేను తీసు కుంటా ను . ధనయవాదాలు .	0.4085
