Hindi	Telugu	Similarity_Score
हम इस ी का साम ना कर रहे हैं . जब उसके पर ो बे शन ऑ फि सर ने कहा ,	మేము ఎ దు ర కొ ంటుంది ఇ దే . అతని పరి శ ీ ల నా అ ధి కా రి చెపపా డు ,	0.6556
मेरा हर किसी के लिए सं देश है , कि अगर मेरे जैसा कोई है	అంద రికీ నే ని వ వాల ను కు నన స ందే శం ఏ ంట ంటే , ఒక వే ళ నా లా ంటి వాళళు	0.5918
और उसने कहा , " हम ज मान त पर बात नहीं कर रहे .	ఆమె , " లేదు , మనం బె యి ల విషయం చ ర చి ంచ బో ము .	0.6176
यह करना बहुत मु श कि ल था कयोंकि इस जज का बचा व करना अब . . .	అది చేయ టం చాలా కష టం ఎందుకంటే ఈ నయా య మూ ర తి ఇపపుడు . . .	0.6394
मैंने आज तुमसे कया कहा था ?	నేను నీకు ఈ రోజు ఏం చెపపా ను ?	0.5169
मेरा साथ दिया है , जब से मैं इस न या य पर ण ा ली में फ ँ सा हूँ .	నాకు మ దధ తు గా ని ల బ డి న అంద రికీ క ృ త జ ఞ త లు తెలు పు తుననాను .	0.6761
कयोंकि जब तक सब आ जा द नहीं हो जा ते , कोई आ जा द नहीं है .	ఎందుకంటే అంద రికీ స వే చ ఛ ల భి ంచే వర కూ , ఎవ రికీ స వే చ ఛ లే న టట ే .	0.5972
यह आज रात मे ड इन अ मे रि का में , मेरी घर वा प सी की सवा ग त पार टी की तरह है .	ఇది మే డ ఇ న అ మె రి కాల ో ఈ రాతరి నాకు ఇంటి కి ఆ హ వా ని ంచే వే డు క లా ఉంది .	0.6518
हर कोई मीक के बारे में ख बर सुन रहा है .	అంద రూ మీ క గురించి వచ చే వా ర త లు చూ సతుననా రు .	0.5987
" तुमहें मुझसे बात करते भी देख सकती हूँ . "	" నువవు నా తో మాటలాడ ట మూ చూ సతుననాను " అని .	0.5949
तो अभी से जा कर बात करो . . . अभी जाओ ! उनहें बु क करना शुरू कर दो .	మీరు చెపప ాలి . . . అంటే , ఇపపుడు పరా రం భి ంచాలి ! ఒ పపు కో వ టం మొద లు పెటట ాలి .	0.6371
ब रा यन मै कम ॉ ने गल मीक का व की ल	బ రా యన మె క మొ నా గి ల మీ క లా య ర	0.6033
आज सु बह जब उ ठ े थे त ब लगा था कि आज बाहर निकल ने वाले हो ?	ఈ ఉద యం నువవు లే చి న పపుడు , బయట కు వ సతా వ ని అను కుననా వా ?	0.6693
कयोंकि जब किस सा हो जाएगा खतम और तुम लौ टो गे ज मी ं पर	ఎందుకంటే అది అంతా చెపపా క , చే సా క , తిరిగి అ డు గు కు చే రి తే	0.5615
ब रा यन मै कम ॉ ने गल मीक का व की ल	బ రా యా న మొ క మొ న గి ల మీ క లా య ర	0.5878
यह दिखा ने के लिए कि ग रा हम के भर ष टा चार के	అతనికి కొతత వి చా రణ ను మ ం జ ూ రు చేయ టా నికి	0.6014
और जब उ ठ ना होता है उसके 3 0 मिन ट पहले सो जा ते हैं ,	లె గ వాల సిన సమయం ముందు చి వ రి 3 0 ని మి ష ాల ముందు ని దర పోయి ,	0.6319
हम न या य में सु धा र की ही बात ें करते हैं , तो , मतलब . . .	మేము నయా య సం స క రణ ల గురించి మాటలాడ తా ము , అందు కే . . .	0.6905
मिल , मेरा पो ता , बहुत मे ह न ती लड का है .	మి ల , నా మన వ డు , తను చాలా కష ట పడ ే యు వ కు డు .	0.6725
उसे पहले से ही दो ष ी मा ना जा चु का है .	అతను ఇ పపటి కే ము ద దా యి గా ని రథ ా రి ంచ బ డ డా డు .	0.5887
अब , हमें बस इं त जार करना है	ఇపపుడు , మనం చేయ ాల సి ంద ల లా	0.5765
इस सबसे लड ने में सं गी त मेरा सा थी था .	దాని ని సం గ ీ త ంతో సమ రథ వ ంత ంగా ఎ దు ర కొ ననా ను .	0.5833
मीक ने री फो र म अ ला य ं स फा उ ं डे शन शुरू किया	మీ క సం స క రణ కూ ట మి సం సథ ను పరా రం భి ంచా డు	0.6839
. . . नहीं सो चा था कि यह के स अब तक चल रहा होगा .	. . . ఈ కే సు ఇం క కొ న సా గు త ూ నే ఉంటుంది అని ఊ హి ంచ లేదు .	0.6487
पी सी आ र ए के उन अ धि क तर मा म लों के साथ नहीं रख र हीं	చాలా అ ధి క సం ఖ య లో అదే పరి హ రం కోసం ఇ ందు లో ను ంచే బయట పడ డ	0.6622
मैं जी व न में कभी इतना खुश नहीं हुआ .	నేను ఇంత ఉ త సా హ ంగా జీవి తం లో ఎ నన డ ూ లేను .	0.5678
य दि आपके परिवार का स द स य जे ल में किसी फा ल त ू कार ण से बंद है ,	ఒక వే ళ మీ కుటుం బ స భ యు లు ఎవర ెనా జె లు లో ఏద ెనా చెతత కా రణ ం చే త ఉ ంటే ,	0.6847
" ए , हो सकता है आज रात तुम खेल देख ने आओ . " मैंने कहा , " यह तो नहीं हो सकता . "	" హే , నువవు ఈ రాతరి ఆట కు వెళళ వచచు " అని . నేను , " అది అ సా ధ యం " అని అ ననా ను .	0.7173
घर में सवा ग त है , मीक मिल !	ఇంటి కి స వా గ తం , మీ క మి ల !	0.6043
वह इस आ वे ग के साथ जो कर पा रहा है ,	ఇపపుడు నన ఊ పు తో అతను ఏం చేయ బో తుననా డ ంటే	0.5904
और आगे बढ ने में उनकी मदद कर सकता हूँ , और उनकी स थ ि ति पर रो श नी डा ल सकता हूँ .	వాళళ పరి సథి తి ని వె లు గు లో కి తీసుకు రా వ టా నికి స హాయ పడ ాలని అనుకుంటుననా ను .	0.6014
पर ति कर िया के लिए दो दिन हैं ता कि तुम पहले खेल में आ स को .	మొద టి ఆట కి తీసు కె ళళ టా నికి మన కు ఇంకా రెండు రోజు లు మి గు లు ననా యి .	0.6174
जज ब रि ं क ली यह या चि का म ं जू र कर ले गी और वह रि हा हो जाएगा .	నయా య మూ ర తి బ రి ంక లీ బె యి ల మ ం జ ూ రు చేసతా రు , అతను వి డు ద ల అవు తా డు .	0.6716
और हर चीज के लिए आ भा री हूँ . आप सब का शुकरिया .	నేను అంత టి నీ అ భి న ంది సతుననాను . అంద రికీ ధనయవాదాలు .	0.5652
वे कह ते हैं हम गु ला म हैं य दि हम जे ल जा ते हैं	వాళళు అ ంటా రు మనం బా ని స ల ం అని మనం బి ంగ లో కి వెళ ి తే	0.5966
वे मिल कर का न ून बद ल ने में ल गे हैं ,	వాళళ ంద రూ చ టట ంలో మార పు ల కోసం ఒక ట య యా రు	0.6174
जज ब रि ं क ली बे ई मान है . मीक को अभी भी न या य नहीं मि ला है !	న మా య మూ ర తి బ రి ంక లీ అ వి నీ తి ప రు ర ాలు . ఇంకా మీ కకు నయా యం జ రగ లేదు !	0.6728
पह ला खेल श नि वार को है . हमारे पास सु पर ी म को र ट की	మొద టి ఆట శ ని వా రం రోజు . మి మమ లని సు పర ీ మ కో ర టు	0.6706
तो , मा इ क , तुमने कहा कि तुमहारा ल कष य	మరి మె క , జె లు నుండి ఒక ల కష మంది కి	0.5804
पो सट - क न वि क शन रि ली फ एक ट की अप ी ल को वा जि ब ठ ह रा ने के लिए	నయా య మూ ర తి కి నే ర సథ ా ప నా న ంత ర పరి హా ర చ టట పి టీ ష ను సమ రథ ి ంచ టా నికి	0.6573
कै थी वि लि य मस मीक की माँ	కా థ ీ వి లి య మ స మీ క తల లి	0.5011
मैं जे ल में तुमहारा चे ह रा देख कर त ंग आ गया हूँ .	నాకు నినను ఆ చె ర స ాల లో చూ సతు ంటే బా ధ గా ఉంది .	0.6573
मीक मिल मेरे साथ जे ल से निकल ने के बाद का अपना पह ला इं टर व यू दे ने बैठ ा .	మీ క మి ల తన జె లు శి కష త ద న ంత ం మొద టి ఇ ంట ర య యూ కోసం నా తో కూ రచ ు ననా డు .	0.6999
और मैं उसके चे ह रे को देख रही थी , और हम बस मु स कु रा रहे थे .	నేను తన మొ హ ం చూ సతుననా న ంత ే , మేము న వ వు కుంటుననా ము అంతే .	0.6218
य दि मेरे इ तने म श ह ू र होने के बा व जू द	వాళళు ననను అంత ఉనన త సథ ా నం ను ంచి	0.5219
कर ि स पार कर मीक के अं कल	కరి స పా ర కర మీ క అ ం కు ల	0.5946
बहुत भा व ु क ए ह सा स है .	ఇది ఉద వే గ భ రి తంగా ఉంది .	0.5627
ती स रा नि य म	మూ డ ో ని బం ధన	0.5192
बी स बार चला ई लड के पर गो ली जब कह सकते थे कि हि लो मत	వాళళు అతని ని 2 0 సా రలు కాల చా రు ఆ గి పో అని చెపప గ లి గి న పపుడు	0.5973
और ऐसे लोग भी हैं जि न की आ वा ज नहीं सु नी जा ती ,	ఒక గొ ంత ె త తి పి లి చే వాళళు లే ని జ నం ఉననా రు ,	0.6477
जि से बहुत से लोग समझ सकते हैं . बहुत से लोग इस सि सट म का शि कार हैं .	చాలా మంది కి సం బం ధి ంచిన వి . చాలా మంది వయ వ సథ ను ఎ దు ర కొ ంటుననా రు .	0.6347
इस सि सट म में सब झ े ल ने के बाद , इस में फ ँ स ने के बाद ,	వయ వ సథ ను ఎ దు ర కో వ టం గురించి , అందు లో క టటి వే య బ డ టం గురించి ,	0.6328
लग नहीं रहा कि यह सच है , यार .	ఇది నిజ మని ఇంకా న మమ లే కపో తుననాను .	0.5178
वह उसके वापस अपने लोगों के बी च आ ने और स ह ज होने के कार ण है .	అతను మి కస కు తిరిగి రా వ టం వల న ఇంకా స ౌ కర య వ ంత ంగా ఉండ టం వల న వ సతుంది .	0.6379
ज ॉर ड न सी व मीक का व की ल	జో ర డ న సీ వ మీ క లా య రు	0.5788
रॉ न पार कर मीक के अं कल	రా న పా ర కర మీ క అ ం కు ల	0.5819
मैं 2 2 ला ख लोगों की मु श कि ल ें समझ सकता हूँ .	2 . 2 మి లి యన ల మంది ని దా నికి జో డి ంచ గల ను .	0.6216
यह एक तरह से ल डा ई है .	అది పో రా టం లా ంటి దే .	0.4961
इस बक वास की व ज ह से परिवार ट ू ट रहे हैं .	ఈ చెతత ంత టి వల న కుటుం బ ాలు నా శ నం అవు తుననా యి .	0.6203
" और मुझे दूस रे लोगों को भी मौ का देना चाहिए , " बडी बात है .	" నేను ఇ తరు లకు ఇం కో అవ కా శం ఇవ వాలి , " అని చెపప టం చాలా గొ పప విషయం .	0.6465
उनहें अनु शा सि त क द म उ ठा ने हों गे .	చాలా ఆ చి త ూ చి అ డు గు లు వే య ాలి .	0.6346
वे तुमहें सू ची में डा ल दे ते हैं	వాళళు నినను జా బి త ాలో పె డ తా రు	0.5880
और जब वह अ दा ल त में अ भ ि य ु कत था , त ब तो आप ने उससे अ लग तरह से बर ता व किया ही ,	ఇంకా మీ కో ర టు గ ది లో ము ద దా యి గా ఉనన పపుడు అతని తో భి నన ంగా వయ వ హ రి ంచా రు ,	0.6868
हे भगवान , हम इस समय परा र थ ना करते हैं ,	ఓ , దేవుడా , మేము ఇపపుడు పరా రథ న చేసతుననా ము ,	0.5826
तुम जो कह ना चाहते हो वह कह नहीं सकते ?	అను కు నన ది చెపప లే కపో తుననా ని అనుకుంటుననా రా ?	0.5196
य दि पैसे से व फा दा री मिल ती तो हम तुमहें डा ल ेंगे . . .	డబ బ ే వి ధ ే య తను ని శ చ యి సతే మేము నీకు పె డ తా ము . . .	0.6941
तो हर कोई सिर झ ु का कर और आ ँ ख ें बंद कर के ख डा हो जाए .	మీ ర ంద రూ ఏమీ అను కో కపో తే , తల వ ంచి క ళళు మూ సు కో ండి	0.6517
कि इस इ मा रत में आज न या य हो .	ఈ భ వం తి లో ఈ రోజు నయా యం జ రగ ాలి .	0.6160
जैसे - जैसे उसकी रि हा ई की उ म मी द बढ रही है ,	అతని వి డు ద ల పె అ ంచ నా లు పె రుగు తు ండ గా ,	0.6336
" धत , मैं वहाँ बहुत खुश लग रहा हूँ . "	" అ రే , నేను అకకడ ే ఆ న ంది ంచిన టటు ననా ను " అని .	0.5742
वह समझ रहा है कि भगवान उसकी पर ीक ष ा ले रहा है .	దేవు డు తన ను పర ీ కష ి సతుననా డ ని అతను అరథం చేసు కుననా డు .	0.5814
और उन लोगों के दिल में उ म मी द ज गा एँ गे	ఇంకా పర జ లకు ఆ శి ంచిన ది ఏదో ఒకటి ఇవ వ టా నికి	0.6011
जैसा किसी और के साथ हुआ होगा . तो , बह स का मु द दा यह बता ना है ,	ఉండ ాలని కో రు కుంటా రు . అయితే , చ ర చి ంచ ాల సిన విషయం ఏ ంట ంటే ,	0.6455
उसने कहा , " माँ , उनहोंने मुझे रि हा कर दिया . "	అతను అ ననా డు , " అమమా వాళళు ననను వి డు ద ల చేశా రు " అని .	0.6106
इस पू रे दिन का सबसे वाह िया त हि स सा यह है	ఈ రోజు లో ఎ ంతో దా రు ణ మెన విషయం ఏ ంట ంటే	0.6100
वे मुझे सर का री जे ल में डा ल रहे हैं ,	తీసు కె ళళ ి రా ష టర చె ర స ాల లో పె డు తుననా ర ంటే ,	0.6057
यह एक तरह से मेरे लिए मेरा इ ला ज था .	అది దా దా పు గా నాకు చి కి త స లా పని చేసి ంది .	0.5300
वह उसे एक अ लग ही मु काम पर ले जाएगा .	తన కె రీ ర లో కొతత విష య ాలను చే రచ బో తుననా డు .	0.5951
मैं हूँ जे सि का डी न .	నేను జె స సి కా డీ న .	0.5748
- तुमहें कै सा लग रहा है ? तुम कैसे . . . - बहुत अचछा लग रहा है !	- నీకు ఎలా అనిపి సతుంది ? నువవు ఎలా . . . - నాకు చాలా బాగా అనిపి సతుంది !	0.6148
जब आप 2 3 घ ं टे को ठ री में बंद रह ते हैं , तो यह सोच ते रह ते हैं ,	ఇ ర వె మూ డు గ ంట ల జె లు గ ది లో ఉ ండి , అకకడ కూ రచ ో ని ఆలోచి సత ూ ఉండే వాడి ని ,	0.6717
कयोंकि जब मीक मिल जे ल में है , तो समझ ो हर कोई जे ल में है .	ఎందుకంటే మీ క మి ల జె లు లో ఉ ంటే , అంద రూ జె లు లో ఉనన టట ే .	0.6533
जब उसके साथ अ दा ल त जाना होता है , तो मैं कभी सो नहीं पा ता .	కో ర టు లో ఆమె ముందు హా జర వ వాల ంటే ని దర పో యే వాడి ని కాదు .	0.6144
मीक कि तना मो टा हो गया है ! बहुत जयादा .	మీ క చాలా లా వయ యా డు ! అతను లా వయ యా డు .	0.5411
जानते हो , इस समय कोई भी खा ली नहीं है .	అంటే , ఇపపుడు అ నని ని ర వ హి ంచే సమయం .	0.6175
जो बद ला व मैं अपने भा ई में देख रही हूँ , उससे डर लगता है . जैसे . . .	నా సో ద రు డి లో నేను చూ సతు నన మార పు , అంటే దా దా పు భ యం గొ లి పే ది గా ఉంది . అది . . .	0.6644
कयोंकि आप नहीं जानते कि कया होने वाला है . जैसे कि , " कया आज मुझे जे ल होगी ?	ఎందుకంటే మన కు ఏం జ రగ బో తు ందో తెలియదు . " నేను ఈ రోజు జె లు కు వెళ తా నా ?	0.6554
आप सी धा अंदर जा कर यह नहीं कह सकते कि " हमें म ं जू र है , "	కే వల ం అ కకడికి వెళళ ి , " మేము ఒ పపు కుంటుననా ము " అంటే ,	0.6578
मा इ कल रू बि न स ह - मा लि क , फि ला डे ल फ िया 7 6 - अ र स	మె ఖ ే ల రూ బి న పరి మి త భా గ స వా మి , ఫి ల డె ల ఫి యా 7 6 అ ర స	0.6898
अपने दोसत ों से ग ले मिल ना कै सा लग रहा है ?	మీ స నే హి తు లను క ౌ గి లి ంచుకో వ టం ఎలా అనిపి సతుంది ?	0.6062
ले जा सकते थे पुलिस की गा डी में पर उसे पडे - पडे मर ने दिया	వాళళు పోలీ సు వా హ నం లో ఎ క కి ంచుకో వచచు కా ని ర క త పు మ డు గు లో వది లే శా రు	0.5985
त ब भी आप उससे अ लग बर ता व कर रही हैं कयोंकि आप उसके के स को	మీ రి ం కా అతని తో భి నన ంగా వయ వ హ రి సతుననా రు ఎందుకంటే మీరు అతని కే సు ను	0.5718
सुन वा ई से पहले और उसके द ौ रा न , मीक मिल को बहुत सम र थ न मिल रहा है .	మీ క మి లకు భా రీ ఎ త తు న మ దధ తు ప లి కా రు , వి చా రణ కు ముందు ఇంకా జరుగు తు నన పపుడు .	0.6482
तो , मेरे लिए सि सट म में सु धा र ला ने में मदद करने का फै सला मु श कि ल नहीं था .	అయితే , వయ వ సథ ను సం స కరి ంచ టం లో స హా యం చేయ ల నన ని రణ యం నాకు కష టం కాదు .	0.6874
शायद मेरी माँ ने या किसी और ने कहा कि , " ख बर ें लगा ओ . "	మా అమ మన ో ఎవర ో అ ననా ర ను కుంటా , " వా ర త లు పె టటు " అని .	0.6786
ब ल कि व की लों को ला ने की ब जा य , हम सब के लिए का न ून ,	లా యా ర ల కోసం పర యత ని ంచే బ దు లు , మేము చ టట ాలను , వి ధా నా లను ,	0.6541
नि ष प कष रह ने की कोशिश ही नहीं की गई .	నయా య ంగా ఉండ ాల నన పర యత నం చేయ లేదు .	0.5984
- तुमहारे पास कि तने मै से ज आए हैं ? - तीन तो आ चु के हैं .	- ఎ నని ఫోన స ందే శ ాల ొ చచా యి ? - ఇ పపటి కే దా దా పు మూ డు .	0.6989
तुम अभी भी ज मान त पर हो .	నువవు ఇంకా బె యి ల పె ఉననా వు .	0.4840
" च ै म पि यन शि पस " की रि क ॉर डि ंग	" ఛ ా ం పి యన షి ప స " రి కార డి ంగ	0.5974
व ै न जो न स राज नी ति क व या ख या ता	వా న జో నస రా జ కీ య వ యా ఖ యా త	0.5373
प ॉल सो लो टर ॉ फ खो जी प तर कार - रो लि ंग सट ो न	ప ాల సో లో ట రా ఫ పరి శ ో ధ నా వి లే కరి - రో లి ంగ సట ో న	0.5259
प ॉल सो लो टर ॉ फ खो जी प तर कार - रो लि ंग सट ो न	ప ాల సో లో ట రా ఫ పరి శ ో ధ నా వి లే కరి - రో లి ంగ సట ో న	0.5259
जब वहाँ जा कर भी उससे इ तनी दू री मह सू स की हो .	నేను కో ర టు లో నే ఉననా నా అని అనిపి ంచ లేదు .	0.5812
ब रा यन स टी व ें स न सं स था पक - ई क व ल ज सट ि स इ नी श िए टि व	బ రి యా న సట ీ వె నస న వయ వ సథ ా ప కు డు - సమా న నయా య పర ో త సా హ కు డు	0.7051
पर मुझे यह सच में याद नहीं है .	కానీ నాకు నిజ ా నికి అది గుర తు లేదు .	0.5012
और यह कर पा ना बहुत मु श कि ल लगता है .	చాలా పెదద ల కష యం లా అనిపి సతుంది .	0.5655
हमें पे न सि ल वे निया सु पर ी म को र ट के फै स ले का इं त जार है .	మేము పె న సి ల వే ని యా సు పర ీ మ కో ర టు ని రణ యం కోసం వే చి చూ సతుననా ము .	0.6946
अब बात मौ लि क नि ष प कष ता से आगे निकल चु की है ,	పరా థ మి క నయా యా నికి చాలా ద ూర ంగా ఉననా ము ,	0.5731
जो हमारे सो म वार सु बह के या त रि यों को परे शान कर . . .	సో మ వా రం ఉద యం పర యా ణం వర కు కొ న సా గు తుననా యి . . .	0.7102
वे ऐसे पे श आ एँ गे जैसे हो तुम ना का रा इस खेल को जान ो	నినను వి లు వ లే ని వాడి గా చూ సతా రు ఆట ను గ ౌ ర వి ంచు	0.6676
एक का ग ज पर लि खा आ देश जाने कि तनी जान ें ले ले ता है .	తీ ర పు ల వల న చాలా మంది జీవి త ాలు కో ల పో తుననా రు .	0.6492
इसलिए परिवार के साथ हूँ और जो परे शा निया ँ हमने साथ सही हैं	అందు కే నేను కుటుం బ ంతో ఉననా ను ఎ దు ర కొ ననా ను కొ ంత కష టం	0.6023
तुमहारा एक ए लब म रि लीज हुआ है , और मैंने तुमहें कई श ो करते देखा है ,	నీ అ ల బ మ వి డు ద ల అయ యి ంది , నువవు చాలా ష ో లలో ప ాల గొ న టం చూశా ను ,	0.6803
मीक अपनी दो से चार साल की स जा के पा ँच म ही ने का ट चु का है .	మీ క తన 2 ను ంచి 4 ఏ ళళ శి కష లో 5 నె ల లు పూర తి చేశా డు .	0.6650
" यह एक न ई परि स थ ि ति है . "	" ఇది కొతత పరి సథి తి . "	0.5045
और अब और भी मु श कि ल होती जा रही हैं .	ఇది రో ల ర కో సట ర రె డ లా ఒ డి దు డు కు ల తో ఉనన ది .	0.5951
यह आपको पा गल कर दे गा .	అది మీకు పి చ చె క కి సతుంది .	0.4860
उस हु क को बी च में जो र से ग ूँ ज ने दो .	ఆ అను ప లల వి మ ధయ లో బాగా ఎ కో వచ చే లా చేయ ండి .	0.6447
और इससे वह द ृ ष टि को ण मिल ता है	తను విష య ాలను ఎలా ఆలోచి సతుననా డ ంటే	0.5483
के स को खा रि ज करो	కే సు కొ టట ే య ండి	0.5219
जज ब रि ं क ली ने मीक की पो सट क न वि क शन रि ली फ अप ी ल नाम ं जू र की .	నయా య మూ ర తి బ రి ంక లీ , మీ క నయా య సథ ా ప న ంత ర ఉ ప శ మన పి టి ష నను ని రా కరి ంచా రు .	0.6687
स वि स बी ट स गर ै मी - वि जे ता नि र मा ता	స వి స బీ ట జ గ రా మీ వి జ ే త ని ర మా త	0.5815
बस चाहता हूँ उनके लिए आ वा ज उ ठा ऊँ , जो ऐसा नहीं कर सकते . शुकरिया .	జ నం ఎవర ె తే చెపపు కో లే రో వారి గొ ం తు నేను అవ వాల ని అనుకుంటుననా ను . ధనయవాదాలు .	0.6112
मैंने कभी सो चा भी न था कि मैं ऐसा दिन भी देख ूँगा	నేను ఎపపుడూ అను కో లేదు ఇలా ంటి రోజు చూ సతా నని	0.5641
त भी तो वे कह ते हैं " मैं के स लड रहा हूँ . "	అందు కే వాళళ ంటా రు " నా కే సు ను పో రా డు తుననాను " అని .	0.5819
जो इ ति हा स र च रहा है , कयोंकि मैं जान ता हूँ कि अन गि न त बे जु बा न लोग हैं ,	ఇది చ రి తర అ ంటా ను , ఎందుకంటే నాకు తెలుసు ఇది చెపపు కో లే ని చాలా మంది మ గ వాళళు , పర జ లు	0.6382
हर कोई इन चीज ों को भ ु ला नहीं पा ता .	అంద రూ ఇలా ంటి విష య ాల లో నుండి కో లు కో లే రు .	0.5527
मे यर ने कहा वह चाहते हैं मीक रि हा हो , पर फिर भी मीक को न या य नहीं मि ला .	మే య ర మీ కను వి డు ద ల చేయ ాలని చెపపా రు , అయి నా మీ కకు నయా యం జ రగ లేదు .	0.6613
जि न के साथ मैं रो ज बैठ ता था .	వయకతి గ తంగా తెలుసు వాళళ గురించి .	0.5172
पहले मुझे लगा कि यह बस के व ल उसके साथ हो रहा है ,	నేను మొద ట లో , ఇది తన కు మా తర మే సం బం ధి ంచిన దని అను కుననాను ,	0.5967
ब य ु ला पार कर मीक की दा दी	బ యూ లా పా ర కర మీ క బా మమ	0.5396
कि मैं उसे ले ने हे लि कॉ प टर में आया हूँ .	ఎపపుడూ కల క ంట ూ ఉండే వా డ ని చెపపా డు .	0.5869
और मैंने बस सो चा कि यह बहुत बडी बात है .	నేను ఇది చాలా గొ పప గా ఉ ందని మా తర మే అను కుననాను .	0.5509
वह स फर जो हम अब अपने कल से	మా పర యా ణ ంలో ఇపపుడు జరుగు తు నన ది	0.5080
कुछ क माल के इं सान हैं जि न हें " न या य पर ण ा ली " की	ఈ " నే ర నయా య వయ వ సథ " లో త పపు లను , అన యా య ాలను	0.6529
डे मन . तुमसे मिल कर अचछा लगा , यार .	డే మన . నినను మ ళళ ీ కల వ టం సంతో ష ంగా ఉంది .	0.6055
या ला ति नी अ मे रि की के साथ द स गु ना बद तर कर रहे हों गे .	లేదా స పా ని ష మ గ వారి తో 1 0 రె టలు దా రు ణ ంగా పర వర తి సతు నన టటు అరథం .	0.6569
वापस अस ली दु निया में क द म रख ना , तो . . .	తిరిగి వా సత వి క పర ప ంచ ంలో కి రా వ టం , అందు కే . . .	0.6521
मैं र ै प कर स का . . .	నేను ర యా ప చేయ గల ను . . .	0.6423
एक आ ग के स प ने देख ता	కో రిక గురించి కల క ంటా ను	0.5051
मीक मिल की ' च ै म पि यन शि पस ' ए लब म निक ली बि लब ो र ड 2 00 चार ट में न ं बर 1 पर	మీ క మి ల అ ల బ మ మొద టి సారి బి ల బో ర డ 2 0 0 చా ర ట లో నె ం . 1 లో ఉంది	0.6634
खुद को एक अ ल मा री में 2 3 घ ं टे बंद रख ो , और फिर देखो कै सा लगता है .	మి మమ లని మీరు అ ల మార ాలో రోజు లో 2 3 గ ంట లు బం ధి ంచు కొ ని ఎలా అనిపి సతు ందో చూడ ండి .	0.6649
पर अब जब वह पो सट - क न वि क शन रि ली फ की कोशिश कर रहा है ,	కానీ ఇపపుడు తను నే ర సథ ా ప న త ద నా న ంత ర పరి హ రం కోసం కో రు తుననా డు ,	0.6207
मैं बस दिल से बात ें करता हूँ और अ क सर	నేను ము ందే త యా ర యి రా ను , ఎకకువ గా	0.5878
कि जब जि ला अ ट ॉर नी को जो कह ना था वह कह दिया ,	డి సట రిక అ టా రని చెపప ాలను కు నన ది చెపపా క ,	0.5414
फि ला डे ल फ िया में अ दा ल त के अंदर कै म रा ला ना वर जि त है .	ఫి ల డె ల ఫి యా కో ర టు లో కి కె మె ర ాలు అను మ తి ంచ బ డ వు .	0.6903
मीक की पो सट - क न वि क शन रि ली फ की सुन वा ई का दिन	మీ క నే ర సథ ా ప నా న ంత ర పరి హా ర వి చా రణ రోజు	0.5431
मीक मिल को पर ो बे शन के उ ल ल ं घ न के लिए जज ने जे ल भे जा था .	మీ క మి లను పరి శ ీ ల నా ఉ లల ం ఘ న ల కా రణ ంగా ఈ నయా య మూ ర తి జె లు లో పె టటి ంది .	0.6693
कै थी , अब कै सा लग रहा है ?	క యా థ ీ , ఇ పపుడ ె లా అనిపి సతుంది ?	0.5505
बहुत उ म मी द ें लगा रख ी हैं . उसकी टी म ने बहुत अचछा काम किया है .	నాకు ఇపపుడు చాలా ఆ శా జ న క ంగా ఉంది . అవును , అతని బ ృ ంద ం అద భ ు తంగా పని చేశా రు .	0.6326
- तुमहें कया लगता है ? - मीक मिल को रि हा करो .	- మీరు ఏం అనుకుంటుననా రు ? - మీ క మి లను వి డు ద ల చేయ ాలి .	0.6039
और जब सब जे ल में हैं , तो कोई आ जा द नहीं है .	అంద రు జె లు లో ఉ ంటే , ఎవ రికీ స వే చ ఛ లేదు .	0.6752
ज ॉर ड न सी व मीक का व की ल	జో ర డ న సీ వ మీ క లా య ర	0.5607
ज ॉर ड न सी व मीक का व की ल	జో ర డ న సీ వ మీ క లా య ర	0.5607
और उस बद ला व को ला ने में मैं खुद सम र पि त करना चाहता हूँ .	నేను అ ం కి త భా వ ంతో మార పు తీసుకు రా వ టం లో సా య పడ ాలని అనుకుంటుననా ను .	0.6000
मेरे साथ कर रही है , वे उससे स हम त नहीं हैं ,	నిజంగా ఒ పప కో వ టం లే దని గు స గు స లా డు కు ంటు ంటే వి ననా ను ,	0.5690
जे - जी सं स था पक - रॉ क ने शन	జ ే - జీ వయ వ సథ ా ప కు డు - రా క నే షన	0.6662
जे - जी सं स था पक - रॉ क ने शन	జ ే - జీ వయ వ స ధా ప కు డు - రా క నే షన	0.6719
ए , कैसे हो ? कया चल रहा है ? परिवार कै सा है ? हाँ .	హే , ఏంటి సం గ తు లు ? ఎలా ఉననా రు ? మీ కుటుం బం ఎలా ఉంది ? సరే .	0.6514
और मैं इस बारे में इस गा ने में बता ता हूँ .	నేను దాని గురించి ఈ పా ట లో చెబు తాను .	0.5181
उसके दोसत ों , उसके पर श ं स को ं के लिए , और उन सब के लिए जि न की वह मि साल बन रहा है ,	స నే హి తు లకు , అతని అ భి మా ను లకు , అతను పరా తి ని ధ యం వ హి ంచే పరతి దా నికి ,	0.6532
जब पुलिस वाले लोगों को बंद ू क से मार ते हैं , तो यह बु री बात है .	పోలీ సు లు జ నా నని తు పా కి తో చం పి తే , అది దా రు ణ మెన విషయం .	0.6682
अब तक का करने वाले हैं .	ఎకకువ గా న మమ టం మొద లు పెటట ా ను .	0.5177
