Hindi	Telugu	Similarity_Score
शायद तुमहारे लिए . मैं कम से कम वह स ह तो सकता था .	కానీ , అది నీ విషయం లో . నేను క నీ సం త టటు కో గ లు గు తుననాను .	0.5802
तुमहें सो ना चाहिए , कर ॉ सब ी .	మీరు ని దర పో వాలి , క రో స బీ .	0.5486
जब भी मैं हि ल ता हूँ , मैं . . . मैं बे हो श हो जा ता हूँ .	నేను క ది లి న పపుడ ల లా , నేను . . . స ప ృ హ కో ల పో తుననాను .	0.6390
मैं उनके बारे में कुछ सोच नहीं रहा हूँ .	వాళల గురించి నేను ఏమీ అను కో వడం లేదు .	0.5583
शु भ रात रि , सर .	గు డ నె ట , సర .	0.5969
पू र वी पर श िया .	త ూర పు పర ష యా .	0.5939
सही यो ज ना बना ओ , हमें भा ग ना नहीं पडे गा .	సరి గ గా ప లా న చే సతే , పరి గె తత కక ర లేదు .	0.5897
हाँ , मेरे पास उसके लिए एक यो ज ना है .	అవును , దాని కోసం నా దగగర ఒక ప లా న ఉంది .	0.6288
तुम जी न से मिल ने के लिए उ त सा हि त हो ?	జీ న ని కలు సు కో వ డానికి ఉద వే గ ంగా ఉననా వా ?	0.5929
और भी ढ े र ों पे ड हैं . पिता जी ने कहा कि वह मेरे लिए बचा कर रख ेंगे .	పర ధా న ంగా కల ప తో ట . ఆ మని షి దీ నని నా కోసం ఉ ంచు తా నని చెపపా డు .	0.6719
- शु भ रात रि , हि ट ल र . - ट स कि गी , जाने मन ! 5 00 मि शन !	- గు డ నె ట , హి ట ల ర . - ట స కీ గ ీ , బ ే బీ ! ఐ దు వ ంద ల మి షన లు !	0.7547
तो फिर चलो इसे पू रा कर ें .	అయితే దాని అ ం తు చూ దదాం .	0.5615
तुम लोग उनहें जानते हो ?	మీకు వాళల గురించి తెలుసా ?	0.4780
पर मुझे ऊँ चा ई नहीं पता .	కానీ పెదద గా ఎ లి వే షన లేదు .	0.5689
और हम दोनों जानते हैं कि वे प दो न न त कयों नहीं हुए और कयों शायद वे कभी प दो न न त हों गे भी नहीं .	వాళలు ఎందుకు పెదద పద వు లలో కి వెళల లే రో , ఎ పపటి కీ వాళ లని పెదద పద వు లు ఎందుకు వ రి ంచ వ ో మన ఇ దద రికీ తెలుసు .	0.6190
मैं सो नहीं सकता , जै क .	నేను ఆ పని చేయ లేను , జా క .	0.5323
ट ूल ॉ न , फ रा ं स	ట ూ ల న , ఫ రా నస	0.6227
ज हाँ वह पूरी नि ष ठा के साथ खि ड की के पास बैठ कर	అకకడ ఆమె కి టి కీ గు ండా బా ధ యత గా ఎ దు రు చూ సత ూ ఉంటుంది	0.6231
- तुम मेरी जान को देख ना चाहते हो ? - चलो भी .	- నా పరి యు ర ాలి ని చూడ ాలని ఉ ందా ? - త వర గా చూ పి ంచు .	0.5918
कया आप कृ पया यह समझ ा एँ गे कि यह किस बारे में है ?	ఇ ద ంతా దే ని గురి ంచ ో దయచేసి నాకు వి వ రి ంచ గల రా ?	0.6244
अगर हम कुछ म ही नों तक नि र ं तर उस में ल गे रहे ,	మనం కొ ద ది నె లల పా టు కర మ ం తపప కుండా ఆ పని చే సతే ,	0.6578
वह ड ब ल - का ं टे दार ता र है ,	అది రెండు అ ంచ ె ల క ంచ ె ,	0.5478
कयोंकि ये सि गरे ट बेहद ख रा ब हैं .	ఎందుకంటే ఈ సి గ రె టలు చెతత లా ఉననా యి .	0.5835
हमने 5 00 ट स कि गी मि शन पू रे कि ए .	మన ఖ ా త ాలో ఐ దు వ ంద ల ట స కీ గ ీ మి షన లు .	0.6251
बेह तर स थ ि ति यों के नाम .	మరి ంత నీ లా కా శ ాల లో కి .	0.5709
तुम कौन हो ?	అతను ఎవరు ?	0.3379
पूछ ने के लिए माफ ी चा हूँ गा , सर , पर कया मैं इसका फै सला ले सकता हूँ ?	నేను ఇలా అ డు గు తు నన ందుకు సా రీ , సర , కానీ ఇది నేను కో రు కు నన దా ?	0.6567
न यू हा उ जर तैयार होता है और कर व ब ॉल डा ल ता है !	న యూ హ ౌ సర రం గ ంలో కి ది గి కర వ బ ాల వి సి రా డు !	0.6645
और फिर जर म नी के और अंदर घ ु स कर	ఆ తరువాత రో జ ంతా జర మన వ ంత ె న ల మీద ,	0.6045
चलो इ तने औ प चा रि क न बन ें , जे फ .	మనం మ రీ అంత ప దధ తి గా ఉండ దదు , జె ఫ .	0.6851
उसे होना चाहिए , व ै सा बन ने के लिए क डी मे ह न त कर रहा है .	అలా మార డం కోసం అ మె రి కా చాలా గ టటి గా పర యత ని సతోంది .	0.6316
तुमहें जी न के साथ रह ना चाहिए और हमें अब भी य ु द ध जी तना है .	నువవు జీ న కి చె ంది న వాడి వి , ఇంకా మనం గె ల వాల సిన యు దధ ం ఇంకా ఉంది .	0.6269
पर उनकी क मान के द ौ रा न कि ए गए बद ला व ब हा ल र हें गे .	కానీ ఆ యన క మా ండ లో చేసిన మార పు లు య థా వి ధి గా అమ ల వు తా యి .	0.6578
डी - डे के लिए तीन दिन ब चे थे .	ఇం కో మూ డు రోజు లలో కీ ల క మెన ఘ టట ం .	0.5560
दूस रे दिन , दूस रे ना श ते के समय ही ज गे रह ने में परे शा नी हो नी शुरू होती है .	రె ండ ో రోజు రె ండ ో బ రే క ఫ ా సట తి నన పపటి నుండి , అస లు గొ డ వ మొద ల వు తుంది .	0.6907
हमने हा ल ही में तुम पर काम का काफी बो झ डा ला . तुमने सब सं भा ल लिया .	ఈ మ ధయ మీకు చాలా పని భా రా నని పె ంచా ము . మీరు ఆ బా ధ యత ల న నీ బాగా ని ర వర తి ంచా రు .	0.6098
रो म का बा ह री इ ला का , इट ली 1 जू न , 1 9 4 4	ఇ ట లీ లో ని రో మ న గ రం శి వా రలు జ ూ న ఒకటి , 1 9 4 4	0.6998
हमने जो हा सि ल किया है , मुझे उस पर बेहद गर व है , पर . . .	మనం సా ధి ంచిన వి జ యం గురించి నేను చాలా గర వి సతుననాను , కానీ . . .	0.6312
इसलिए अगर तुम उ तर ते ही जर म नों के च ंग ु ल में न फ ँ सो ,	కాబటటి ల యా ండ అయి న వె ంట నే జర మన ల కి ప టటు బ డ కపో తే ,	0.6993
इससे उन का ध यान आ कर ष ि त होगा .	అద ంతా మన శ తరు వు లు గ మని సతా రే మో .	0.6034
मुझे लगता है कि मैं तुमहें पहले से जान ता हूँ .	నేను ఇ పపటి కే నినను అరథం చేసు కుననా నే మో అనిపి సతోంది .	0.5548
उनके बारे में कया सोच ते हो ?	వాళల గురించి ఏం అనుకుంటుననా వు ?	0.5132
कुछ नहीं .	ఏ దీ ఉండ దు .	0.3625
बेहद , बेहद करी ब हैं .	చాలా , చాలా దగగర గా .	0.4834
कि ऑ परे शन स ने मुझे और पा ँच मि शन दे दि ए .	నాకు మ రో ఐ దు మి షన ల పని అ పప గి ంచి ంది .	0.6496
पूरी तरह से आ रा म करो और स व स थ हो जाओ . तुम हमारे लिए बेहद मह त व पू र ण हो .	స రె న వి శ రా ం తి ఇంకా చ కక ని ఆ రో గ యం . మీరు మాకు చాలా ముఖ య మెన వారు .	0.6901
और ये दोनों परि व रत न श ी ल हैं	ఆ రె ండ ూ సథి ర ంగా ఉండ వు కాబటటి ,	0.5828
हम तुमहें पह चा न प तर द ेंगे ,	మీకు గుర తి ం పు కార డు లు ఇ సతా ము ,	0.5164
हम ट स कि गी के मर द हैं या नहीं ?	మనం ట స కీ గ ీ సె ని కు ల మా కా దా ?	0.6293
बहुत बढिया , बच चे . अब चलो यह मि शन पू रा कर ें .	బాగా చేశా వు , బా బు . ఇపపుడు మన పని ని పూర తి చే దదాం .	0.6121
वे सट बर ु क बी च में र हो और मैं तुमहारे पीछे र हूँ गा .	వె సట బ రూ క మ ధయ లో కి రా వాలి , నేను అను సరి సతాను .	0.6474
हमारे पास ना जी यू नि फ ॉर म में दो श वे त लड के भी हुए ,	ఇ దద రు తె లల వాళల కి నా జీ యూ ని ఫ ా ర ాలు త ొ డు గు తా ం ,	0.6996
त ब कॉ फी ज गा ए रख ने के लिए काफी नहीं थी .	ఇక ఇపపుడు ఎంత కా ఫీ తా గి నా సరి పో దు .	0.5990
तुमहें कया लगता है ?	ఏం అనుకుంటుననా వు ?	0.4350
तुम सही कह रहे हो , ले फ टि न ें ट मे क न .	నువవు చెపపి ంది స రె న ది , లె ఫ టె నె ంట మా క న .	0.6351
नहीं , ग ॉर ड न , बाहर निक लो ! निक लो , निक लो !	లేదు , గో ర డ న , బయట పడు ! వెళ లు , వెళ లు !	0.6169
सु पर म री न स पि ट फा यर	సూ పర మె రె న స పి ట ఫ ె ర	0.6224
तुम भा ग ने की तो नहीं सोच रहे हो न ?	నువవు పా రి పో వాల ని ఆలోచి ంచడం లేదు , కదా ?	0.5584
- यह ज शन म ना ने का कार ण है , ले फ टि न ें ट . - कै प ट न , सर .	- ఇది సం బ రం చేసు కో వల సిన స ంద ర భ ం , లె ఫ టె నె ంట . - కె ప టె న , సర .	0.7443
अ ख बार में छ पी फो टो देख कर मैंने खुद डि जा इन किया था .	న యూ స పే పర లో ఫో టో లు చూ సి స ొ ంత ంగా ప లా న లు గ ీ సు కు నే వాడి ని .	0.6376
- उ ठ ो , पा गल कहीं के . - मुझे छोड ो .	- లే చి ని ల బ డు , పి చచ ో డా . - ననను వ దు లు .	0.6762
- चलो भी . चलो दिखा ओ . - वह कया है ?	- సరే . మొద లు పె డ దాం . - బా బ ూ , అది ఏంటి ?	0.6197
. . . रे ड आ र मी वि सट ु ला न दी पार कर चु की है . . .	. . . రె డ ఆ ర మీ వి సట ు లా న ది ని దా టి ంది . . .	0.7322
साथ ही , अ त िर ि कत ल क डी या नी अ त िर ि कत ह थ िया र .	వాటి తో పా టు , అద న ంగా చె కక , ఇంకా ఆ యు ధ ాలు కావాలి .	0.5788
हम जर मन व ै ज ञ ा नि को ं को बहुत मह त व दे ते हैं .	మేము జర మన ల ం సె ంటి సట ు లని చాలా గొ పప గా గ ౌ ర వి సతా ం .	0.6676
- कयोंकि मुझे लगता है कि मैं . . . - सुनो , कर ॉ सब ी .	- ఎందుకంటే నాకు అనిపి సతోంది నేను . . . - వి న ండి , క రో స బీ .	0.6514
हम जर म नी के ऊ पर हमारे पहले मि शन के लिए उ डा न भर ेंगे . उनहें स हा रा द ेंगे . म यू निक में .	జర మ నీ లో మన మొద టి మి షన చే ప టట బో తుననా ం . మ యూ ని క వర కూ , ఎ స కార ట గా వెళల బో తుననా ం .	0.7136
9 9 वा ं ए फ ए स - 5 00 य ु द ध मि शन	9 9 వ ఎ ఫ ఎ స - 5 0 0 పో రా ట మి షన లు	0.7753
म जे करो .	మ జా చే యి .	0.4784
अपने काम पर , सर .	నా ఉద యో గా ని కే , సర .	0.5013
तो तुम इस कै ं प के न ए ली डर हो और मैं रा स ते में आ रहा हूँ ?	ఈ శి బి రం లో నువవు కొతత రా జు వి , నేను నీకు అ డ డు వ సతుననా అ ంటుననా వా ?	0.6346
सा ढ े सा त ?	ఏ డు నన రా ?	0.4732
मुझे बस वि श वास नहीं हो रहा कि मैं वह च ू क गया .	నేను ఇ ద ంతా మి స అయ యా న ంటే న మమ లే కపో తుననాను .	0.6399
अ ग सत , 1 9 4 4 डी - डे के दो म ही ने बाद	ఆ గ సట , 1 9 4 4 డి - డే కి రెండు నె లల తరువాత	0.7349
हमें सै नि को ं को चु सत बना ना होगा .	మన వాళలు ఆ రో గ య ంగా ఉండే లా చూ సు కో వాలి .	0.5882
तुमहारी घ डी काफी शान दार है .	ఇకకడ మంచి వా చ ీ లే ఉననా యి .	0.4661
जर मन हमेशा जो डि यों में स फर करते हैं .	జర మన లు ఎపపుడూ జ ంట గా పర యా ణ ి సతా రు .	0.6257
कुल मि ला कर लग भ ग 2 00 मि शन थे और सब के लिए फ ला इट यो ज ना एँ और न क शे चाहिए थे .	మొ తత ంగా దా దా పు రెండు వ ంద ల మి షన లు , అ నని ంటి కీ విమా న మా రగ ాలు , మ యా పు లు సి దధ ం చేయ ాలి .	0.6616
जब कि ए ट थ ए यर फो र स जर म नों पर इ ंग लै ंड के बे स ों से हम ला कर रहा था ,	ఎ యి త ఎ యి ర ఫో ర స ఇం గల ండ వె మా ని క సథ ా వర ాల నుండి జర మ నీ మీద దా డు లు చే సతు ండ గా ,	0.7097
- सुना तुमने , कर ॉ ज ? - हाँ . हाँ . हाँ , मैंने सुना , सम ो की .	- వి ంటుననా రా , క రో జ ? - లేదు . సరే . లేదు , మీ మాట వి ంటుననా , స మో కీ .	0.6578
पर अपनी हो श िया री को अपनी खु शि यों का दु श मन बन ने मत दो .	కానీ అ తి గా ఆలోచి ంచి నీ సంతో ష ా నని ద ూ రం చేసు కో కు .	0.6071
शा बा श , सि मन स . वह द बा व बना ए रख ो .	అంతే , సి మన స . ఆ ఒ త తి డి ని అలాగే ఉ ంచు .	0.5905
मुझे गो ली ल गी है ! मुझे गो ली ल गी है !	నా విమా నం ద ె బబ తి ంది ! ద ె బబ తి ంది !	0.5586
मैं कई दि नों से फोन कर रहा हूँ .	నేను కొ ద ది రోజు లు గా ఫోన చేసతుననా ను .	0.5222
और उसे चला ने के लिए उन श वे त लोगों में से एक को म ना भी ल ें . . .	ఇంకా దానని డ రె వ చేయ డానికి ఆ తె లల వాళ లలో ఒక రి ని డ రె వర గా ని య మి ంచి నా . . .	0.6341
हर सा ँ स , हर क द म के साथ .	పరతి శ వా స లో , పరతి అ డు గు లో .	0.5839
कया मेरी वी र ता की कहा निया ँ तुमहारे लिए पर या प त वी र ता पू र ण नहीं है , कै प ट न मार व ल ?	ఒక హ ీ రో గా నా వీ ర గా థ లు నీకు వీ ర గా థ లు గా అనిపి ంచడం లేదా , కె ప టె న మార వె ల ?	0.6633
यह तुमने बना या ?	ఇది నువ వే గ ీ శా వా ?	0.4499
इसका कया मतलब है ?	నీ ఉద దేశం ఏంటి ?	0.4530
जर मन हमें कभी आ जा द नहीं करेंगे , वे हमें मार डा ल ेंगे .	కానీ , మన లని వి డి చి పెటట ే లో గా ఆ జర మన లు మన లని న రికి చం పే సతా రు .	0.5882
और हमारे पी - 5 1 भ रे हुए ई ं धन के साथ अ धि कत म 9 9 9 . 8 मी ल की उ डा न भर सकते हैं .	మన పి - 5 1 విమా నా ల గ రి ష ట ఇం ధన ని ల వ సా మ రథ యం 1 6 0 9 కి లో మీ టర లు మా తర మే .	0.7795
अब , तुमहें पता है कि चाह े हमने कुछ ही ब ॉ म बर खो ए , फिर भी मैं ऐसे मि शन के नाम जा म पे श नहीं कर सकता .	చూడు , కొ ద ది మంది బా ం బర లని కో ల పోయి న ఏ మి షన కోసం అయి నా నేను టో సట చేయ నని నీకు తెలుసు కదా .	0.6791
हा ई हो , दोसत ों	హాయ హ ో , వీ రు లా రా	0.4479
यह और बद तर हो सकता था . हम मा रे जा सकते थे .	పరి సథి తి ఇంకా ఘ ో ర ంగా ఉండ చచు . మనం చని పో వచచు కూడా .	0.5729
बाद में .	తరువాత .	0.3533
ये खुद मत ि भर म पै दा करते हैं .	మ త తు మ ందు వాడి న టలు గా మె క ంగా ఉంది .	0.5820
मुझे गि लड ि ंग में दिल च स पी है .	నాకు బ ంగా రు ప ూ త వే య డం అంటే ఆ స కతి .	0.6416
सा व - धा न !	అ టె న షన !	0.4087
यह सब ग ण ि त है .	అంతా లె కక లే కదా .	0.4760
मैं बिलकुल अ पा हि ज जैसा दि ख रहा हूँ .	నేను ఒక కు ం గి పోయి న వాడి లా కనిపి సతుననాను .	0.5367
खेल जा री रख ो , ले फ टि न ें ट .	నువవు ఆ డు , లె ఫ టె నె ంట .	0.6031
- पता नहीं , ब ॉ ब . - मैं बता रहा हूँ , यह कार गर हो सकता है .	- నాకు తెలియదు , బా బ . - నేను చెబు తుననాను కదా , మన ప లా న పని చేయ చచు .	0.6129
यह . . .	ఇ దీ . . .	0.6667
सट ट गा र ट	స టట గా ర ట	0.5363
तैयार हो जाओ , हम पहु ँच ने वाले हैं . ला इन ए सट र न . रे डि यो पर सं चार बंद करो .	తు ది మ జ లీ కి సి దధ ం క ండి . వ రు స పా టి ంచండి . రే డి యో సం భా ష ణ లు ఆ ప ండి .	0.7110
हम सभी बा री - बा री उस पर काम कर चु के हैं .	మనం అంద రం వం తు ల వా రీ గా ఆ పని చేశా ం .	0.6249
बस य ूँ ही पूछ रहे हो ? ख ै र , सच यही है कि मैं बढिया हूँ .	నువవు ఊ రి కే అ డు గు తుననా వా ? అయితే , నేను గొ పప గా ఉననా ను , అది నిజ ం .	0.6304
प ॉ इं ट फ ॉ क सट रॉ ट से एक मिन ट , छ ह से क ंड की दू री पर .	పా యి ంట ఫ ా కస ట రా ట కి ఒక ని మి ష ం , ఆ రు సె క న ల ద ూ రం లో ఉననా ం .	0.7197
र नर तैयार हैं , हो म टी म बै टि ंग कर रही है .	బ ే స లలో ర నన రలు రె డీ . హ ో మ టీ మ బ యా టి ంగ కి సి దధ ం .	0.6250
ये मेरे पसंद ी दा हैं .	ఇ వి నా ఫ ే వర ె ట సి గ రె టలు .	0.4962
एक चि तर कार की कहा नी .	ఒక ఆ ర టి సట ు గురించి న క థ .	0.4923
मैंने ऐसा न जा रा कभी नहीं देखा था .	అలా ంటి ద ృ శ యా నని మనం ఎపపుడూ చూ సి ఉండ ము .	0.5540
ला त मा रो ! मुझे देखो . चलो भी . ला त मा रो !	కొ టటు ! ననను చూడు . కా ని వ వు . కొ టటు !	0.6137
तो हम सभी लड ने के लिए तैयार हो जाएँ गे .	అ పపుడు పో రా డ టా నికి మనం త యా ర వు తా ం .	0.6331
मैं हम ले के लिए तीन बार आगे बढ ा , पर पह ली दो बार . . . मुझे कुछ नहीं दिखा .	నేను మూ డు సా ర టీ లు చేశా ను , కానీ మొద టి రెండు సా ర టీ లలో నేను ఏ దీ . . . ఏ దీ చూడ లే క పోయా ను .	0.6526
धनयवाद , सा र ज .	థా ంక స , సా ర జె ంట .	0.4531
हमें इन लोगों को लड ने के लिए तैयार करना होगा .	మన కు ర రా ళ లని పో రా డ గ లి గే లా త యా రు చేయ ాలి .	0.5675
हम बस य हीं बैठ े रह कर आ सान शि कार नहीं बन सकते .	మనం ఊ రి కే ఇలా చే త కా ని వాళల లా కూ రచ ో లే ము .	0.6022
पयार , सा ंड रा .	పరే మ తో , శా ండ రా .	0.4298
न यू य ॉर क सि टी में चार ह फ ते .	న యూ యా ర క సి టీ లో నా లు గు వా ర ాలు .	0.6289
ला इट बंद करो .	లె టలు ఆ ర పే య ండి .	0.4587
हो ट ल ल ंद न - रि च र ड रा इट द वा रा ने टि व स न	హ ో ట ల ల ండ న రి చ ర డ రె ట న వల నే టి వ స న	0.6601
व रि ष ठ अ धि का री यों को इससे जयादा ह ता ह त ों की आ श ं का थी .	ఎకకువ మంది సె ని కు లు చని పో తా రని మన పె అ ధి కా రు లు అ ంచ నా వే శా రు .	0.6235
बस य ूँ ही पूछ रहा हूँ .	ఊ రి కే అ డు గు తుననాను .	0.5424
ठीक है , वे सट बर ु क , मैं तुमहारे साथ हूँ . हम यह सु ल झ ा ल ेंगे .	సరే , వె సట బ రూ క . నేను నీకు సా య ంగా ఉంటా ను . మనం ఈ సమ సయ ని పరి ష కరి దదాం .	0.6812
मैंने कहा था कि मैंने एक और पै रा श ू ट देखा था .	నేను ఇం కో పా రా చూ ట చూశా నని చెపపా ను కదా .	0.5925
मुझे जै ज बेहद पसंद है .	నాకు జా జ అంటే ఇష టం .	0.5243
तुमहें गर द न में च ो ट कैसे ल गी ?	నీ మె డ కి గా యం ఎలా అయి ంది ?	0.5542
हमें अभी तै या री कर नी शुरू कर नी होगी .	మనం ఇ పపటి నుండి త యా రు గా ఉండ ాలి .	0.5755
मैं यहाँ इ तनी दू र ब म दा गे बि ना लौ ट ने नहीं आया हूँ , लड को ं . चलो .	నేను ఇంత ద ూ రం పర యా ణ ి ంచి వచచి ంది శ తరు వు ల చే తి లో ఓ డి పో వ డానికి కాదు . పద ండి .	0.6586
उनहोंने तुमहें भी पक ड लिया , ह ँ ?	వాళలు మీ అంద రి నీ కూడా బం ధి ంచా రా , హా ?	0.5556
और जर म नों को भ न क तक नहीं ल गे गी .	కానీ జర మన ల కి అది తెలి సే అవ కా శం లేదు .	0.5848
हम प श चि मी यू रो प में हैं . आ ख िर कार यह हो गया .	మనం ప శ చి మ యూ ర ప లో ఉననా ం . మొ త తా నికి ఇది జరుగు తోంది .	0.6537
लगता है इस के लिए उनहें कई आदमी चाहिए हों गे .	చూడ బో తే వాళల కి చాలా మంది అ ధి కా రు లు కావాలి అను కుంటా .	0.5341
या तो मदद करो या फिर बक वास बंद करो .	చే సతే సా యం చే యి లేదా అ డ డు రా కు .	0.5074
म यू निक के नाम .	మ యూ ని క కోసం .	0.5118
कर ॉ ज , तुम काफी कुछ च ू के .	క రో జ , నువవు చాలా మి స అయ యా వు .	0.6039
ऑ परे शन डर ै ग ून तीन दिन बाद शुरू होगा .	ఆ పరే షన డ రా గ ూ న మ రో మూ డు రోజు లలో జరుగు తుంది .	0.5830
किसी मि तर व त कष े तर में लौ ट कर उ तर ने की कोशिश करना .	తి రుగు పర యా ణ ంలో ఎకకడ యి నా మి తర దే శ ాల సరి హ దదు లని చూ సు కో ండి .	0.6091
सर , हैं , सर !	సర , అవును , సర !	0.5528
कै प ट न ?	కె ప టె న ?	0.5702
धनयवाद .	థా ంక స .	0.3188
हम सभी का साथ पर शि कष ण करना , माँ स - पे श िया ँ बना ना ,	అంద రం కలి సి క టటు గా టర యి ని ంగ తీసుకు ంట ూ , క ండ లు పె ంచు తు ంటే ,	0.6250
अब ए स ए स य ु द ध - बं दि यों के सा रे कै ं प चला ए गा .	ఇక అ నని యు దధ ఖ ె దీ శి బి రాల నీ ఎ స . ఎ స . ని ర వ హి సతుంది .	0.7012
तुम एक सै निक जैसे दि ख रहे हो .	నువవు ఒక సె ని కు డి లా కనిపి సతుననా వు .	0.5509
हाँ , मैंने ध यान दिया कि यहाँ न ए और जयादा क ठ ो र गा र ड आए हैं .	అవును , నేను కూడా కొతత గా ఇంకా మరి ంత బ ల మెన ర ౌ డీ గా ర డు లని గ మని సతుననాను .	0.6157
पर मैं यह नहीं स ह सकता .	ఇది భ రి ంచడం ఇక నా వ లల కాదు .	0.5531
हाँ . जब मि शन पू रा हो जाएगा .	అవును . ఈ మి షన పూర త య యా క .	0.6006
और जब मैं वापस लौ ट ूँगा . . .	నేను తిరిగి వెళ లా క . . .	0.5489
या नी वा प सी को जो ड कर 9 4 7 . 2 मी ल हो ते हैं .	అంటే 1 5 2 4 కి లో మీ టర ల ద ూ రం వెళలి రా వాల సి ఉంటుంది .	0.6290
अब हम ना जी शा स न के क ें दर में हैं , लड को ं .	మనం ఇపపుడు వాళల రా జ యం న డి మ ధయ లో ఉననా ం , కు ర రా ళ లూ .	0.6526
शा बा श , लड को ं . वह उ ख ड रहा है .	అ దీ విషయం , కు ర రా ళ లూ . అది వ సతోంది .	0.6446
स जज नों , आप फ रा ं स जा रहे हैं .	జె ంటి ల మెన , మీరు ఫ రా నస వెళ తుననా రు .	0.5889
पक का तुमहें गर द न में च ो ट आई होगी .	నీ మె డ కి ద ె బబ త గి లి ఉంటుంది .	0.5707
और हर 5 0 मी टर पर एक गा र ड टा वर है और चार ों तरफ कु त ते हैं .	పరతి యా భ ె మీ టర ల కీ ఒక గా ర డు ట వర ఉంది ఇంకా అ నని చ ో ట లా కు కక లు ఉననా యి .	0.6502
मदद नहीं करना चाहते , तो हमारे रा स ते में मत आओ .	నీ వ లల ఉ ప యో గం లేదు , కాబటటి ద ూర ంగా ఉ ండు .	0.6118
च लिए मान ल ें कि हम 1 , 3 7 5 मी ल का स फर त य कर सक ेंगे ,	మనం సు మా రు 2 2 1 4 కి లో మీ టర ల వర కూ విమా నా లని న డ ప వచచు అను కు ందా ం ,	0.6461
धनयवाद , मे क न . उसके पिता जी मान गए .	థా ంక స , మా క న . వాళల నానన కూడా య స చెపపా డు .	0.5849
व ैसे भी मेरे लिए यहाँ से बच कर भा ग ने का सवा ल ही पै दा नहीं होता है .	ఇ కకడి నుండి తపప ి ంచు కు ని పా రి పో వడం అ నే ది నా క యి తే అ సా ధ యం .	0.6715
सम स या यह है कि हम ई ं धन कहाँ से भर ेंगे ?	విషయం ఏమి ట ంటే , మనం ఇం ధ నా నని ఎకకడ ని ం పు కో వాలి ?	0.5927
तुम काफी हो श िया र हो , ए ले कस .	నువవు చాలా తెలి వెన వాడి వి , అ లె కస .	0.5480
जर मन र डा र डि टे क शन पर ण ा लिया ँ यहाँ सा री जगह लगा ई गई हैं .	ఈ పర దే శ ాలు అ నని ంటి లో న ూ జర మన రా డా ర డి టె కష న వయ వ సథ లు ఏ ర పా టె ఉననా యి .	0.6615
शायद उस मे जर से हमारी यो ज ना के बारे में बात करना फा य दे म ंद रहे गा .	ఆ మే జర తో వయ ూ హ ం గురించి మాటలా డి తే ఏ మెనా ఉ ప యో గం ఉండ చచు .	0.6617
कुछ भी पहले जैसा नहीं रहा , कर ॉ ज .	ఏ దీ గ తం లో లా గా ఉండ దు , క రో జ .	0.5917
सं चार क ें दर ों पर ब म गि रा ए ,	క మ యూ ని కే షన సె ంట ర లూ ధ వం సం చేశా ం ,	0.6223
मैं इस के लिए शुकर गु जार हूँ , सर .	మీరు గుర తి ంచడం సంతో ష ం , సర .	0.5545
हम चाहते हैं कि तुम कार या त म क ब ने र हो .	మీరు ఆ రో గ య ంగా ఉండ టం మాకు అవ సరం .	0.6201
चलो भी . श र ट वाले ब नाम बि ना श र ट वाले . कया कह ते हो ?	పద . స కి నస జ టటు తో బో నస జ టటు ఢ ీ . ఏం అ ంటా వు ?	0.6848
वे ट स कि गी ए यर मे न के नाम से जाने जा ते थे .	ఆ స క వా డ ర న ని ట స కీ గ ీ వె మా ని క సే న అని కూడా అ ంటా రు .	0.6329
नहीं , सर . यह बस . . .	లేదు , సర . ఇది కే వల ం . . .	0.6539
मुझे गल त मत समझ िए , कै प ट न .	ననను త పపు గా అను కో క ండి , కె ప టె న .	0.5770
जब हमारे कुछ सा थी पहले से वहाँ बाहर हों .	యు దధ ంలో ప ాల గొ ంటు ంటే నాకు ఇకకడ ఉండ టం కష ట ంగా ఉంది .	0.5417
ज ॉ न तुमहें तुमहारा मि शन समझ ा दे गा . तुम कल निक लो गी .	నీ పని గురించి జీ న వి వ రి సతుంది . నువవు రే పు బయ లు దే రి వెళల ాలి .	0.5859
है री !	హ యా రీ !	0.4349
तो मैं बता द ूँ कि हम कुछ ही घ ंट ों में यू रो प पर आ कर म ण करेंगे .	మరి కొ ద ది గ ంట లలో మనం యూ ర ప మీద ద ండ యా తర చేయ బో తుననా ం .	0.6733
समझ े ?	సరేనా ?	0.3574
वह बेहद सु ंदर है , जो . ब धा ई हो .	తను చాలా అంద ంగా ఉంది , జో . అ భి న ంద న లు .	0.5872
आज का ल कष य	ఈ రోజు ల కష యం	0.5339
शा बा श .	అంతే .	0.2679
यह कभी आ सान नहीं होने वाला था .	ఇది ఎపపుడూ సు ల భ ంగా సా గ దు .	0.5967
पर मैं यह कल म अपने पास रख ूँगा .	నేను ఈ పె నను ని నా దగ గరే ఉ ంచు కుంటా ను .	0.5120
दर अस ल , अ ह , तुम हमारी मदद कर सकते हो .	చూడు , మేము నీ సా యం తీసు కో వచచు .	0.5012
हमारी ?	మే మా ?	0.3063
तुमहारे पिता जी ने इ ला या म कॉ य मै न य ु फै क च रि ंग कं प नी में द स साल	ఎ లె జా మె కో య మ యా ను ఫ ా క చ రి ంగ కం పె నీ లో మీ నానన గా రు ప ది సం వ త సర ాలు పని చేశా రు	0.6890
तुमहारे आ ने के बाद से उसने तुमसे दो श बद नहीं बो ले हैं .	ఆ మని షి నీ గురించి రెండు మాట లు కూడా మాటలాడ లేదు , త నని న మ ము తుననా వు .	0.5796
