Hindi	Telugu	Similarity_Score
ऐ सी और मौ त ें हों , इससे बेह तर है इन आद मि यों को जाने दिया जाए ?	ఇలా ంటి మ రణ ాలు మరి నని సం భ వి ంచే కంటే ఈ మ ను ష ు లని వది లే య డ మే మంచిది కదా ?	0.6306
ठीक है , मेरी बात सुनो . मैं कुछ करता हूँ .	అలాగే , నా మాట వి ను . నేను దీ నని పరి ష కరి సతాను .	0.5737
लगता है विमान उ ड ने की तै या री में है . अभी कोई हर कत नहीं .	ఆ విమా నం బయ లు దే ర డానికి సి దధ ంగా ఉనన టలు ంది . అ పర మ తత ం .	0.6657
कया , तुम इस ी समय मिल ना चाहते हो ?	ఇపపుడు నేను ఏం చేయ ాలి అ ంటా వు ?	0.5577
हे . पता नहीं . यह उन म हि ला का है .	హేయ . నాకు తెలియదు . ఇది ఆమె ది .	0.5506
हमें जरूरत पडे गी . . .	మన కి అవ సర మెన ది . . .	0.6146
जा रा , तुमने देखा पि छ ली बार कया हुआ था .	జా హ రా , ఇంత కు ముందు ఏం జరిగి ందో నీకు తెలుసు .	0.5981
यह त ू ने ही चु ना था !	ఇది నువవు ఎ ంచు కు నన దే !	0.5580
मुझे बे व कू फ मत समझ ो , डै नि य ल .	నేను వె ర రి వాడి ని కాదు , డా ని య ె ల .	0.6341
मैं अपनी पूरी श रा फ त से तुमहें समझ ा ता हूँ .	ఇకకడ నేను సా మా న య ప ౌ రు డి లా మా రి పోయా ను .	0.6130
इन होंने लू इस की जान बचा ने की कोशिश की थी .	లూ యి స పరా ణ ా నని కా పా డ ాలని పర యత ని ంచా డు .	0.5587
इसलिए , हम य हीं रु क ेंगे .	కాబటటి , మనం ఇకకడ ే ఉ ందా ం .	0.5594
टा र गे ट एक के पास ह थ िया र हो सकता है . कया करना चाहिए ?	మొద టి టా రగ ె ట సా యు ధ ు డె ఉండ చచు . మీ స ల హా చెపప ండి .	0.6580
{ \ an8 } उ डा न के द ौ रा न हुई एक बडी घ ट ना की अप ु ष ट ख बर ें आ रही हैं .	{ \ a n 8 } బ రి టీ ష ప యా సి ం జర విమా నం లో ఒక పె ను పర మా ద ం జరిగి ంది .	0.7318
मैं विमान में मै से ज भे ज रहा हूँ और एक और त स वी र म ँ गवा रहा हूँ .	నేను విమా నా నికి మె సే జ చేసి మర ొ క ఫో టో కోసం అ డ గ బో తుననాను .	0.6294
अगर कार किसी ह वा ई अ ड डे की तरफ जा रही है ,	ఆ కా రు గ ను క ఎ యి ర పో ర ట కోసం వెళ తు ంటే ,	0.6530
- मैं चाहती हूँ . . . - और फर न हि ल का एक ह वा ई कष े तर .	- నాకు . . . - ఫ ె ర న హి ల దగగర విమా న కష ే త రం ఉంది .	0.7466
वाह न उ त तर प श चि मी दि शा में जा रहा है . उ त तर प श चि म में .	వా హ నం వా యు వ యం వె పు వెళ ు తోంది . అది వా యు వయ ది శ .	0.6221
हमने वि शे ष ब ल बु ला लिए हैं .	స పె ష ల ఫో ర సె స ని సి దధ ంగా ఉ ంచా ం .	0.5953
ये कया कर रहे हैं ?	వాళలు ఏం చేసతుననా రు ?	0.4511
छो टा वाह न आ चु का है .	ఎవర ో ని ర ధా రి ంచా రు .	0.5385
मैं यह त ब तक जा री रख सकता हूँ , जब तक तुमहें मेरी बात समझ नहीं आ जा ती .	మీకు పరి సథి తి అరథ మ యయ ే వర కూ నేను ఒకక ొ కక రి నీ చం పు కు ంట ూ వెళల గల ను .	0.6599
ए ड गर , सब कुछ व ैसे ही हो रहा है जैसा तुम चाहते हो .	ఎ డ గర , నీకు ఏం కా వాల ో అ వి అన నీ నీకు ఇ సతుననా ం .	0.6816
बिल व ग ै रह देखो . कहीं उन पर उस और त का नाम हो .	ఆ బి ల స గురించి చూడు . ఆమె పేరు కనిపి సతు ందే మో చూడు .	0.5769
उनकी कार चे क की गई थी . टा र गे ट की त ला श ी ली गई थी . टा र गे ट के पास ह थ िया र नहीं है .	ఆ కా రు ని త ని ఖ ీ చేశా ం . టా రగ ె ట ని చె క చేశా ం . టా రగ ె ట దగగర ఆ యు ధ ం ఏ దీ లేదు .	0.7009
हा ल की सर का री घ ो ष ण ा के बाद बा जार ों में ,	మార కె ట లలో , బా ండ ధ రలు సథి ర ంగా త గ గా యి	0.6120
यहाँ कया हो रहा है ?	మనం ఏం చేసతుననా ం ?	0.5033
ए ड गर , हमने कोई रा सता बंद नहीं किया है .	ఎ డ గర , మేము ఏ రో డ డు నీ బ లా క చేయ లేదు .	0.6436
माफ करना . यह कया ब . . . यह कया बक वास चल रही है ?	సా రీ . ఏంటి ఈ చెతత . . . అస లు ఏం జరుగు తోంది ?	0.6527
- उसने सं स दी य वि शे ष ा धि कार ों का इस ते माल कर के . . . - हाँ , लेकिन उसे वह जान का री तुम हीं ने दी थी .	- అతను పా ర ల మె ంట ర హ కకు లని ఉ ప యో గి ంచు కు ని . . . - కానీ , అతనికి సమా చా రా నని నువ వే ఇ చచా వు .	0.7277
जरूर , बच चे . तुम जरूर देख सकती हो .	నువవు చూడ చచు , బ ే బీ . తపప కుండా చూ దదు వు .	0.5328
मैं मजा क नहीं कर रहा हूँ , डै नि य ल . रा सता खु ल वा ओ , नहीं तो एक और या तरी म रे गा .	నేను నిజంగా చెబు తుననా , డా ని య ె ల . మాకు అ డ డు త ొ ల గి ంచు , లే ద ంటే ఇం కో ప యా సి ం జర చని పో తా రు .	0.6709
तो अब वह ल यू ट न या स ॉ उ थ ए म प ट न नहीं हो सकता .	ఆ దా రి లో లూ ట న లేదా స ౌ తా ం ప ట న ఎ యి ర పో ర టు లు రా వు .	0.6686
यह ख बर अ ग ले 3 0 मिन ट में बा जार में फै ल जा नी चाहिए ,	ఇం కో ము పప ె ని మి ష ాల లో సట ా క మార కె ట కి ఈ విషయం తెలు సతుంది ,	0.6319
तो वह ज हाँ भी है , वहाँ जाओ , उसकी त स वी र ख ी ं च ो ,	కాబటటి ఆమె దగగర కి వెళలి ఒక ఫో టో తీసుకు ని	0.5013
और बस उ तना ही समय विमान के घर पहु ँच ने में ल गे गा .	మన విమా నం మన ఊ రు చే రు కో వ డానికి అంత సమయం పడు తు ంద నన మాట .	0.6375
यहाँ यही करना उ चि त होगा कि हम उनकी बात ें मान ें ,	ఇకకడ చేయ ాల సిన పని ఏమి ట ంటే పరి సథి తి ని అరథం చేసు కో వాలి ,	0.5093
उनहोंने हम से यही करने को कहा है , तो हम ऐसा ही करेंगे .	వాళలు కో రు కు నన ది అదే , కాబటటి మనం అదే చేసతుననా ం .	0.6033
कि ंग ड म ए यर ला इं स फ ला इट न ं . के ए 2 9	కి ంగ డ మ ఎ యి ర లె నస ఫ ల యి ట నె ం బ రు కె ఎ 2 9	0.7234
टा र गे ट दो बा रा चल ने लगा है .	టా రగ ె ట మ ళ లీ క దు లు తోంది .	0.6428
उ प - श ी र ष क अनु वाद क : पु नी त	తెలు గు అను వాద ం : స తీ శ కు మార	0.6035
तुमहें जान ना है हम कया कर रहे हैं ? यह .	ఏం చేసతుననా మో తెలుసు కో వాల ని ఉ ందా ? తెలుసు కో .	0.5229
पर पहले , एक न ई जान का रि यों से भ रा अ ध य यन . . .	కానీ ముందు గా , వి ప ల వాత మ క మెన అ ధ యయ నం . . .	0.7227
मुझे यही हु कम मि ला है , तो अब यह हो कर रहे गा !	అది మా ఆ దేశం , కాబటటి అది జరిగి తీ ర ాలి !	0.5537
ठीक है . वाह न में ही रह ना . ज हाँ हो , व हीं रह ना .	వి ననా ము . మీ వా హ నం లో నే ఉండ ండి . మీరు ఉనన చ ో ట ే ఉండ ండి .	0.6053
मुझे लगता है तुमहें यह मजा क करना बंद कर देना चाहिए .	మనం సీ రి య స గా ఉండ ాల సిన సమయం వచచి ంది అను కుంటా .	0.6160
इस ने नहीं किया .	ఇది అతను చేయ లేదు .	0.4757
- पह चा न नि श चि त कर रहे हैं . - सिर नीचे करो !	- ఐ డి కోసం వే చి ఉండ ండి . - తల ది ంచండి !	0.6042
दो सं दि ग ध हि रा सत में हैं .	ఇ దద రు అను మా ని తు ల బ ంద ీ .	0.6424
नहीं तो मैं एक और त स वी र म ँ गवा ता हूँ .	లేదా నేను ఇం కో ఫో టో కోసం అ డ గ ాల సి వ సతుంది .	0.5978
ब ॉ न ड की की मत ें लगा ता र नीचे गि री हैं ,	అ ందుకు కా రణ ంగా పర భ ు త వం ఇ టీ వల చేసిన పర క ట న ,	0.6246
के ए 2 9 , जो दु ब ई से ल ंद न आ रहा है . . .	కె ఎ 2 9 , దు బా య నుండి ల ండ న పర యా ణ ి సతోంది . . .	0.7462
फी लि कस , तुमहारी आ वा ज से लग रहा है तुम थ के हुए हो .	ఫ ె లి కస , నువవు అ లి సి పోయి న టలు మాటలాడు తుననా వు .	0.6513
के ए 2 9 पर नि श चि त त ौ र पर एक या तरी की मौ त हो चु की है .	కె ఎ 2 9 విమా నం లో ఒక ప యా సి ం జర మ రణ ి ంచిన టలు మన కి ఖ రా రు అయి ంది .	0.6684
या तरी - सू ची पर उ प लब ध सा रे मो बा इ ल न ं बर पता करते हैं .	మన కి అందు బా టు లో ఉనన అ నని మొ బె ల నె ం బర ల నీ పర యత ని ంచి చూ దదాం .	0.6772
तुम किसी को मार ना चाहते हो ? तुमहें एक न ई ला श चाहिए ? मुझे मार दो .	నువవు ఎవ రి నో ఒక రి ని కాల చ ాలి కదా ? నీకు కొతత శ వం కావాలి కదా ? ననను ష ూ ట చే యి .	0.6059
डै नि य ल .	డా ని య ె ల .	0.5141
डै नि य ल ?	డా ని య ె ల ?	0.5141
ठीक है .	వి ననా ము .	0.3590
- इस तरह , किसी की जान नहीं गई . - बिलकुल . यही तो मैं कह रहा हूँ .	- అందు వ లల ఇం కె వ వర ూ చని పో వాల సిన పని లేదు . - ఖ చచితంగా . నా ఉద దేశం కూడా అదే .	0.6382
शुकरिया .	థా ంక యూ .	0.3723
तुम हमारे रा स ते में रु का व ट ें डा लो गे , तो तुमहें की मत चु का नी होगी .	మీరు మాకు సమ సయ లు స ృ ష టి సతే , అ ందుకు మూ ల యం చె ల లి ంచు కుంటా రు .	0.6637
चलो भी . इसे आगे बढ ा ओ .	ఇలా చూడు . దీ నని అ ంది ంచు .	0.5602
यह किस ने किया ?	ఇది ఎవరు చేశా రు ?	0.4363
तुम सब !	మీ ర ంద రూ !	0.3385
यह किस ने किया ?	ఇది ఎవరు చేశా రు ?	0.4363
यह किस ने किया ?	ఇది ఎవరు చేశా రు ?	0.4363
मार दो .	కా ని వ వు .	0.3694
शुकरिया !	థా ంక యూ !	0.3723
- ओ ह , ह द है . तुम . . . - मैंने कहा त स वी र ख ी ं च ो .	- ఓహ , ఇలా రా . నువవు . . . - ఒక ఫో టో తీ యి .	0.6896
- कया नाम था उसका ? द . . . - ऐसे मत दिखा ओ जैसे तुम नहीं जानते , फी लि कस .	- దాని పేరు ఏంటి ? అ దీ . . . - నీకు తెలియ న టలు న టి ంచ కు , ఫ ె లి కస .	0.7206
लेकिन यहाँ इस कम रे में ,	ఈ గ ది లో ఇకకడ మన మ ధయ ,	0.5628
वे प श चि मी - उ त तर प श चि म की तरफ जा रहे हैं . ए 4 1 से .	వాళలు ప శ చి మ ం - వా యు వ యం ది శ గా వెళ తుననా రు . ఇది ఎ 4 1 మా రగ ం .	0.7072
नी ले बि ंद ु हमारे वाह न हैं .	మన వా హ నా లు నీ ల ం రం గు లో ఉననా యి .	0.5745
तुमने हमा रा समझ ौ ता तो ड दिया है , डै नि य ल .	మీరు ఆ ఒ పప ందా నని ఇపపుడు ఉ లల ం ఘ ి ంచా రు , డా ని య ె ల .	0.6292
ठीक है , डै नि य ल ,	సరే , డా ని య ె ల .	0.5823
देख सकती हूँ ?	ఆ గ కుండా చూడ చచా ?	0.4022
पर भा व किस पर ?	దే నికి బ దు లు గా ?	0.4252
लड ने की कोई जरूरत नहीं है .	ఎవ వర ూ గొ డ వ పడ ాల సిన అవ సరం లేదు .	0.5446
- इस ने वह नहीं लि खा था . - तुम बी च में मत पड ो .	- అతను రా య లేదు . - నువవు జో క యం చేసు కో కు .	0.6610
खुश हो जाओ , फी लि कस .	ఉ త సా హ ంగా ఉ ండు , ఫ ె లి కస .	0.4893
हम ऐसा नहीं करने वाले .	మేము ఆ పని చేయ లే ము .	0.4984
टा र गे ट एक वापस अपने वाह न की तरफ जा रहा है .	మొద టి టా రగ ె ట తిరిగి తన వ యా న వె పు వెళ తుననా డు .	0.5956
मुझे लू इस की मौ त का अ फ सो स है .	లూ యి స విషయం లో బా ధ గా ఉంది .	0.6168
यह भे दिया का रो बार है , फी लि कस .	అది అ కర మ ట రే డి ంగ , ఫ ె లి కస .	0.5680
- नहीं . रुको . - कया करते हैं ?	- లేదు . ఆ గు . - ఏం చేశా రు ?	0.6080
और अब तुमहें इसका न ती जा भ ु ग तना होगा .	అ ందుకు మీరు పరతి ఫ ల ం చె ల లి సతా రు .	0.6103
हम ए ड गर की बात नहीं टा ल सकते . याद है ?	ఎ డ గర అ డి గి తే , ఎ డ గర కి ఇవ వాల సి ందే . గుర తు ందా ?	0.6245
नीचे ! उसे नीचे बि ठा ओ ! उसे नीचे बि ठा ओ !	కూ రచ ో ండి ! అత డి ని కి ంద కూ రచ ో మ ను ! కూ రచ ో పె టటు !	0.5594
मु ँ ह बंद रख ो ! सी ट पर बैठ े र हो ! चे ह रा साम ने !	నో రూ మూ యి ండి ! కి ంద కూ రచ ో ండి ! ముఖ ం ము ందుకు పెటట ండి !	0.6126
. . . बताया जा रहा है कि उसे हा इ जै क कर लिया गया है . इस समय . . .	. . . ఇది హె జా క అయి న టలు తెలు సతోంది . నేను చెబు తు నన ఈ సమ యా నికి . . .	0.7016
हम घर पहु ँच ने वाले हैं , बच चे . बस थो डी ही दे र में .	మనం ఇంటి కి దగగర గా వచ చేశా ం , బు జ జీ . ఇం క త ొ ంద ర గా వెళలి పో తా ం .	0.6621
" फ ला इट के ए 2 9 जिस का ल ंद न पहु ँच ने का त य समय एक ब ज कर छ ह मिन ट है ,	" కె ఎ 2 9 విమా నం " ల ండ న కి మ ధ యా హ నం ఒ ంటి గ ంట ఆ రు ని మి ష ాల కి చే రు కో వాల సి ఉంది ,	0.6938
- ओ ह , धत ते रे की . - टा र गे ट एक हमारी तरफ आ रहा है .	- ఓహ , ఛ . - మొద టి టా రగ ె ట మా వె పు వ సతుననా డు .	0.7113
टा र गे ट दो बा रा आगे बढ रहा है .	టా రగ ె ట మ ళ లీ బయ లు దే రి ంది .	0.6249
और यह . . . मेरा मतलब है . . .	అయితే ఇది . . . అంటే . . .	0.7171
बिलकुल .	ఉంటా ం .	0.3664
यह कि तना समय होता है ?	అంటే అది ఎంత ద ూ రం ?	0.5137
ठीक है ?	సరేనా ?	0.3581
तुम अचछी तरह जानते हो उसका कया नाम है , कयोंकि वह अ का उ ंट तुमहारा ही है .	నీకు ఖ చచితంగా తెలుసు , ఎందుకంటే దాని వె ను క ఉనన వయకతి వి నువ వే .	0.5807
य ै न स न .	జా న సె న .	0.5139
यह लो .	తీసు కో .	0.3306
मार दो !	చం పే య !	0.4005
- ठीक है . इ ध र आ . - नहीं !	- సరే అయితే . ఇలా రా . - లేదు !	0.5748
और इस समय यू रो प मु ख य भ ू - भा ग के ऊ पर है .	పర సతు తం యూ రో ప పర ధా న భ ూ భా గ ంలో ఉంది .	0.6832
- मदद भे जो . - टा र गे ट रु क गया .	- వెన క కి త గ గ ండి . - టా రగ ె ట ఆ గి ంది .	0.6385
यह एक ऐसे आदमी का घर लग रहा है जो सिर फ अपने बारे में सोच ता है .	తన గురించి మా తర మే ఆలోచి ంచు కు నే మని షి ఇలా గే జీవి సతా డు .	0.6206
या तो तुम चु न लो , या फिर मुझे चु न ना होगा !	మీ ర యి నా ఎ ం పి క చేయ ండి లేదా నన న యి నా ఎ ంచుకో ని వ వ ండి !	0.5439
के ए 2 9 जी - के ए न डी ए म - रा सता 3 2 0	కె ఎ 2 9 జి - కె . ఎ న . డి . ఎ మ - ట రా క 3 2 0	0.6953
टा र गे ट वापस ए 4 1 पर जा रहा है .	టా రగ ె ట మ ళ లీ ఎ 4 1 మా రగ ంలో కి చే రి ంది .	0.5788
- नहीं . - वह तुम ही थे .	- లేదు . - అది నువ వే రా శా వు .	0.5654
हमें यह सब रो क ना होगा , अभी .	మనం దీ నని వె ంట నే ఆ ప ాలి .	0.5395
" पा ँच मिन ट . न ई त स वी र . "	" ఐ దు ని మి ష ాలు . కొతత ఫో టో . "	0.6186
कयोंकि ऐसा ना करने की सू रत में , यही होता रहे गा .	లే ద ంటే , దీ ని తీ వర త మీకు అరథం కా వడం లేదు .	0.6212
सोच ो तुम " प ॉ प टर ॉल " के पा ँच ए पि सो ड एक साथ देखो ,	' పా పె ట రో ల స ' ఐ దు ఎ పి సో డ లు వ రు స గా ఆ గ కుండా	0.6702
हम ना ट क कर के त स वी र ख ी ं च सकते हैं .	మనం న కి లీ ఫో టో ని స ృ ష టి ంచ చచు .	0.6396
मैंने तुमसे हमा रा पी छ ा करने के लिए म ना किया था . मैंने कहा था कि बी च में मत पड ो .	మమ మ లని అను సరి ంచ వ దద ని చెపపా ను . మా విషయం లో జో క యం చేసు కో వ దద ని చెపపా ను .	0.6544
तुम ऐसा दिन भर कर सकते हो . फै सला तुमहारा है .	మీరు రో జ ంతా మాకు అ డ డం కు లు ఏ ర పా టు చేయ చచు . ఇక మీ ఇష టం .	0.5940
ना गर ि क सु र कष ा सम बन ध ी उ च च त म अ धि कार	ఆ యన హ ో మ మ ంత రి . ప ౌ ర వయ వ హా రాల కి సం బం ధి ంచి	0.6861
ठीक है , ड रो न सं पर क बना ए रख ो और इस मै दा न के उस पार	సరే , మనం డ రో న ని ఘ ా ని ఇలా గే కొ న సా గి దదాం , ఇంకా స హాయ వా హ నా లను	0.6283
बिलकुल समझ रहे हैं .	మనం అలాగే ఉంటా ం .	0.4606
यह कैसे हो गया . . .	ఏంటి ఈ చెతత . . .	0.6083
मैंने कहा नीचे बैठ !	నీ సీ టు లో కూ రచ ో !	0.5222
ठीक है . तो , इन होंने त स वी र ले ली . तो , हो गया ना , हाँ ? अब कया दि क कत है ?	సరే , అయితే , వాళల కి కా వల సిన ఫో టో చే రి ంది . అయితే , ఇం క అయి పోయింది , కదా ? ఇం కే ంటి సమ సయ ?	0.6336
यह एक विमान का ट ॉ य ले ट है .	అది విమా నం లో టా యి లె ట .	0.5050
हे . मेरी जे ब में हाथ डा लो .	హేయ , నా జ ే బు లో చే యి పె టటి చూడు .	0.5727
- वहाँ ट ु क ड िया ँ भे जो . - ठीक है .	- మన ద ళ ాలని అ కకడికి తర లి ంచాలి . - సరే .	0.6110
कयोंकि तुम पहले ही एक इं सान को मार चु के हो .	ఎందుకంటే నువవు ఇ పపటి కే ఆ పని చేశా వు .	0.5717
बाहर .	వెళ లు .	0.2977
डै नि य ल , मैं बस यह जान ना चाहता हूँ कि कया हम एक दूस रे की बात समझ रहे हैं .	డా ని య ె ల , మనం ఒక రి కొ క రం అరథం చేసు కుంటా మని ని ర ధా రణ చేసు కు ందా ం .	0.6744
तुम भी , ठीक है ?	నువవు కూడా , సరేనా ?	0.4739
मुझे बा थ रू म जाना है .	నేను బా త రూ మ కి వెళల ాలి .	0.5888
कि हमारी कोई भी ए ज ें सी इस तरह स ड क बंद करने में सक ष म नहीं है .	రో డ డు ను మూ యి ంచ గ లి గే పని ని మా ఏ జె నస ీ లలో ఎవర ూ చేయ రు .	0.6784
अचछा .	అవును .	0.4278
" न ई ला श . "	" కొతత శ వం . "	0.6084
सि कस श ॉ ट स . चलो !	ఆ రు ష ా టలు . వెళ దాం !	0.5772
कयों ?	అయితే ?	0.3398
यह अभी भी उ त तर प श चि मी दि शा में जा रहा है . सभी ट ु क ड िया ँ , उ त तर प श चि मी दि शा की ओ र .	వాళలు ఇంకా వా యు వ యం ది శ గా నే వెళ తుననా రు . అ నని యూ ని టలు , వా యు వ యం వె పు సి దధ ంగా ఉండ ండి .	0.6776
और हे लि कॉ प टर तैयार रख ो , कहीं उनहोंने भी वही इं त जा म किया हो .	వాళలు కూడా అలా ంటి ఏ ర పా టు చేసు కు నే ప కష ంలో హె లి కార టర లు కూడా సి దధ ం చేయ ండి .	0.6270
मतलब , कोई किसी की मौ त नहीं चाहता , लेकिन यह अचछा है , है ना ?	నా ఉద దేశం , ఎవర ెనా చని పో వాల ని ఎవర ూ కో రు కో రు , కానీ ఇది మంచి విష య మే , కదా ?	0.5978
हा ला त बद ल ने के लिए तैयार र हो !	పరి సథి తు లు మా రచ డానికి సి దధ ంగా ఉ ండు !	0.5498
स न स नी खे ज ख बर इस ी को कह ते हैं .	దీ ని నే స కూ ప వా ర త అ ంటా రు .	0.6407
आज बा जार खु ल ने के बाद से पा उ ंड ड ॉल र के मु का ब ले	డ ాల ర పె న బ రి టీ ష ప ౌ ండ బ ల ంగా పరా రం భ మె ంది	0.6823
ओ य . अभी नहीं . बैठ ो .	ఓ య . ఇపపుడు కాదు . కూ రచ ో .	0.6346
ऑ सट रे लिया ई ना गर ि क . के न स ल रा इ ज , प श चि म ल ंद न की नि वा सी .	ఆ సట రే లి యన మ హి ళ . ప శ చి మ ల ండ న లో ని కె నస ాల రె స పరా ంత ంలో ని వ సి ంచే ది .	0.6606
वे द स मिन ट में वहाँ पहु ँच जाएँ गे .	వాళలు అ కకడికి ప ది ని మి ష ాల లో చే రు కుంటా రు .	0.5771
वे पक का जानते हों गे कि हम उन का पी छ ा कर रहे हैं .	ఇంకా , వాళ లని మేము అను సరి సతుననా మని వాళల కి ఖ చచితంగా తెలుసు .	0.5557
कार उ त तर प श चि मी दि शा में जा रही है .	కా రు వా యు వ యం వె పు వెళ ు తోంది .	0.5907
सब लोगों को ब धा ई .	శ భా ష , అంద రికీ .	0.5031
अगर कार रु की हुई है , तो तुमहारा फोन कयों चल रहा है ?	మీ కా రు సథి ర ంగా ని లి చి ఉ ంటే , అ పపుడు , మీ ఫోన ఎందుకు క దు లు తోంది ?	0.5819
यहाँ कोई और त नहीं रह ती .	ఇకకడ ఏ మ హి ళ ా ని వ సి ంచడం లేదు .	0.5191
हि ल ना मत ! मु ँ ह बंद रख ो !	సథి ర ంగా ఉండ ండి ! నో రు మూ య ండి !	0.5467
नहीं . मैंने नहीं दी थी . वह तो कोई अ नाम ट वि टर अ का उ ंट था .	లేదు . నేను ఇవ వ లేదు . ఎవర ో గుర తు తెలియ ని వాళలు ట వి టట ర అ క ౌ ంట లో ఇ చచా రు .	0.6492
- हे भगवान . - चलो .	- ఓహ , దేవుడా . - వెళ లు .	0.5612
हे भगवान .	ఓహ , దేవుడా .	0.3868
पी डि त की पह चा न श ी ना फ रा ं सि स के रू प में हुई है , उ मर 3 0 साल .	బా ధి తు ర ాలి పేరు ష ీ నా ఫ రా న సి స అ నీ , వయ సు ము పప ె సం వ త సర ాల నీ ని ర ధా రణ అయి ంది .	0.6953
{ \ an8 } माफ ी चाहती हूँ , लेकिन हमारे पास अभी - अभी एक ब रि टि श या तरी विमान में	{ \ a n 8 } కానీ మాకు ఇ పపుడ ే అ ంది న అన ధి కా రిక తా జా సమా చా రం పర కా రం	0.6381
ऐसे किसी को कुछ पता नहीं च ले गा .	ఏం జరిగి ందో ఎవ రికీ తెలి సే అవ కా శం లేదు .	0.5485
और वे दो बा रा वही करने वाले हैं .	ఇంకా వాళలు మ ళ లీ ఇం కో హ త య కి సి దధ మ య యా రు .	0.5440
मैंने जे ल में तुमहारे साथ ि यों से बिलकुल सा फ - सा फ कह दिया था .	జె లు లో మీ స హ ో ద యో గు లకు నేను చాలా స ప ష ట ంగా చెపపా ను .	0.6454
उसका चे ह रा घ ुम ा ओ ता कि हम उसे देख सक ें . - नहीं , मैं . . . तुम देख रही हो , मैं नहीं कर पा ऊँ गा .	- ఆమె నాకు కనిపి ంచే లా వెన క కి తి పపు . - లేదు , నేను . . . నిజంగా , అలా చేయ లేను .	0.6581
ऊ पर कुछ नहीं है .	పె న ఏమీ లేదు .	0.5014
सट ु अ र ट , तुम मेरी बात सुन रहे हो ?	సట ు వర ట , నా మాట వి ంటుననా వా ?	0.5926
तो अब जिस के मु ँ ह से आ वा ज निक ले गी , उसे मर ना होगा .	ఎవరు శ బ ద ం చేసతా రో వాళల కి శి కష పడు తుంది .	0.6240
इस में या तो हम मर ेंगे या वे लोग , और मैं तुमहें बता सकता हूँ , मर ने वाले हम नहीं हों गे .	మన మో లేదా వాళ లో తెలి పో వాలి , కానీ నేను ఖ చచితంగా చెపప గల ను , మనం గె ల వ లే ం .	0.6295
ए ड गर का मै से ज आया है .	ఎ డ గర నుండి మె సే జ .	0.5987
हमें यह करना ही होगा .	మనం ఇది చేయ ాల ంత ే .	0.4643
किसी को तो मर ना होगा !	ఎవర ో ఒక రు చా వాలి !	0.4509
- समझ गया . मैं बात समझ गया . - काम पू रा करना है .	- అరథ మె ంది . వి ననా ను . - ఇది పూర తి చే యి .	0.6353
मैंने उससे सब कहा था , लेकिन उसे हम पर भ रो सा नहीं है .	అవ న నీ చెపపా ను , కానీ అతను మన లని న మమ డం లేదు .	0.6246
जा रा , अपना फोन देखो . यह मुझे य ै न स न ने भे जा है .	జా హ రా , నువవు ఇది చూడ ాలి . ఇది జా న సె న నుండి నే రు గా వచచి ంది .	0.6217
अचछा . तो वहाँ ट ु क ड िया ँ जरूर भे जो .	సరే . మన యూ ని ట లని వె ంట నే అ కకడికి పం పి దదాం .	0.6099
और हमने यही किया . लेकिन त ब बात कुछ और थी .	మనం అలాగే చేశా ం . కానీ అది అ పపుడు .	0.5555
गो ली मार ने से आ वा ज होती .	ఎవ రికీ తు పా కీ శ బ ద ం వి ని పి ంచ దు .	0.5749
त स वी र ख ी ं च ो .	ఒక ఫో టో తీసు కో .	0.4462
इन हें वह मिले गा जो ये चाहते हैं .	వాళల కి కా వల సిన ప ను లు చే యి ంచుకో గ లు గు తా రు .	0.5513
- कया ? - जलदी . डा लो .	- ఏంటి ? - త వర గా . కా ని వ వు .	0.5364
कया ?	ఏంటి ?	0.3091
आप कौन सी से वा चाहते हैं ?	మీకు ఏ సర వీ స కావాలి ?	0.4869
हैलो ?	హ లో ?	0.3451
मैं मजा क नहीं कर रहा था , डै नि य ल .	నేను చెపపా న ంటే అది నిజ ం కావాలి , డా ని య ె ల .	0.5297
प ढ ो इसे .	అది చ దు వు .	0.4564
- वापस ! - यह शुरू हो भी चु का है .	- బయట కి పం ప ండి ! - మి షన ఇ పపటి కే మొద లె ంది .	0.6027
टा र गे ट की जगह कोई और वय क ति है .	టా రగ ె ట గుర తి ం పు నె గె టి వ .	0.6163
यू के के द कष ि ण ी भा ग के सभी ह वा ई अ ड ड ों , बंद र गा हों और ह वा ई कष े तर ों को स चे त कर दो .	పరతి ఎ యి ర పో ర ట , సీ పో ర ట ఇంకా ద కష ి ణ బ రి టీ ష పరా ంత ంలో వా యు సే న సథ ా వర ాలని అ పర మ తత ం చేయ ండి .	0.7282
प श चि म की तरफ बढ ते र हो , ठीक है ?	మీరు ప శ చి మ ం వె పు కొ న సా గ ండి , సరేనా ?	0.6287
फोन चा लू रख ना , एक और त स वी र आ ती ही होगी .	ఫోన ఆ న లో ఉ ంచుకో , ఫో టో వ సతోంది .	0.5435
यह वही फोन है जो हमने उसे दिया था .	ఆ ఫోన ని మన మే అతనికి ఇ చచా ం .	0.5293
अगर हमारे पास यही दो वि कल प हों तो .	ఇది ఒక టె నా మర ొ క టె నా కా వచచు .	0.5501
- टा र गे ट के पास ह थ िया र नहीं है . - हम ऐसा कैसे कह सकते हैं ?	- టా రగ ె ట సా యు ధ ు డు కాదు . - అది మన కి ఎలా తెలుసు ?	0.6659
पलीज , इसे छोड दो , दोसत .	దయచేసి , ఆమె ని వది లే య , మి తర మా .	0.4847
