Hindi	Telugu	Similarity_Score
हम में से कुछ लोग 3 3 को फिर से बना एँ गे ,	మన లో కొ ంద రు 3 3 పు న రని ర మా ణం కోసం ఇకకడ ే ఉంటా రు ,	0.6396
अरे , तुमहें वि कि र ण की बी मा री है .	హే , నీ ది రే డి యే షన అ నా రో గ యం .	0.5768
ए वा वे सट ओ वर सि यर - 3 1 से 3 3	ఏ వా 3 1 నుండి 3 3 - గె లి చి న ఓ వర సీ ర	0.6784
" जब हा ला त ख रा ब हों , त ब व ॉल ट 3 1 के उ म मी द वार को जि ता ओ . "	" పరి సథి తు లు మ ంద కొ డి గా ఉ ంటే , వాల ట 3 1 ను ంచి ఎవ రి కె నా ఓ టు వే య ండి . "	0.6836
मतलब , अस ली , " प ं गा मत ले ना " टा इ प की बंद ू क ें .	అంటే , నిజంగా , " భ ీ కర ంగా న ష టం కలి గి ంచే " ర కం తు పా కు లు .	0.6817
ब म ग िर ने के बाद .	బా ం బు లు పడి న తర వాత .	0.5100
अ भ िया न बढिया था .	మంచి పర చా రం చేశా వు .	0.4580
चल ते रह ना चाहिए .	మనం ము ందుకు సా గ ాలి .	0.4849
हमें याद रख ना होगा कि यहाँ बहुत सु वि धा एँ हैं	మనం ఇకకడ ఎంత బాగు ననా మో గుర తు ంచుకో వాలి	0.5652
समझ े ? यहाँ जैसे नहीं .	సరేనా ? ఇ కకడి మా ది రి కాదు .	0.5106
टा इट स यह बस ख र ों च नहीं है .	టె ట స , ఇది గ ీ రు కో వడం కంటే ఎకకువ .	0.5707
मैं तुमहें मार डा ल ूँगा ! क सम से मार डा ल ूँगा !	నినను చం పే సతా ! ఒ టటు , నినను చం పు తాను !	0.5365
हैं क म ॅ क ली न की कु र सी पर बैठ ना सम मान की बात है .	హా ంక మె క లీ న అ డు గు జా డ లలో కి అ డు గు పెటట డం నాకు ఎ ంతో గ ౌ ర వం .	0.6572
तुम भ वि ष य बद ल सकती हो अगर तुम मुझे मो ल डे वर तक पहु ँ चा दो .	నువవు ననను మో ల డే వర దగగర కు తీసుకు ని వెళల గ లి గి తే భ విష యత తు ను మా రచ గల వు .	0.6470
आज आप जि से चु न ेंगे , उससे इस मि शन की ओ र एक क द म और बढ ा या जाएगा .	ఈ రోజు మీరు ఎవ రి ని ఎ ంచు కుంటా రు అ నే ది ఆ మి ష నను సా ధి ంచ డానికి ఒక ముఖ య మెన ద శ .	0.6574
न ॉर म , तुमहें कुछ कह ना है ?	నువవు ఇం కే మెనా చెబు తా వా , నో ర మ ?	0.5598
नहीं , यहाँ आओ . पलीज !	లేదు , వెన కకు రా ! దయచేసి !	0.4528
फ ॉल आ उ ट	ఫ ాల ౌ ట	0.3657
काम या ब होना .	నీ అద ృ ష టం .	0.4848
मजा क चल रहा है ?	ఎవ రి తో నా పరా చి కం ?	0.4361
गरे ग री या फ े 3 1 से 3 3 - च य नि त ओ वर सि यर	జా ర జ యా ఫ ే 3 1 నుండి 3 3 - ఓ వర సీ ర	0.7067
यहाँ हमारे और उनके सि वा कोई नहीं है .	మనం , వాళలు తపప ఇకకడ ఎవర ూ లే రు .	0.5534
है न ?	అవు నా ?	0.3495
बे ट टी ?	బె టీ ?	0.4173
मेरी मदद के बद ले में फिर	నా స హా యా నికి బ దు లు గా , అ పపుడు ,	0.5046
{ \ an8 } जी ता - जा ग ता लो कत ं तर	{ \ a n 8 } పర జా స వా మ యం పని చే సతోంది	0.6011
एक चीज और देख नी है .	నేను మర ొ క విషయం చూడ ాలి .	0.5174
अपने ह क ले ने का दिन है .	పు న రు దధ రణ ది నో త స వం .	0.6028
बे व कू फ कमी ने , सब तुमहारी गल ती है .	చెతత వె ధ వ , ఇ ద ంతా నీ తపప ే నని నీకు తెలుసు .	0.6179
सिर फ मेरा सिर .	కే వల ం నా తల వర కే .	0.3799
हम साथ चल ेंगे .	కలి సి పర యా ణ ి దదాం .	0.4196
यह एक व ॉल ट है .	మనం వాల ట లో ఉననా ం .	0.4874
हाँ . मतलब , आप जो चा हें .	అవును . అంటే , మీరు ఏద ంటే అది .	0.5258
तो तुम बे हो श हो जाओ गी , समझ ी ?	నువవు పడి పో తా వు , సరేనా ?	0.5225
अरे , यार !	అయ యో , బా బ ూ !	0.4538
कि हमारे खे त में जो बडी रो श नी है वही सू र ज है .	నా పొ ల ంలో ఉండే పెదద లె ట నే స ూర యు డ ని నిజంగా అను కు నే దానని .	0.6111
रे ज , अ ग ली बार सही .	తరువాత నీ అద ృ ష టం , రె జ .	0.6061
मेरे व ॉल ट का उ द देश य ही था कि किसी दिन सत ह पर आ एँ गे और . . .	మా వాల ట మొ తత ం ఉద దేశం ఏదో ఒక రోజు న ఇకకడ ఉ పరి త లా నికి వచచి , నా గ రిక తను . . .	0.6796
पता नहीं व ॉल ट 3 2 के लोग कया कर रहे थे .	వాల ట 3 2 పర జ లు ఏం చేసే వాళ లో మరి .	0.6333
शायद तुमहें भी वही चाहिए , है न ?	నువవు వె తు కు తు నన ది కూడా అదే అను కో వచచా ?	0.5295
ब धा ई हो , ओ वर सि यर .	అ భి న ంద న లు , పర య వే కష కా .	0.6093
व ैसे , बु रा मत मान ना , बात कुछ ब नी नहीं .	సరే , నీ కి ది మె రు గ గా ఉ ంటు ంద ంటే , అది పని చేయ లేదు .	0.5950
मेरे बा ँ ह की जे ब में र ै ड अ वे है .	నా చే తి అ ర లో రా డ ఎ వే ఉంది .	0.6409
हमने कहा ह थ िया र नहीं हैं .	మా దగగర ఆ యు ధ ాలు లే వ ని చెపప ే శా ం .	0.5451
तुमहारे पिता को पा ने का यही तरी का है .	మీ నా ననను తిరిగి తె చచు కు నే ందుకు ఇ దొ కక ట ే మా రగ ం .	0.5303
ओ ह , यार !	అ రె , బా బ ూ !	0.4618
हि लो मत .	క ద ల డం ఆ పు .	0.4217
मेरे भी .	నాకు కూడా .	0.4321
तुम . . .	నువవు . . .	0.5798
अगर तुमहें यह द वा नहीं मि ली ,	వి ను , ఈ మ ందు వే సు కో కపో తే పడి పో తా వు ,	0.5081
ख ै र , अब यहाँ से जाओ .	సరే , మీ పని కొ న సా గి ంచండి .	0.5470
रुको .	ఆ గు .	0.4048
- हाँ . - बंद ू क ें भी ?	- ఉననా యి . - మరి తు పా కు లు ?	0.5603
सही .	నిజ ం .	0.2967
सुनो .	సరే .	0.3091
तीन .	మూ డు .	0.2993
कया ?	ఏంటి ?	0.3091
सुनो .	హేయ .	0.3775
पता नहीं कोई बचा या नहीं .	ఎవర ెనా బ తి కా రో లే ద ో .	0.4199
सुनो .	హేయ .	0.3775
रुको .	ఆ గు .	0.4048
लू सी !	లూ సీ	0.3409
उसके साथ द फ ना या .	ఆమె తో కలి పి పా తే శా ం .	0.4359
उ द देश य , डर , वि चार , प छ ता वा , पयार व ग ै रह की बात ें .	ల కష య ాలు , అ భ దర త లు , ఆలో చ న లు , ప శ చా త తా ప ాలు , పరే మ లా ంటి విష య ాలు .	0.6827
शायद आ लू का च ो खा जयादा अचछा है .	బ ంగా ళ దు ం ప ల గు జ జు ఇం కొ ంచ ె ం బాగు ంటే ందే మో .	0.5309
तो कयों न हम ग ह री सा ँ स ल ें ?	అయితే , మనం దీ ర ఘ శ వా స తీసు కో వచచు గా ?	0.5867
और फिर की ड ों वाला अ का ल प डा .	అ పపుడ ే ఆ ను లి పు రుగు క రు వు వచచి ంది .	0.5743
पलीज , नहीं ! मुझे यहाँ मत छोड ो .	దయచేసి , దయచేసి వదదు ! నన ని కకడ వది లే య కు .	0.5284
तुम चल नहीं पा रहे ?	ఎందుకు క ద ల లే వు ?	0.4825
हाँ , है तो सही .	అవును , మన కు ఉననా యి .	0.5000
व ॉल ट 3 2 के भ वि ष य को लेकर , कल सु बह 1 0 : 00 ब जे .	వాల ట 3 2 భ విష యత తు గురించి వాల ట వి సత ృ త సమా వే శం ని ర వ హి సతాను .	0.6679
और तुमने सो चा कि बस किसी क बी ले के सर दार से मि लो	అలాగే , ఎలా ంటి క వ చం ఇంకా స హా యం లే కుండా	0.5813
मुझसे दू र र हो !	ననను వ దు లు !	0.4188
हमें लौ ट ने से पहले कहा नी पक की कर नी होगी .	మనం వె ను కకు వెళ లే ము ందే మన క థ లను సరి గ గా వి వ రి ంచ గల ం .	0.5906
- धनयवाद , यो द धा टा इट स . - हाँ .	- ధనయవాదాలు , టె ట స సె ని కా . - సరే , సరే .	0.5591
वह . . .	అతను . . .	0.6789
द रि ं दे .	రా కష సు లు .	0.4867
माफ करना , रे ज .	ననను కషమి ంచు , రె జ .	0.5411
पता है ,	తెలుసు గా ,	0.4162
और मुझे लगता था ध ू प ऐ सी ही होती है .	ఎ ండ తో నా చ ర మ ం మా డి పో వడం నాకు నిజంగా తెలి సే ది .	0.5673
ठीक है .	పర వాల ేదు .	0.3395
बंद ू क दो .	తు పా కీ .	0.4174
यार , पता नहीं .	అ దీ , నాకు తెలియదు .	0.4089
ऐसे तो हम शा म तक उसे पक ड ल ेंगे .	ఈ రే టు పర కా రం , సా య ంత రా నికి ప టటు బ డి పో తా ం .	0.5639
तीन लो कत ं तर और तीन व ॉल ट .	మూ డు పర జా స వా మ య ాలు , మూ డు వాల టలు .	0.5208
दु निया की सबसे अचछी जगह .	పర ప ంచ ంలో ఉ తత మ చ ో టు లో మనం ఉననా ం .	0.4945
त ू तो गया काम से .	దీ నికి నినను చం పు తా రు .	0.4905
डै ड ने कया बताया ?	మీ నానన నీ కే ం చెపపా రు ?	0.4702
मुझे लगता है सभी तना व में हैं .	మనం అంద రం కొ ంచ ె ం క ంగా రు పడు తుననా మ ంటా ను .	0.4894
कुछ दिल च स प बात दि ख ी ?	ఏద ెనా ఆ స కతి గా అనిపి ంచి ందా ?	0.4481
तुमहारा बच प न ज मी न के नीचे बक से में बी ता है .	భ ూ గర భ ంలో పెటట ె లో పె రిగి న ది నువవు .	0.6081
खत रा है . मुझे बंद ू क दो .	సు ర కష ి తం కాదు . నీ తు పా కీ ఇవ వు .	0.6151
सभी को दु निया बचा नी होती है . बस . . .	అంద రూ పర ప ంచ ం కా పా డ ాలను కుంటా రు . వాళలు కే వల ం . . .	0.6024
वह तो बस . . .	విషయం ఏ ంట ంటే . . .	0.5095
आज कल तुम लोग कया सोच ते हो ?	మీరు ఈ రోజు లలో దాని పె ఏ మ ను కుంటా రు ?	0.5173
- हाँ . - हाँ .	- అవును . - అవును .	0.3878
जैसे फर सट ए ड .	పర థ మ చి కి త స లా గా .	0.5264
सब तरह से देखो तो व ॉल ट 3 1 में	అ నని వి ధ ాలు గా , వాల ట 3 1 కి వ న రు లు ఎకకువ ,	0.5978
- धनयवाद . - धनयवाद .	- ధనయవాదాలు . - ధనయవాదాలు .	0.4249
- रात हो चु की है . - अरे , यार !	- ఆ ల సయ మె ంది . - చేయ ండి !	0.5922
और सट े फ भी व ॉल ट 3 1 की है .	చెపప ాలని కాదు , సట ె ఫ కూడా వాల ట 3 1 .	0.5932
ता कि वह तक नी क किसी और के पास न हो ?	సా ం కే తి క తను వె తి కి , సే కరి ంచి , దాని ని వా డ తా రా ?	0.4684
भ रो सा करो , मैं ऐसा करना चाहती हूँ , पर	నా మాట న మ ము , నిజంగా నినను న మమ ాలని ఉంది , కానీ . . .	0.4981
मेरी माँ का .	మా అమమ ది .	0.3424
म ं जू र है ?	నీకు ఆ మో ద మా ?	0.5373
यो द धा टा इट स .	నేను సె ని క టె ట స .	0.4752
चलो .	రా .	0.2937
धत त .	ఛ త .	0.5176
पता नहीं . पर बात तो सच है .	ఎందు కో నాకు తెలియదు . అలా చేసతా ర ంత ే .	0.4802
" बु रे हा ला त में 3 1 को वो ट दो . "	" పరి సథి తు లు బా గో న పపుడు , 3 1 కి ఓ టు వే య ండి . "	0.6440
कया कर रहे हो ?	అకకడ ఏం జరుగు తోంది ?	0.4567
कया हो रहा है ?	ఇకకడ ఏం జరుగు తోంది ?	0.4516
ऐसा मत . . .	లేదు , వదదు . . .	0.5642
मार ही देना था .	చం ప ాల సింది .	0.4613
वो ट दे ने जा ते समय . . .	ఓ టలు వే సే కి యో స కకు వెళ లా క . . .	0.6415
छ ह साल की होने तक मुझे लगता था	నాకు ఆ రే ళ లు వచ చే వర కూ ,	0.5929
इ क ती स से तै ं ती स	3 1 నుండి 3 3	0.2931
इससे निकल ने में मदद करो गी ?	ననను బయట కు తీ య గల వా ?	0.5567
वापस आओ !	వె ను కకు రా !	0.2997
ठीक है , आओ .	సరే , రా .	0.4713
सब लोग हाथ ऊ पर उ ठा एँ ?	మన మ ంతా మన చే తు లు పె కె త తు దా మా ?	0.5108
बस हो ही गया .	దా దా పు అయి పోయింది .	0.3370
तुम पर भ रो सा कर के गल ती की .	నినను న మమ డం కంటే ఎకకువ తెలియ ాల సింది .	0.5343
हमारे पास भी !	మా దగగర కూడా లే వు .	0.4437
तो व हीं मिल ते हैं .	అకకడ కలు దదాం .	0.3257
स फा ई अचछी है .	బాగా శ ు భ రం చేశా రు .	0.4725
उसे मैंने ही द फ ना या था .	ఎందుకంటే ఆమె ను నే నే పా తి పెటట ా ను .	0.4959
- कया वह . . . - उसका सिर है .	- అదే కదా . . . - తల .	0.6701
पलीज .	దయచేసి .	0.3032
कयों ?	ఎందుకు ?	0.2688
कयों ?	ఎందుకు ?	0.2688
पलीज ?	దయచేసి ?	0.3032
कयों ?	ఎందుకు ?	0.2688
हम अं ध े रे में जल ती रो श नी की तरह हैं	మనం చ ీ క టి లో మ ండ ే ది వ వె ల ం ,	0.6189
मुझे भ रो सा है आप सही चु ना व करेंगे .	మీరు స రె న ఎ ం పి క చేసతా రని నాకు మీ పె వి శ వా సం ఉంది .	0.5954
ठीक है , तो आओ .	అలాగే , ఆ పని చే దదాం .	0.4580
वहाँ और भी टी - 6 0 हैं ?	మీ దగగర మరి నని టీ - 6 0 లు ఉననా యా ?	0.5437
धनयवाद .	ధనయవాదాలు .	0.3486
धनयवाद .	ధనయవాదాలు .	0.3486
मेरी माँ के जाने के बाद	మా అమమ చని పోయా క ,	0.4296
पलीज , नहीं . वहाँ से नहीं !	దయచేసి , వదదు , వదదు ! అకకడ ను ంచి కాదు !	0.4383
ऐसा लगता है कि वे 3 1 में जाने की कोशिश कर रहे थे .	వాళలు 3 1 లో కి వెళల ాలని చూ సిన టలు ంది .	0.5742
पता नहीं .	నాకు తెలియదు .	0.3274
माफ करना .	ననను కషమి ంచు .	0.4106
हम दोसत हो सकते हैं .	మనం ఇ పపటి కీ మి తరు లు గా ఉండ గల ం ,	0.4837
मुझे उसका सिर चाहिए .	హా , అతని తల కోసం వె తు కు తుననా .	0.4586
हमने भी झ ू ठ कहा .	నీ ది అబ దధ ం .	0.5085
सं वाद अनु वाद क कम ले श ढ व ले	స బ టె టి ల అను వాద కర త క ృ ష ణ మో హ న తం గి రాల	0.5959
यह जो सं घ है ,	మీ ఈ సో దర జా తి దగగర ,	0.5108
हैं क म ॅ क ली न से हा र गया था .	ఎవర ో కాదు , హా ంక మె క లీ న చే తి లో ఓ డి పోయా .	0.5736
तीन की गि न ती पर	మూ డు లె క కి ంచిన తరువాత ,	0.4424
मेरी इ चछ ा है . पलीज .	మీ ర లా చేయ ాలి . దయచేసి చేయ ండి .	0.4831
तो कयों न ऐसा कर के देख ें ?	సరే , ఎలా గ ెనా , మనం ఓ పర యత నం చేయ వచచు గా ?	0.5399
हाँ !	అవును !	0.2761
रु कि ए .	ఆ గు .	0.3860
हाँ .	అవును .	0.2761
हाँ .	అవును .	0.2761
पर कयों ?	కానీ ఎందుకు ?	0.2701
हाँ .	అవును .	0.2761
ह थ िया र है ?	ఆ యు ధ ాలు ఉననా యా ?	0.4762
समझ जाना था .	తెలి సి ఉండ ాల సింది .	0.3004
हाँ .	అవును .	0.2761
हाँ .	అవును .	0.2761
हाँ .	అవును .	0.2761
परिवार के रू प में .	ఓ కుటుం బ ంగా .	0.4351
यह सिर अब मेरा है .	కం పు కొ టట ే బు ర ర ఇపపుడు నా దే .	0.4763
कया मतलब ?	నీ ఉద దే శ మే ంటి ?	0.2740
इस तरह कह ने पर तो अ जी ब ही लगता है .	అంటే , నువ వ లా చెబు తు ంటే , అవును , నా కూ వి చి తర ంగా నే ఉంది .	0.4937
पर हर कोई मुझे मार ने की फि रा क में हैं , तो . . .	కానీ ఇకకడ నేను కలి సిన పరతి ఒకక రూ ననను చం ప ాలని నిజంగా చూశా రు , అందు కే . . .	0.5797
तो , मतलब , तुम और मैं ,	అయితే , తెలుసు గా , నువవు ఇంకా నేను ,	0.4495
द म दार ना रा है .	అది శ కతి వ ంత మెన ని నా ద ం .	0.4397
हम लोग ना समझ हैं .	మేము ఆ కి ంద అ మా య క ంగా ఉంటా ం .	0.4279
तुम तो गए .	నినను చం పే సతా రు .	0.3896
जयादा कुछ नहीं .	నిజ ా నికి ఎకకువ చెపప లేదు .	0.4028
जरूर होगा .	నిజ మే అయ యు ండ ాలి .	0.3788
मेरे लिए और हम सब के लिए यह मह त त व पू र ण है कि	ఇది నాకు , మన అంద రికీ ముఖ యం	0.5084
कहीं से तो .	ఎ కకడి ను ంచి అయి నా .	0.4225
हम ठीक हैं .	మనం బాగా నే ఉంటా ము .	0.3353
वह है .	అది నిజ మే .	0.4192
एक .	ఒకటి .	0.3287
पर जरूरत के समय इन हें साथ आ ना था .	కానీ అవ సర మెన సమ య ాల లో ఒకటి గా కలి సి ఉండే ందుకు క నె క ట అయ యా ం .	0.5524
ठीक है .	సరే . మంచిది .	0.3904
पता है .	నాకు తెలుసు .	0.3378
पर वो मा सू म तो नहीं थे .	కానీ అది ఏద ెనా సరే , అ మా య క త వం మా త రం కాదు .	0.5322
ठीक है .	సరే .	0.3254
गु ड म ॉर नि ंग , व ॉल ट 3 3 के लोगों .	శ ు భ ో ద యం , వాల ట 3 3 .	0.6405
और वह तुमहें अपना बं ध क य ूँ ही दे दे गा ?	ఎవర ో యు దధ నా య కు ని కలి సతే వాళలు త మ బ ంద ీ ని నీకు ఇ సతా రని అనుకుంటుననా వా ?	0.5687
हाँ . बिलकुल है .	అవును . తపప కుండా నాకు ఆ మో ద ం .	0.4407
और सत ह पर वय व स था और स भ य ता ला एँ गे .	ఉ పరి తల ం పె కి తీసుకు రా వ డానికి అద భ ు త మెన అవ కా శా నని కలి గి ఉంటా ము .	0.5388
पा वर ऑ फ	ప వర ఆ ఫ అయి ంది	0.4395
हाँ , बहुत खा स .	అవును , అది ఓ ర క ంగా పర త యే కం .	0.4606
सच में कभी नहीं ,	కానీ నిజ జీవి తం లో ఏ నా డ ూ చూడ లేదు ,	0.3594
खुश ?	సంతో ష మా ?	0.2535
ब धा ई !	అ భి న ంద న లు !	0.4401
दो .	రెండు .	0.3607
मुझे पता है .	నాకు ఆ అ భి పరా యం కలి గి ంది .	0.4466
एक स मु दा य के रू प में .	ఓ సమా జ ంగా .	0.4377
सच में ?	అంత ఖ ా య ంగా ఎలా ?	0.3056
लू सी .	లూ సీ . లూ సీ .	0.3701
थोडा - सा ?	కొ ంచ ె ం ఒ త తి డి కదా ?	0.2727
चल ता है .	ఎపపుడూ జరుగు తుంది .	0.3434
ठीक है ?	అది మీకు పర వాల ే దా ?	0.3369
जरूर .	హే . తపప కుండా .	0.2580
नहीं , पलीज .	లేదు , దయచేసి . దయచేసి . దయచేసి .	0.2955
लोग	వయకతి గ తం	0.1421
हाँ .	గుర తుననా డు .	0.2147
हाँ .	అంటే , అవును .	0.2183
नहीं .	నిజ ా నికి , లేదు .	0.1905
नहीं .	లేదు , లేదు , లేదు .	0.1637
