Hindi	Telugu	Similarity_Score
ब रे न ब ॉ कस - ए मि ली / सक ै न	బ రె యి న బా కస - ఎ మి లీ / స కా న	0.6600
- जै त ून का ते ल ले ना होगा .	- ఆ లి వ ఆ యి ల తీసు కో వాలి .	0.6236
गरे ग के लिए पह ली बार है .	గ రె గ మొద టి సారి వచచా డు .	0.5839
यकीन नहीं होता कि गर ै जु ए ट बन जाओ गी .	నీ గ రా డ యు యే షన అంటే న మమ లే కుననాను .	0.6330
मैं यहाँ नहीं रह सकता . तुम बे घर हो ?	నే ని కకడ ఉండ లేను . నీకు ఇ ల లు లేదా ?	0.5774
ख या ल हैं जो का श कि तुम देख पा ती .	నా ఆలో చ న ల న నీ నీకు కనిపి సతే బా వు ండు .	0.5571
" . . . किस , झ प पी , इ ज बे ल . पयार . "	. . . ము దదు లు , క ౌ గి లి , ఇ జ బె ల . ల వ . "	0.7711
वे खुद - ब - खुद क ला उ ड में जा चु के हैं .	అ వి ఆ టో మే టి క గా కల ౌ డ లో కి వెళ తా యి .	0.6636
तक नी की अ सु वि धा में हम	టె కని కల డి ఫి కల టీ స లో మనం	0.5092
रुको , मुझे दि ख रहे हैं .	ఆ గు , నాకు కనిపి ంచా డు .	0.6019
मेरे पास हैं . य हीं हैं .	నా దగ గ రు ననా యి . ఇకకడ ే .	0.5059
हाँ , हम ठीक हैं , लि अ ंग .	హా , బా వు ననా ం , లి యా ంగ .	0.5703
- तुम कोई स वे चछ ा कर मी हो ?	- వాల ంట ీ ర లలో ఒక దాని వా ?	0.5954
मान ो अनु कर ण का एक हि स सा	ఆ కల ప న లో భా గా నని మన తో	0.5638
सोच रहा हूँ मैं तुमहें और तुमहारे	అంటే , అది నేను నినను , మీ అ ననను	0.5082
- पा पा . . .	- నా ననా . . .	0.5295
एक वह ि स की देना . ड ब ल . बि ना बर फ के .	వి స కీ కలు పు . డ బు ల . ఐ స లే కుండా .	0.6821
नहीं , मैं . . . मेरे पास पैसे हैं .	లేదు , నా . . . నా దగగర డబబు ంది .	0.6160
नहीं , मैं समझ ती हूँ .	లేదు , అరథం చేసు కో గల ను .	0.5096
- उसके बाद हम चल ेंगे .	- ఆ తరువాత , మనం వెళ దాం .	0.5020
- वे हमारे घर की त स वी र ें ले गए .	- మన ఇంటి బ ొ మమ లు కూడా తీసు కె ళళ ా రు .	0.6401
अन ुम ा नि त है . शायद सब ठीक होगा .	అది సె దధ ా ం తి కం . పర వాల ే ద ను కుంటా ను .	0.5874
इससे आपके ए ले क ट रो ला इट बढ ने चाहिए .	మీ ఎ ల క ట రో లె టలు పె ంచుకో వ టా నికి .	0.6378
म ं च पर अपना इं टर व यू ले ने दो गे ?	సట ే జి మీద ఇ ంట ర యూ చేయ ని సతా వా ననను ?	0.6613
ठीक हूँ . बहुत अचछा . हाँ , एक द म .	బా వు ంది . మంచి గా నే ఉంది . హా , అంతే .	0.5222
छोड ो मुझे !	ననను వ దు లు !	0.3690
- मुझे दे दो . जा कर ला ओ !	- నా కి వ వ వి . వెళళ ి తే !	0.5880
- बहुत द ौ ड ना पड रहा है .	- ప రుగు లు ఎ కకు వయ యా యి .	0.6279
हैलो , पा पा .	హాయ , నానన .	0.3835
मैं माफ ी नहीं माँ ग रहा . मैं . . .	కష మా ప ణ లు చెపప ట లేదు . నేను . . .	0.6058
ट बै स को ? सा ली , तुम कया कह रही हो ?	ట బా స కో ? మె ంట ల , అస లే మ ంటుననా వు ?	0.6280
तो , माँ क लि फ स ए ज पर	అయితే , అమమ కలి ఫ ఎ డ జ లో	0.5963
- हि सा ब शुरू करता हूँ .	- నీ టా బ ఆ రం భి సతాను .	0.6151
- अपना ब ट ु आ भ ूल गया .	- నా పర సు మరి చి పోయా ను .	0.5161
- और तुम कहाँ जाओ गे ?	- ఎ కకడికి వెళ ు తుననా వు ?	0.5241
ब रे न ब ॉ कस अनु कर ण ों में	బ రె యి న బా కస కల ప న లలో	0.6213
देखो मुझे कया मि ला .	నా కే ం దొ రికి ందో చూడు .	0.4786
और ते ज नहीं द ौ ड सकती ?	వే గ ంగా పరి గె తత లే వా ?	0.5477
मेरे पास ब ट ु आ नहीं है . मैं . . .	నా దగగర పర సు లేదు . నేను . . .	0.6077
हैलो , डॉ . क ले मे न स , डॉ . वि ट ल .	హ లలో డా క టర క లె మెన స , డా క టర వి ట ల .	0.6277
तुमहें सब याद आ जाएगा . अब देखो .	నువవు మా మూ ల వు తా వు . ఇది చూడు .	0.5510
सी ध े बैठ ो और ध यान दो , डॉ . वि ट ल .	సరి గ గా కూ రచ ొ ని శ ర దధ గా వి న ండి	0.6203
मैं अभी आ रहा हूँ .	నే ని పపుడ ే వ సతుననాను .	0.4480
कया परे शा नी लग ती है ?	సమ స యే ంట ో చెపప గల రా ?	0.5068
मैं तुमहें छ ु प ने के लिए एक मह फ ू ज जगह	నీకు దా క కో వ టా నికి భ దర మెన చ ో టు చూ పి ంచా ను .	0.5993
मतलब , गर मि यों में .	అంటే , వే స వి లో అను కో .	0.4939
यह पु रा ना हो गया है .	ఇది ఎ కస పె ర అయి ంది .	0.4895
- मैं . . .	- నేను . . .	0.6557
यह तुमहारा काम है .	అదే కదా ఇకకడ ఎ త తు గ డ .	0.4429
कुछ ह द तक .	అలా ంటి దే .	0.3648
मैंने . . .	నేను . . .	0.6413
हम एक बि ख री हुई दु निया से लेकर	మన మో కు పప కూ లి న పర ప ంచ ం నుండి	0.6068
अरे , हाँ !	హా , అవును !	0.4879
हाँ , गरे ग .	హా , గ రె గ .	0.5552
किसी तरह ,	ఏదో ర క ంగా ,	0.3477
वापस अंदर कयों जाना /	మన మె ందుకు వెళల ాలి ?	0.4867
हाँ ! नी ले ! चल ते हैं !	హా ! నీ ల ాలు ! ఇది గో !	0.6545
कया ऐसा हो सकता है . . . हैलो ? हैलो . . .	అది వీ ల వు తు ందా . . . హ లలో ? హ లలో . . .	0.6713
इस कल ं क से मु क ति दि ला नी होगी .	నీకు మంచి వి శ రా ం తి కావాలి .	0.5327
दर अस ल , मुझे यह नहीं चाहिए .	నిజ ా నికి , నాకు అవ సరం లే ద ను కో .	0.5419
फोन ब ू थ से बात कर रहा हूँ ,	పే ఫో ను నుండి మాటలాడు తుననాను ,	0.4636
और मुझे अपने साथ घ सी ट रहे थे .	తన తో పా టు నన న ూ లా గు తుననా డు .	0.5860
अचछी बात है . मैं य हीं हूँ .	వి నస ొ ం పు గా ఉంది . నేను ఉంటా ను .	0.5380
तो , तुमने यही कल प ना की थी ?	అయితే , నువవు ఊ హి ంచిన టట ే ఉ ందా ?	0.5431
मेरे दि मा ग में एक जगह की त स वी र है .	నా మె ద డు లో ఒక చి త రం ము ద రి ంచు కు పోయింది .	0.6273
- अभी , मि सट र वि ट ल .	- ఇ పపుడ ే ర ండి , వి ట ల .	0.5762
ज हाँ से प हा ड ों का	అ కకడి నుండి ఆ కొ ండ లు	0.5126
सच में चाहता हूँ .	నా భా వ ాలు నిజ మెన వి .	0.4230
ये नी ले कर ि सट ल हैं .	అ వి నీ ల ం స ఫ టి కలు .	0.6483
हाँ . मैं बस व हीं जा रहा हूँ .	హా . ఇ పపుడ ే వెళళ బో తుననాను .	0.5566
ह द से जयादा अचछी या बु री ?	మంచి గా ఉ ందా లే క చె డ డ గా ఉ ందా ?	0.4873
मुझे ये अचछ े ल गे . बस . . .	బా వు ననా య ని పి ంచి ంది . అది . . .	0.6148
और यह मेरी गल ती है . मैंने यह सब किया .	ఇ ద ంతా నా తపప ే . నే నే స ృ ష టి ంచా ని ది .	0.5646
आप स मा रो ह पर नहीं आ एँ गे ?	మీరు కార య కర మా నికి రా వ ట లేదా ?	0.5726
- द वा खा ना .	- ఫ ా ర మ సీ .	0.4731
मुझे फोन कर ल ेंगे .	నాకు కాల చేయ ండి .	0.4790
ए , तुमहें भ ू ख ल गी है ? चल कर खा ते हैं !	హే , ఆ క లే సతు ందా ? వెళళ ి తి ందా ం పద !	0.6580
- ठीक है .	- సరే మరి .	0.4195
ड रा इ व थ रू	డ రె వ తర ూ	0.5063
मैं . . .	నేను . . .	0.6413
मुझे डर लग रहा है .	నాకు భ య ంగా ఉంది .	0.4928
यह एक अ द भ ु त बात है	ఇలా ంటి అద భ ు త ాల కూ	0.5806
मुझे डर लग रहा है .	నాకు భ య ంగా ఉంది .	0.4928
- ओ ह , यह ?	- ఓహ , ఇ దా ?	0.6164
" नीचे तक , सब क छ ु ए ही हैं . "	కి ంద వర కూ అన నీ తా బ ే ళళ ే న ట .	0.6737
पर मान ंद दि मा ग की एक अ व स था है जो के व ल	పర మా న ంద ం అ నన ది వి భి నన ఆలో చ న ల మ ధయ	0.6530
आपको इस समय अपनी जिंदगी में	జీవి తం లో ఏద ెనా లో టు కానీ	0.4263
हाँ . मैं यहाँ आपके साथ हूँ .	అవును . నేను నీ తో ఉననా ను .	0.5087
इस दु निया में नहीं हो ते .	అ వి వా సత వ లో క ంలో అస స లు ండ వు .	0.5227
क ें ड ो डॉ क हे न री ज में है ?	కె ండ ో హె న ప ీ డా క దగ గ రు ననా డు ?	0.6357
धत , हाँ !	అబ బా , ఛ ా !	0.4484
मैं . . .	నేను . . .	0.6413
मुझे सच में तुमहारी फि कर हो रही है ,	గ రె గ , నీ గురించి క ంగా రు గా ఉంది .	0.5451
मुझे तुम पर यकीन नहीं . कभी नहीं था .	నేను నినను న మమ లేదు . మొద టి నుండి .	0.5655
- मैं इसे ह ल के में नहीं ले सकती .	- ఇది నేను చాలా సీ రి య స గా తీసు కో వాలి .	0.5528
ऐसा लगता है मेरी मौ त हो चु की है	చని పోయి స వర గా నికి వెళళ ి న టటు గా ఉంది .	0.5128
बार - बार अस ली कह रही हो .	మా టి మా టి కీ నిజ ం అ ంటుననా వు .	0.4162
यह हा र इतना जरू री कयों है ?	ఆ తా వీ జు ఎందు క ంత ముఖ యం ?	0.5506
मुझे बे सब ॉल बहुत ना पस द था .	నాకు బ ే స బ ాల ఇష టం లేదు .	0.5931
कया यह हमेशा से ऐसा ही था ?	ముందు నుండి ఇలా నే ఉ ందా ?	0.4724
तुमहें अपना बच चा याद नहीं ?	నీ బ ే బీ నీకు గుర తు లేదా ?	0.4986
वि ज ञ ा न ने दु निया को बचा या .	సె నస లో కా నని కా పా డి ంది .	0.4868
उन से क हे , " देखो , दो स तो ,	" ఒక పా వు గ ంట సే పు స వర గ వా సు లు	0.5951
" और वह किसी दूस रे क छ ु ए पर .	అది ఇం కో తా బ ే లు పె ఉ ంద ట .	0.6272
आप का दि मा ग ठ ि का ने नहीं है ,	నీ మ తి సరి గ గా లేదు కను క	0.5592
कि ब रे न ब ॉ कस से निकल ने वाली	ఇది బ రె యి న బా కస జ ఞ ా ప కం ,	0.6357
द स - द स नी ले कर ि सट ल लेकर .	చె రో ప ది నీ ల ం స ఫ టి కలు తి ని	0.5965
- नहीं , हमारी गा डी व हीं है .	- లేదు , కానీ మన కా రు ంది .	0.5238
थ ॉ ट वि जु अ ला इ जर ?	ఆలో చ న ల ద ృ శ య ీ క రణ ి ?	0.6278
वे कया सोच ते हैं ,	వాళళ ే మ ను కుంటా రో	0.5214
- सु नि ए , " मैं मु र ब बे में हूँ . " कह कर देख िए .	- లేదు , చూడ ండి " పప పు లో కాల ే సా ం " అన ండి .	0.6714
- तुमहें वापस फोन कर ूँ ?	- కొ ంచ ె ం సే పా గి కాల చె యయ నా ?	0.4889
तुमहें मेरा नाम कैसे पता ?	నా పే రె లా తెలుసు నీకు ?	0.5269
कि ब रे न ब ॉ कस तक पहु ँच ना	బ రె యి న బా కస మా న వు ల హ కక ని !	0.6223
किसी के पास ट बै स को है ?	ట బా స కో ఉ ందా ఎవ రి దగగర ననా ?	0.5218
वह कू दा ! वह खि ड की में से कू द गया !	ద ూ కే సా డు ! ద ూ కే సా డు ! ద ూ కే సా డు !	0.6003
तुम जो भी कर रही हो , मुझे उस पर भ रो सा है .	నువవు చేసే అ నని ంటి పె నాకు న మమ క ము ంది .	0.6146
शुकरिया .	థా ంక యూ .	0.3723
त स वी र ें बना ते रहे हो ?	బ ొ మమ లు గ ీ సత ూ కూ రచ ు ననా వా ?	0.6037
मेरा एक ब ॉ य फर ें ड है , जो पहले था .	నా కో బా య ఫ రె ండ ఉననా డు , మా జీ .	0.6191
आओ चल ें .	పద మరి .	0.4474
दर ज नों गवा हों ने	డ జ ను మంది అతను	0.4870
ओ ए . चलो .	యో . రా .	0.4264
मेरे दि मा ग में इस की छ वि स प ष ट है ,	నా మన స సు లో ము ద రి ంచు కు పోయింది	0.6179
मैं अब उन पर भ रो सा नहीं कर सकता .	నా కి క ఆ యన మీద న మమ కం పోయింది .	0.5753
ध यान से !	చూ సు కో !	0.4234
ओ ए , रुको ! ओ ए , डी ! ओ ए !	యో , ఆ గు ! ఆ య , యో , డీ ! యో !	0.6426
शुकरिया .	థా ంక యూ .	0.3723
नहीं . शायद नहीं .	లేదు . చూడ లేదు .	0.3965
- आ सान होता है .	- అది చాలా సు ల భ ం .	0.4894
ओ ए ! यार ! तुमहें देखो तो !	యో ! బా బు ! నినను చూడు !	0.5977
अचछा , शुकरिया .	సరే మరి , థా ంక యూ .	0.4418
कोई तुम पर कैसे यकीन कर सकता है ?	ని నన స లు ఎవర ెనా ఎలా న మ ము తా రు ?	0.5643
ये , ये काफी हैं ?	ఇ వి సరి పో తా యా ?	0.5145
बस यह जान ना चाहता हूँ	ఇ ద ంతా ఎ కకడి నుండి వచచి ందో	0.4065
ध यान से !	జా గర తత !	0.4297
अब , मैं बहुत खुश हूँ .	ఇపపుడు నాకు బాగా న చచా వు .	0.4464
- मैं बे व कू फ लग ती हूँ ?	- మూ ర ఖ ు ర ాలి ని అను కుననా వా ?	0.5777
- डॉ . वि ट ल . . .	- డా క టర వి ట ల . . .	0.6486
शुकरिया .	థా ంక యూ .	0.3723
आ र थ र और ए मि ली .	ఆ రథ ర ఇంకా ఎ మి లీ .	0.5690
इसलिए , बस . . .	అందు కే , అలా . . .	0.5828
बस . . .	అలా . . .	0.7117
- अचछा . इसका कया मतलब है ?	- సరే . అంటే అరథం ఏంటి ?	0.5171
शुकरिया .	థా ంక యూ .	0.3723
" ब रह मा ण ड क छ ु ए की पी ठ पर टि का है . "	" ఈ వి శ వం తా బ ే లు చి పప పె కూ రచ ొ ని ఉ ందని . "	0.6852
हम जिस दु निया से निकल कर आए हैं ,	మనం వది లే సి వచచి న చ ో టు క ననా	0.5597
- तुमहें पू ल पसंद है .	- నీకు ప ూ ల బాగా న చచి ందా .	0.5405
- खो ज कै सी चल रही है ?	- పరి శ ో ధన ఎలా న డు సతుంది ?	0.5782
मुझे पू रे त थ य चाहिए .	నాకు పూర తి డే టా కావాలి .	0.5517
और अगर नहीं आया तो . . .	వాళళ కు న చచ కపో తే . . .	0.6424
- हाँ , इसका कया मतलब है ?	- హా , అంటే అరథం ఏంటి ?	0.5255
ब य ॉर न के लिए अ फ सो स करने की जरूरत नहीं .	బ యో ర న గురించి ప శ చా త తా పం అ కక ర లేదు .	0.6748
हमें कया चाहिए ?	మన కే ం కావాలి ?	0.3942
और फिर तुमहें स ड क पार स थ ि त	అ పపుడు వీ ధి అవ త లి బా రు లో నుండి	0.5299
गरे ग , कया लगता है , यह कहाँ है ?	గ రె గ , ఇ ద ె కకడ ో నీకు తెలుసా ?	0.5955
- गा टो ? क बा यो ?	- గే టో ? కె బ ాల లో ?	0.4615
मैंने नहीं . . .	నేను అది . . .	0.6100
व हीं से ब रे न ब ॉ कस पै दा होता है .	అకకడ ే బ రె యి న బా కస వ సతుంది .	0.6050
तै र ने चल ते हैं .	ఈ త కు వెళ దా మా .	0.5698
- डॉ . क ले मे न स .	- డా క టర క లె మెన స .	0.6370
डॉ . वि ट ल . . .	డా క టర వి ట ల . . .	0.6271
डॉ . वि ट ल . . .	డా క టర వి ట ల . . .	0.6271
डॉ . वि ट ल . . .	డా క టర వి ట ల . . .	0.6271
सवा ग त है , गरे ग .	స వా గ తం , గ రె గ .	0.6084
पर मान ंद कोई ए ह सा स नहीं , कोई जगह नहीं .	పర మా న ంద ం ఫీ లి ంగ కాదు , చ ో టు కాదు .	0.5630
हाँ , मैं एक द म ठीक हूँ .	హా , చాలా బా వు ననా ను .	0.4736
तुमहें निका ला जा ता है .	నినను తీ సే సతుననాను .	0.4724
क ें ड ो को ढूँढ ते हैं	కె ండ ో ను కలి సి తా వీ జు ను	0.5118
तुम जान ना नहीं चा हो गे ?	తెలుసు కో వాల ని లేదా ?	0.5031
मुझे समझ कैसे होगी ?	అద ె లా తెలు సతుంది నాకు ?	0.4928
- बस तीन बात ें ? ठीक है .	- మూ డు విష య ాలా ? సరే .	0.5528
और अब , मैं डॉ . वि ट ल से	ఇపపుడు డా క టర వి ట లను	0.5532
- गरे ग वि ट ल . कैसे हो , यार ?	- గ రె గ వి ట ల . ఎలా ఉననా వు , బ డ డీ ?	0.6659
शायद हम सभी के लिए अचछा होगा .	మన ంద రికీ కూడా అదే మంచిది .	0.4904
बात करने के लिए फोन किया .	నీ తో మాటలాడ ాలని కాల చే సా న ంత ే .	0.4302
मुझे नहीं पता वह कया होता है .	సరే , ఇ దే ంట ో నాకు తెలియదు .	0.5439
माफ करना , दे र हो गई , मैं . . .	ఆ ల సయ మె ంది సా రీ , నేను . . .	0.6881
ए ! ए , ये . . . हमारे पास इ तने ही हैं .	హే ! హే , అది . . . అదే మి గి లి ంది .	0.6568
अब किस की याद दा श त कम जो र है , जान ?	బ ంగా రం , ఇపపుడు మ తి మ రు పు ఎవ రికి ఉంది ?	0.6082
पू रा ध यान . . .	ధ యా సం తా . . .	0.6828
कोई बात नहीं , ठीक है , कोई बात नहीं .	పర వాల ేదు , మ రే ం పర లేదు , పర లేదు .	0.4954
पह ली बार को भी गि न ना होगा , सर .	మొద టి సారి ది కూడా ఐ దు లో కల ప ాలి , సా ర .	0.4933
अरे ! अभी हो जाएगा !	యో ! ఒకక ని ము ష ం ఆ గ ండి !	0.4882
उसके पास मेरी एक चीज है .	అతని దగగర నా వ సతు వు ఒక టు ంది .	0.5297
यह ला इ टर लो ,	ఈ లె టర తీసు కో ,	0.5007
देख ें .	చూ దదాం .	0.3008
मुझे याद है .	నాకు గుర తుంది .	0.4604
मेरी दोसत के पास पैसे हैं . मैं . . .	నా ఫ రె ండ దగగర డబబు లు ండి పోయా యి .	0.5712
- यहाँ ?	- ఇ కక డా ?	0.3739
मेरा गर ै जु ए शन हो चु का , पा पा .	నా ననా , గ రా డ యు యే ట అయ యా ను .	0.6295
तुमहारा भ ला हो , दोसत .	నీ కే మంచిది , బా బు .	0.4670
ओ फ े लिया के लिए खा द ले ने गई थी .	ఒ ఫీ లి యా కు మ ందు లు కొ న టా నికి వెళళ ా ను .	0.6066
भा ड में जाए , कोशिश कर के देख ना होगा .	అబ బా ఛ ా , రి స కు తీసు కో వాల సి ందే .	0.6199
पर इस बार कर ि सट ल पा ना	కానీ ఈ సారి స ఫ టి కలు	0.4498
ठीक लग रहा है .	బాగా నే ఉంది .	0.4068
कुछ ए फ जी पी और ों से जयादा	కొనని ఎ ఫ జీ ప ీ లు మి గ తా వాటి క ననా	0.5487
तुमहारा भ ला हो , दोसत .	నీ కే మంచిది , బా బు .	0.4670
एक हो ट ल जिस की अपनी वे ध शा ला है ,	స వ ంత అబ జర వే ట రీ కల హ ో ట లకు త గ గ పే ర ది .	0.6141
सा रा बे कार और मु श कि ल काम	అ వె తే బో రి ంగ , కష ట మెన ప ను ల న నీ	0.5756
एक ख ू बस ू रत , च िर स था य ी ,	అంద మెన , ని వా స యో గ య ,	0.5646
और फिर लौ ट जाएँ गे .	తరువాత తిరిగి వెళ దాం .	0.4490
डॉ . क ले मे न स !	డా క టర క లె మెన స !	0.6006
काम ला य क नहीं हो त रहा .	అదే పని చె యయ ాల ంటే .	0.4262
- अचछा .	- అలాగే .	0.4006
डॉ . क ले मे न स !	డా క టర క లె మెన స !	0.6006
मुझे बहुत खुश ी है कि तुमने वापस फोन किया .	నువవు కాల చేయ టం చాలా సంతో ష ంగా ఉంది .	0.5882
शुकरिया . मैं . . . तुमहारा पी छ ा छोड द ूँगा .	థా ంక యూ . థా ంక యూ . నేను . . . నేను . . .	0.6686
यह तुमहारी न ई जिंदगी की शु रु आ त है .	ఇది నీ కొతత జీవి తా నికి ఆ రం భ ం .	0.5838
और मुझे पता है कि यह अस ली नहीं है .	ఇది వా సత వం కా దని నాకు తెలుసు .	0.5839
मुझे एक मौ का मिले गा . एक मौ का .	ఇ ందు లో ఒకక ఫ లి తం వ సతే చ ాలు . ఒకక టి .	0.5698
अगर यह सही है , तो एक द बा एँ .	క రె క ట యి తే ఒకటి న ొ కక ండి .	0.5635
और तुमहें लगता है यह सच है .	అది నిజ మని న మ ము తుననా వు .	0.5445
- नहीं ! हर गि ज नहीं ! छोड ो भी !	- లేదు ! చా న సే లేదు ! అ రే !	0.5331
मतलब , कया यही पह ला सवा ल है ?	అంటే , ఇ దే నా మొద టి పర శ న ?	0.5287
अचछा ? अचछा रहे गा .	సరే ? అది బా వు ంటుంది .	0.4602
आज तुमहारी छ ु ट टी है ?	ఇకకడ ే ఉ ండి సె ల వా ?	0.5386
पी ने का ख र च वह दे गा .	డ రి ంక స తన ఖ ా త ాలో .	0.5861
- इस के कि तने मिल ेंगे ?	- దీ ని కె ంత ఇ సతా వు ?	0.5917
- हम कहाँ जा रहे हैं ?	- ఎ కకడి కె ళ ు తుననా ం ?	0.5423
इ ज बे ल , पलीज , चलो भी .	ఇ జ బె ల , ప లీ జ , అ రే .	0.6499
ऐसा नहीं होना चाहिए .	అది అలా జ రగ కూడ దు .	0.4709
ह द से जयादा अचछी है .	చాలా గొ పప గా ఉంది .	0.4981
और अपनी जिंदगी की	జీవి త పు పరతి అ ం శా నని	0.3913
यह बहुत ही घ ट िया है .	చాలా ఘ ో ర ంగా ఉంది .	0.4712
मेरी तरफ देखो . पुलिस का आ ना ,	ననను చూడు . పోలీ సు లు వ సతుననా కానీ ,	0.5396
मुझे स ड क कि ना रे ये फ ूल दि खे .	రో డ డు పర కక న నా కీ ప ూ లు కనిపి ంచా యి .	0.6245
तुमहें किसी का ल को ठ री में नहीं रह ना ज हाँ	ఇపపుడు నువవు చ ీ క టి గ ది లో కూ రచ ొ ని ,	0.5980
वह अस ली है ?	అతను వా సత వ మా ?	0.5300
ए , वह कौन थी ?	హే , అద ె వ రు ?	0.5630
मुझे सच बता ओ .	నిజ ం చెపపు .	0.4476
यह रहे तुम .	తను నా వా డ ంటే .	0.4217
हमें ब रे न ब ॉ कस में वापस जाना होगा , गरे ग .	గ రె గ మనం బ రె యి న బా కస లో కి వెళళ ాలి .	0.6085
मतलब , किसी पू ल को इस ह द तक	అంటే ప ూ ల తా ప మా నం అదే ద ో	0.5913
और मैं वहाँ तुमसे मिल ूँगा .	ఆ తరువాత అకకడ కలు దదాం .	0.4530
समझ नहीं आ ता कि कया समझ ूँ !	ఏ ది న మమ ాలో తెలియ ట లేదు !	0.4886
हम सुन ेंगे .	మేము వి ంటా ము .	0.3725
समझ गया . माफ करना . बा य . शुकरिया .	అరథ మె ంది . సా రీ . బె . థా ంక యూ .	0.5750
रा य बना ने वाली कमी नी . उसे गि रा ओ .	సో ది మొ హ ంది . దాని ని పడ ె య యి !	0.5016
उ म मी द के मु ता बि क , नी ला अ लग ो रि द म .	నీ ల ం ఆ ల గో రి థ ం , తెలి సి ందే గా .	0.5963
- नहीं , हमें लै ब लौ ट ना होगा .	- లేదు , మనం లా బ కు తిరిగి వెళళ ాలి .	0.5515
- कुछ प का रही हो ?	- ఏ మ ననా వ ండు తుననా వా ?	0.4861
वह जो भी हो , उसे और आगे बढ ा ने की	చేసు కొ నే స వే చ ఛ , టె ము అన నీ మన కు ద క కా యి .	0.5976
जो भी तुम चाहते थे .	ఏం కా వాల ంటే అది .	0.5462
और अगर नहीं आया तो ?	వాళళ కు న చచ కపో తే ?	0.5341
हम घ िर चु के हैं ?	మన లని చు టటు ము టట ా రు ?	0.4349
और मैं नहीं जा ऊँ गा .	నేను వది లి రా ను .	0.5263
ए , आ जाओ , कमी न ो !	హే , చెతత వె ధ వల లా రా !	0.4927
इस के 1 2 . 7 6 ड ॉल र हुए .	అంతా కలి పి 1 2 . 7 6 అయి ంది .	0.6176
और मुझे कहीं जाना है .	నేను చాలా చ ో ట లకు వెళళ ాలి .	0.4989
पर , बहुत ही घ ट िया था .	కానీ దేవుడా , ఘ ో ర ంగా ఉంది .	0.4743
याद दा श त का अं तर देखो .	జ ఞ ా ప కాల ఖ ా ళ ీ ని ప ూ రి ంచుకో .	0.5198
तो इसे ठीक कैसे किया जाए ?	సరే , ఎలా సరి చె యయ ాలి ?	0.4682
तुम पर जो बी त रही है ,	ఇకకడ నీ బా ధ లను త పపు ప టట రు .	0.5507
- फोन पर बात करता हूँ . माफ करना .	ఈ ఫోన కాల మాటలాడ ాలి . సా రీ .	0.4559
यह अस ल जिंदगी है . यहाँ से बाहर .	ఇది నిజ జీవి తం . ఇ కకడి ద ంతా .	0.5754
एक प ल में हम स के टि ंग कर रहे हैं	ఒకక కష ణం , మనం రం గు ల రా ట నం లో	0.5820
मेरा नाम इ ज बे ल है . आ कर मेरे साथ बैठ ो .	నా పేరు ఇ జ బె ల . నా తో వచచి కూ రచ ో .	0.6402
पर गवा हों ने मुझे बार में देखा .	కానీ సా కష ు లు ననను బా రు దగగర చూ సా రు గా .	0.5264
- हैलो , वि ट ल !	- హే , వి ట ల !	0.5562
यह बहुत गल त बात होगी . मेरी तरफ देखो .	అది మ రీ మ రీ దా రు ణం . ననను చూడు .	0.5539
- अचछा .	- సరే .	0.4437
- वह तुमने किया ?	- నువవు చే సా వా అది ?	0.4980
मेरे दि मा ग में , यह सच लगता है .	నా మన స సు కు అది వా సత వం . నేను చూడ గల ను .	0.5947
- कया ?	- ఏంటి ?	0.3806
उसे गि रा ओ .	తన ను ప టటు కో .	0.5167
- हैलो .	- హాయ .	0.4635
हैलो , जान .	హాయ , బ ంగా రం .	0.4609
- हैलो .	- హాయ .	0.4635
आपको अभी मेरे साथ चल ना होगा , ठीक है ?	నా తో ఇ పపుడ ే బయ లు దే ర ండి , సరేనా ?	0.6186
- कया ?	- ఏంటి ?	0.3806
आपके लिए यह छोड रही हूँ .	నేను నీకు ఒకటి సతాను .	0.4307
ह िर ण का पी छ ा करता हुआ एक ची ता .	చి రు త జి ంక ను వే టా డు తుంది .	0.5513
हम मु र ब बे में हैं .	పప పు లో కాల ే సా ం .	0.5467
मेरा मतलब , यहाँ हर एक इं सान को	అంటే ఇ కక డు నన పరతి వయకతి కి	0.5646
एक और दिन ?	ఇం కొ కక రోజు ?	0.3899
- कया ?	- ఏంటి ?	0.3806
- अचछा .	- సరే .	0.4437
तो हम य हीं हैं .	మన ము ననా ంగా , ఇకకడ ే .	0.4379
मुझे गरे ग को बता ना होगा .	నేను గ రె గ కు చెపప ాలి .	0.5440
तो तुम अस ली हो ?	అయితే నువవు నిజ మా ?	0.4722
जब मैं छ ह साल की थी . . .	నాకు ఆ రే ళళ పపుడు . . .	0.6465
- क ें ड ो है ?	- కె ండ ో ఎకకడ ?	0.4669
- अचछा .	- సరే .	0.4437
- अपनी लि पस टि क निका ल ल ूँ .	- నా లి ప స టి క తే ని వ వు .	0.5255
पा पा !	నా ననా !	0.2756
पा पा !	నా ననా !	0.2756
पा पा !	నా ననా !	0.2756
पा पा !	నా ననా !	0.2756
मैं तो भ ूल ही गया था कि वहाँ एक थी .	అది కక డు ందని కూడా మరి చి పోయా ను .	0.5278
बहुत अचछा लगता है . पर एक बात बता ऊँ ?	బాగా న చచి ంది . కానీ చెపప ాల ంటే ?	0.5035
मैं . . . मैं आपको नहीं जान ता .	నాకు . . . నువవు తెలియదు .	0.5541
