Hindi	Telugu	Similarity_Score
पुलिस ने हमें पक ड लिया , इसलिए ऐसा था .	మన లని రె ండ ో స వ ాలు లో అ రె సట చేశా రని .	0.5766
चलो , समय निक ला जा रहा है . चलो . आओ .	ర ండి . సమయం మి ంచి పో తోంది . పద ండి . ర ండి .	0.5211
जि मी उस पर द बा व डा ल रहा था , बो ला कि उसे अ फ सो स नहीं होगा .	అ ందుకు తను ప శ చా త తా పం చె ంద దని చెపపి , జి మ మీ తన ను ఒ త తి డి చేశా డు .	0.6369
अ व ै ध तरी के से घ ु स ना . हर साल होता है .	చ ొ ర బా టు . అది పరతి ఏ డు జరుగు తుంది .	0.6569
भा ड में जाओ .	వెళళ ు చా వు .	0.4746
दिन भर तुमहारा मि जा ज एक द म बि ग डा था .	నువవు రో జ ంతా పి చచి మూ డ లో ఉంటా వు .	0.5474
पि छ ले ह फ ते एक लड के को स जा सुना ई .	గ త వా రం ఒక అబ బా యి కి శి కష వి ధి ంచా ను .	0.6428
- तुमहें कुछ चु रा ना है . - शुकरिया .	- మీరు ఏదో దొ ం గి లి ంచాలి . - ధనయవాదాలు .	0.6020
जब मैंने ऐ बी से पूछ ा , तो उसने कहा कि वह खेल में भा ग ले गी .	నేను తన ను ని ల దీ సిన పపుడు , అబ ీ ఆట ఆ డ ను నన టటు ఒ పపు కు ంది .	0.6598
- ए ज ें ट ? - पैसे की सु र कष ा करने वाला .	- బ యా గ మ యా న ? - డబబు ఉ ంచు కు నే వాడు .	0.7092
- छो टी - छो टी ग ें द ें . . . - पि ंग प ॉ न ग .	- ఆ చినన బం తు లు . . . - పి ంగ పా ంగ .	0.6585
- हैलो ! - हैलो ! मैं अंदर आ सकती हूँ ?	- హాయ ! - హే ! నేను లో ప లి కి రా వచచా ?	0.6363
अचछा , चलो . समय बर बाद हो रहा है .	సరే , రా . మనం సమయం వ ృ థా చేసతుననా ము .	0.5908
नहीं , रुको , रु क जाओ .	వదదు , ఆ గా గు , ఆ గు , ఆ గు .	0.5580
जो भी हो . बस जान ना है कि किस ने उसे मा रा .	నాకు అన వ సరం . నాకు తన ను ఎవరు చం పా రో తెలియ ాలి .	0.5936
दूस रे साल न ै शन ल रो डि यो के फा इन ल में पहु ँच चु के हो ,	నువవు రె ండ ో ఏ డు నే షన ల రో డి యో ఫ ె న ల స కు వచచా వ ని తెలి సింది ,	0.6826
अब तुम स टी व ज ॉ बस हो ?	సట ీ వ జా బ స వి అయి పోయా వా ?	0.5109
" और त स वी र ों के रू प में रात तक त स वी र ें भे ज ना "	" సా కష య ంగా అ ర ధ రాతరి కల లా నా కో ఫో టో పం ప ండి "	0.6748
अचछी कोशिश है , स पर ल ॉ क .	మంచి పర యత నం , స పర లా క .	0.6269
यह सही है ?	ఇది స రె న దా ?	0.4323
सट े शन पर , हमने पैसे इ क ट ठा कि ए . हमने 1 00 टि क ट ें ख री दी ं ,	సట ే షన లో , మేము అంద రం జ త కలి శా ం . 1 0 0 టి కె టలు కొ ననా ం ,	0.7276
कम रे में हर कोई चु प चा प बैठ ा था . अपनी सा ँ स ें रो के .	ఆ గ ది లో అంద రూ ని శ శ బ ద ంగా ఉననా రు . వాళళు ఊ పి రి బి గ బ టట ా రు .	0.6825
कि सी नि यर लोगों ने चु नौ ती त य कर रख ी थी .	సీ ని య రలు స వ ాలు రూ పొ ంది ంచా రని తెలుసు కుననా రు .	0.5934
मुझे अपने माँ - बा प के सो ने तक रु क ना प डा .	అమమా నా ననా పడు కు నే దా కా వే చి ఉండ ాల సి వచచి ంది .	0.6009
- यह कोई मजा क नहीं . - घ ब रा ओ मत .	- అది సర దా విషయం కాదు . - శా ం తి ంచు .	0.5818
तुम जो चा हो मुझे बता सकते हो .	నా తో ఏద ెనా చెపప ాలను ంటే చెపప వచచు .	0.4846
उसने क सम खा ई कि कभी नहीं खे ले गी .	తను ఎపపుడూ ఆ డ నని మాట ఇ చచి ంది .	0.5910
बा रह म ही ने की कै द , और उसके बाद और 1 2 म ही ने पै रो ल पर .	ప నన ె ండు నె లల ఖ ె దు , మ రో ప నన ె ండు నె ల లు పె రో ల మీద .	0.6857
परे ड वाले बै ंड में एक सं गी त वाली गा डी है . शायद उस ी से पता च ले .	క వా తు బ ృ ంద ం సం గ ీ తం మా రు త ూ ఉంది . బహు శా అది తా ళ ం అను కుంటా .	0.6969
याद है , उनहोंने कहा कि चा ँ द वाला आदमी	ఒక అబ బా యి త డి సి మె ంటు లో పడి పో తే అతని ముఖ ం	0.5318
जयादा समय नहीं ल गे गा . बस एक फि ल म देख ूँगा .	ఎ ంతో సే పు ఉండ ను . సి ని మా చూ సతా ము అంతే .	0.6007
मुझे दु ग नी प गा र मिल ती , द स गु ना भ ि ड ने को मिल ता .	వాళళు నాకు ప ది ంత ల ప నికి రె టటి ం పు జీ తం చె ల లి ంచే వారు .	0.6596
कौन सी ऊँ ग ली दिखा ऊँ ?	ఏ వే లు ఉ ప యో గి ంచ ను ?	0.5968
" स पर ल ॉ क खे त . जब र द स ती घ ु स ने के बाद . कल . "	" స పర లా క ఫ ా మ . చ ొ ర బ డి వెళళ ాలి . రే పు . "	0.7578
मेरे पास 3 5 न ं बर था .	నా దాని లో 3 5 ఉంది .	0.5628
पर गर ै जु ए ट होने के बाद , दो बा रा सक ूल में भर ती होना ,	కానీ డి గర ీ పూర తి చేసి కూడా , మ ళళ ీ స కూ లలో చే ర డం ,	0.6801
तुम कयों खेल रहे हो ?	ఎందుకు ఆ డు తుననా వు ?	0.4462
वहाँ सब तरफ जा ल बि छ ा या गया है ,	ఆ పరా ంత ం అంతా ఉ చచు ఉంటుంది ,	0.5331
अगर तुम ही हमा रा सा मान उ ठा ती रही हो , तो आ शा है मा उ थ व ॉ श पसंद आया होगा .	నువవు మా ప యా కె ట లను తీసుకు ంటు ంటే , ఉ చి త మ ౌ త వా ష లు బాగు ండి ఉంటా యి .	0.6433
ऑ न ला इन दोसत ों के साथ , बाद में उनहें ब लै क मे ल करना .	ఆ న లె న లో ప ంచు కు నన వి , వాటి తో బ లా క మె యి ల చేశా రు .	0.6731
बर ॉ न क पर ति यो गि ता ? मुझे नहीं पता था .	సా డి ల బ రో ంక ? నువవు ప ాల గొ ననా వ ని తెలియదు .	0.6103
चाहिए तो , ता ला खो ल ने वाले के पीछे और भी है .	మీకు కా వాల ంటే తా ళ ాలు చేసే అతని దగగర చాలా ఉననా యి .	0.5480
त स वी र लो और आ ध ी रात तक डि गि न स को सब ूत भे जो .	ఫో టో తీ సి , అ ర ధ రాతరి కల లా డి గ గి నస కు సా కష యం పం ప ండి .	0.6486
. . . ज ॉ न डे वि स पसंद ी दा वि जे ता था .	. . . జా న డే వి స గె లు సతా డ ని అను కుననా రు .	0.6706
ज ॉ न डे वि स का बच प न	జా న డే వి స ఓ మా రు మూ ల	0.6270
टर ॉ य , का श तुमहारी मदद कर पा ता . पर यह पह े ली . . .	ట రా య , నీకు స హాయ పడ ాల నే ఉంది . కానీ ప జి ల . . .	0.6693
श ॉ ना को खो ज ने जा रही हूँ .	నేను వెళళ ి ష ా నను వె తు కు తాను .	0.5603
और हम अचछी टी म बन पा एँ गे .	మనం మంచి జ టటు అవు తా మ ను కుంటా .	0.5682
मा य रा ने जज ों के बारे जो बताया , उसने पु ष टि की ?	నయా య ని రణ ే తల పె మె రా చెపపి ంది నిజ మే అని ందా ?	0.5928
द स मिन ट ों में अ ग ली खा ली जगह पर मिल ते हैं ?	తరు వా తి స ందు వ దద 1 0 ని మి ష ాల లో తిరిగి కలు ద దా మా ?	0.6053
ली ला को देखो . ख ू बस ू रत लग रही है .	లీ లా ను చూడు . తను అంద ంగా కనిపి సతుంది .	0.5774
कोई बच चा था , जो मु ँ ह के ब ल सी में ट में जा कर गि रा .	అ చ చే మన కు చ ంద రు డి లో కనిపి ంచే అతను అని చెపప డం గుర తుంది .	0.6409
कुछ जान वर ज ंग ली ही ब ने रह ते हैं .	కొనని క రూ ర జ ం తు వు లు దానని దా టి రా వు .	0.5913
उनहें ल ॉ टो ब ॉल कह ते हैं .	వాటి ని ల ొ టట ో బం తు లు అ ంటా రు .	0.5601
और मेरी बह न . . .	ఇంకా మా సో ద రి . . .	0.5385
बि ना किसी शक के . झ ू ठ बोल ना कहाँ से सी खा ?	బాగా న మ మి ంచా వు . అబ దధ ం ఆ డ డం ఎకకడ నే రచ ు కుననా వు ?	0.6178
माफ करना .	కషమి ంచు .	0.4462
जिस ने उनहें न ु क सान पहु ँ चा या , तुमहारे पास उसे पक ड ने का मौ का है .	వాళళ ను బా ధి ంచి , చం పి న వయకతి ని ప టటి ంచే అవ కా శం నీకు ఉంది .	0.6476
उसकी अ ंत ड िया ँ पु रा नी म श ी नों में लि प टी हुई मि ली .	వాళళ కు ఒక పా త య ంత రం అతని లో కి చ ొ చచు కు పోయి కనిపి ంచి ంది .	0.6285
तुम चा होगी कि किसी को पता च ले कि तुमहारे पास पै सा है ?	నీ దగగర ఆ డబబు ఉ ందని ఎవ రి కె నా తెలియ ాలను కుంటా వా ?	0.5795
बच प न से य हीं रही हूँ . खेल का पता है . तुमहें नहीं पता .	నేను ఇ కకడి దానని . నాకు ఆట తెలుసు . నీకు తెలియదు .	0.5656
देखो , स पर ल ॉ क ने डे वि स को पक डा , उसे गो ली मा री	స పర లా క , డే వి స ను ప టటు కుననా డు , కాల చేశా డు ,	0.6901
तुम गल त दि शा में जा रही हो , पता है ?	త పపు దా రి లో వెళ ు తుననా వు తెలుసా ?	0.5896
देखो पि छ ले साल कया हुआ .	గ త ఏ డా ది ఏం జరిగి ందో చూడు .	0.5653
उससे आगे मत जाना . उसे एक कार ण से लगा या गया है .	దానని దా టి వెళళ కు . ఆ క ంచ ె అకకడ వే య డానికి కా రణ ం ఉంది .	0.5871
उ तना आ सान नहीं होता , है न ?	అది అంత సు ల భ ం కాదు కదా ?	0.5711
उसे बता ऊँ कि तुम आई थी ?	నువవు వచచా వ ని తన కు చెపప నా ?	0.5633
माँ का का रो बार खतम हो गया ,	మా అమమ వ యా పా రం పోయింది ,	0.4769
पर तुमहें तो पहले से पता है न ?	కానీ నీకు అది ఇది వర కే తెలుసు , కదా ?	0.5474
यह . . . यह कया ?	ఏంటి . . . ఏంటి ది ?	0.4838
तो पह ली वाली आई , मैंने अपनी टि क ट देख ी , न ं बर मिल गया .	అయితే మొద టి ది వచచి ంది , నేను నా టి కె ట చూ సు కుననాను , అది ఉంది .	0.6028
ऐ सी पया री सू रत होगी तो कई न ए दोसत बन जाएँ गे .	ఆ అంద మెన ముఖ ంతో , చాలా కొతత స నే హి తు లను చేసు కుంటా వు .	0.6106
मैंने तो वे देख ी भी नहीं .	నేను అస లు అ వి చూడ లేదు .	0.5382
- यह तुमहारा दोसत है . - मेरा नहीं , तुमहारा है .	- లేదు , అతను నీ ఫ రె ండ . - అతను నాకు కాదు , నీకు ఫ రె ండ .	0.5772
हे ल ने च ो री नहीं की . वह ए ज ें ट था .	హే ల దొ ంగ కాదు . అతను బ యా గ మ యా న .	0.6771
वा कई , तुम झ ू ठ बोल ने में मा ह िर हो .	నువవు చాలా మంచి అబ దద ాల కో రు వి .	0.5937
ज ॉ न डे वि स को पता था कि उसका साम ना सा ँ प ों से होगा .	జా న డే వి స కు తన ను పా ము ల మ ధయ వది లా రని తెలుసు .	0.6329
और अब तुम अपनी बच प न की खुश िया ँ दो बा रा ता जा करना चाहते हो ?	మీ రే మో మీ చి న ననా టి జ ఞ ా ప కాల ను నె మర వే సు కు ంట ూ ఉంటా రా ?	0.6311
यह कह ते हुए कि अगर उसने खेल न छो डा तो उसके साथ बु रा होगा .	తను ఆట నుండి త పపు కో కపో తే , కీ డు జరుగు తు ందని ఉండే వి .	0.6337
जा ल के चल ते , उसने पै सा वहाँ छ ु पा या .	ఉ చచు ఉ ందని అతను అకకడ డబబు దా చు కు నే వాడు .	0.6094
न जर आ ना चाहिए .	అది బయట పడు తుంది .	0.4558
- और दू र वह जो बा डा है ? - हाँ .	- అకకడ ఉనన ఆ క ంచ ె చూశా వా ? - అవును .	0.6060
ला मा का ट ते नहीं .	లా మ ాలు కొ ర క వు .	0.5645
माफ करना , कया ?	కషమి ంచండి , ఏంటి ?	0.4020
तुम यह कया कह रहे हो ?	నువవు ఏం మాటలాడు తుననా వు ?	0.4309
म जे से पै द ल जाओ .	ఆ న ంద ంగా న డు వు .	0.5531
इस तरफ .	ఇ టు వె పు .	0.2832
" जा ते समय अपने साथ एक टो क न ले ते जाओ	" వెళళ ే ముందు ఆ టో కె న ల నుండి ఒకటి తీసు కో ండి	0.5824
- हाँ . - ज ंग ल में से चल ते हैं .	- సి దధ మే . - మనం చె ట ల గు ండా వెళ దా ము .	0.6472
- अचछा . फिर मिल ेंगे , बे व कू फो . - चलो .	- సరే . తరువాత , పరా జి తు లు . - పద ండి వెళ దాం .	0.6806
और बता ता है कि पै सा कहाँ और कब देना है .	డబబు ఎకకడ , ఎ పపుడు ఇవ వాల ో చెబు తా డు .	0.5984
वह मुझे और कुछ नहीं बता ए गी .	ఆమె నాకు ఏ వి వర ాలు చెపప డం లేదు .	0.5748
शुकरिया , पर मुझे नहीं जाना .	ధనయవాదాలు , కానీ నే నే గె లు సతాను .	0.5017
भा ड में जाए . गि न ती भ ूल गया .	పర వాల ేదు . నేను లె కక మర చి పోయా ను .	0.5786
सं वाद अनु वाद क पर वी न कौ र श ो म	ఉ ప శ ీ ర షి కలు అ నువ ది ంచిన ది కర త సమ త	0.6352
वह इस श हर को जानते हैं .	అతనికి ఈ ఊ రు తెలుసు .	0.5040
आप लोग आगे होने वाले मे ट ल सट ै ं पी ड में हि स सा जरूर ल ें .	మీ ర ంద రూ త వర లో జ రగ ను నన మె ట ల సట ా ం పే డ మి స కా క ండి .	0.7116
मुझे ज ॉ न डे वि स हे ल याद है .	నాకు జా న డే వి స హే ల గుర తుననా డు .	0.6319
डे ना कहाँ है ?	డే నా ఎకకడ ఉంది ?	0.4858
तुम तैयार हो ?	నువవు సి దధ మే నా ?	0.3961
इसलिए ज ॉ न डे वि स हे ल सबसे आगे था .	అందు కే జా న డే వి స హే ల ము ంద ం జ లో ఉననా డు .	0.6294
देखो , बि श प वहाँ है .	అది గో , బి ష ప వ సతుననా డు .	0.5741
मेरे पास छ ह हैं . चार खुद के , दो आ वा सी .	నా దగగర ఆ రు ననా యి . నా లు గు నా వి , రెండు అ దద ె వి .	0.6073
धत . मुझे नहीं करना .	ఛ . నేను వది లే సతుననాను .	0.5319
यह कया ? तुमहारी बक वास सुन कर मेरा सिर दर द कर रहा है .	ఏంటి ? నీ చెతత వా గు డు తో నాకు తల న ొ పప ి వ సతుంది .	0.6071
सै मु ए ल मै व रि क हा ई सक ूल के परे ड बै ंड के लिए जो र दार ता लिया ँ !	సా మ యూ ల మా వె రిక హె స కూ ల మా రచ కు అ భి న ంద న లు తెలు పు దాం !	0.7144
- धत ! सा ला ! - . . . नौ . . .	- ఛ ! అబ బా ! - . . . త ొ మ మి ది . . .	0.7183
- तुमहें कैसे पता ? - मेरे पा पा पुलिस में हैं .	- నీకు ఎలా తెలి సింది ? - మా నానన పోలీ సు .	0.6037
सु बह से पहले , पै र की ऊँ ग ली भी बाहर रख ी तो , तुम खेल से बाहर हो गे .	ఉద యా నికి ముందు ఒకక వే లు బయట పె టటి నా నువవు అవు ట అవు తా వు .	0.6292
वह जा चु का है .	వాడు పోయా డు .	0.4648
- वह शादी शु दा है . - शुकर है भगवान का .	- అతను పె ళళ ె న వాడు . - మంచి ద ె ంది .	0.6536
कहा नी पर यकीन हो तो , वह झ ू ठ नहीं है .	నీ క థ ను నువవు న మ మి న ంత వర కు అది అబ దధ ం కాదు .	0.6208
ला ओ . मुझे पक डा दो .	ఇది గో . అది నాకు ఇవ వు .	0.5860
रात 1 1 : 0 7 ब जे	రాతరి 1 1 : 0 7	0.6754
सा ला ! मुझे निका लो !	ఛ ! ననను బయట కు తీ య ండి !	0.4950
जब पा वर ब ॉल एक बि लि यन का हो गया था ?	వ ంద కో ట లను తె చచి పెటట ే ప వర బ ాల ?	0.5912
मेरा घर छ ह मी ल दू र है , यार .	మా ఇ ల లు ఆ రు మె ళళు ఉంది .	0.6160
तो शायद एक म ही ने तक मुझे भ ू ख नहीं ल गे गी .	అందు కని నాకు నె ల వర కు ఆ కలి వే సతు ంద ంటే అను మా న మే .	0.6277
मा य रा के साथ या अपनी डा ं स टी म की किसी स हे ली के साथ भा ग जाना .	మె రా తో లేదా డా నస టీ ంలో తన స నే హి తు ల తో నో వెళళ ి పో యే ది .	0.5852
तुमहें कया चाहिए ?	మీకు అస లు ఏం కావాలి ?	0.4294
तुम उसके साथ नर मी से पे श आओ .	ఆమె ఇపపుడు ఇకకడ సం ఘ సే వ చే సతుంది .	0.5700
पु रा ने घ ट िया काम ों के भ ूत को अ ल वि दा क हो , हे दर .	గ తం లో పి చచి ప ను లకు వీ డ కో లు ప లు కు , హే థ ర .	0.6973
या नहीं होता .	లేదా ఉండ రు .	0.4470
या नहीं होता .	లేదా ఉండ రు .	0.4470
- नहीं , मैं ठीक हूँ . - अचछा .	- వదదు , పర వాల ేదు . - సరే .	0.6091
ए , ध यान रख ना .	హే , జా గర తత .	0.5094
दे हा त में दो स ौ साल पु रा ने फा र म हा उस में बी ता .	గ రా మ ంలో 2 0 0 ఏ ళళ పా త ఫ ా మ హ ౌ స లో పె రి గా డు .	0.6548
नहीं ! नहीं , रुको ! रु क जाओ . पलीज . सा ला !	వదదు , వదదు ! వదదు , ఆ గ ండి ! ఆ గ ండి . దయచేసి , వదదు !	0.5682
वह पहले साल से झ ू ठ बोल ता रहा , ता कि खेल में आगे रह स के .	అతను ఆట లో ము ంద ం జ లో ఉండే ందుకు మొద టి ఏ డా ది ను ండ ే అబ దధ ం చె ప తుననా డు .	0.6353
जो हुआ , उसके कुछ ह फ ते पहले ,	జరిగి న దా నికి కొనని వా రాల ముందు ,	0.5404
म कई के खे त या ज ंग ल में से स पर ल ॉ क खे त तक जा सकते हो .	స పర లా కకు జ ొ నన చే ను లేదా చె ట ల గు ండా వెళళ వచచు .	0.6746
और उसका उ ल टा भी .	అలాగే వీ ళళ కు వాళళు .	0.4659
वह तुमहारे साम ने बैठ ा है .	అతను నీ ము ందే ఉననా డు .	0.4902
और हैलो वी न पर , स जा व ट के लिए उनहें दी वार पर टा ँ ग ता .	వాటి ని హ ాల ొ వీ న అ పపుడు గో డ పె అ ల ంక రి ంచే వాడు .	0.6469
और , पुलिस ने हमें पक ड लिया , तो दर शक नहीं हों गे .	ఇంకా , మన లని పోలీ సు లు అ రె సట చేశా రు కను క , పరే కష కు లు ఉండ రు .	0.6227
तुम जी त रही थी . अब तुम ग ुम हो गई हो .	నువవు గె లి చే దాని వి . కానీ ఇపపుడు తపప ి పోయా వు .	0.4803
शु भ काम ना एँ , ब यो म के श .	అద ృ ష టం వ రి ంచాలి , ష ె ర లా క ,	0.6567
वह सा ला अ परा ध ी है .	అత న ొ క నే ర సతు డు .	0.6040
उसे एक द म बंद कर के रख ना है वर ना . . .	అది తా ళ ం వే సి ఉ ంచాలి , ఎందుకంటే వాటి ని . . .	0.5512
नहीं .	చేయ ను .	0.2804
ला मा का ट ते हैं ?	లా మ ాలు కొ రు కు తా యా ?	0.5400
- हैलो , माँ . - हैलो .	- హే , అమమా . - హే .	0.5131
मैंने उसके मे से ज देख े थे .	నేను తన టె క ట స మె సే జ లను చూశా ను .	0.5070
अचछा .	అలాగే .	0.3262
मैं अपने मु ँ ह से कुछ नहीं कह ना चाहती , पर मैं ही जी त रही हूँ .	జ రి గే ది చెపప ాలని లేదు కానీ నిజ ా నికి గె లి చే ది నే నే .	0.5705
तो हम बैठ े थे , और न ं बर ों को देख रहे थे .	వ సతు నన సం ఖ య లను చూ సు కు ంట ూ , అంద రం అకకడ కూ రచ ు ననా ం .	0.5648
मे न सट री ट वा यर ले स आपको चार जु ला ई की मु बार क बाद दे ता है !	మె యి న సట రీ ట వె ర లె స మీకు స వాత ంత య ర ది నో త స వ శ ు భా కా ం కష లు తెలు పు తుంది !	0.6743
कार प में चार जु ला ई की 3 5 वी ं सा ला ना परे ड में आप का सवा ग त है !	కార ప 3 5 వ వా ర షి క స వాత ంత య ర ది నో త స వ క వా తు కు స వా గ తం !	0.6880
सच तो यह है कि उसे सा ँ प ों से ज रा भी डर नहीं लगता था .	చూడు , వా సత వా నికి , అతనికి పా ము ల ంటే భ యం లేదు .	0.6285
और डि गि न स . उससे और कुछ पता कर सकती हो .	డి గ గి నస కూడా . సమా చా రం ఏ మెనా తెలి సి ందే మో అ డు గు .	0.5538
मैं कहीं मार द ूँगा .	నేను ఏదో ఒకటి క ాలు సతాను .	0.4433
मैं तो बस डे ना की भ ला ई चाहती हूँ .	నేను డే నాకు మంచి చేయ ాలని పర యత ని సతుననాను .	0.5156
मेरी जगह से निकल ने के लिए द स से क ंड हैं , द स . . .	నా సథ ల ం నుండి వెళళ డానికి 1 0 సె క న ల సమయం ఇ సతుననాను , 1 0 . . .	0.6405
जि मी के बारे में .	జి మ మీ గురించి .	0.4942
अचछा , च ो री से घ ु सो , कुछ चु रा ओ , बाहर निक लो ,	సరే , అయితే , ద ూర ండి , ఏదో ఒకటి దొ ంగ లి ంచి , బయట కు ర ండి ,	0.6188
कौन मस ती करना चाहता है ?	పా ర టీ కి ఎవరు సి దధ ంగా ఉననా రు ?	0.4637
उ गा ही करने वाले का काम है न ?	అది క లె కష న బా య పని కదా ?	0.5275
वर ना वह तो शादी की बात कर बैठ ता .	లే కపో తే అతను ఇ కకడికి భా ర య కోసం వచ చే వాడు .	0.4961
तीन मिन ट की मस ती और न शे के चल ते .	అద ంతా మూ డు ని మి ష ాల ఆ న ంద ం ఇంకా మ త తు వల న .	0.6013
नहीं . नहीं , मैं अ ग सत के बी च में यहाँ आया .	కాదు . నేను ఇకకడ కు క నీ సం ఆ గ సట ు మ ధయ వర కూ రాల ేదు కూడా .	0.5697
हे भगवान !	ఓ రి దేవుడా !	0.3809
इसका कोई मतलब नहीं है .	అందు లో అరథ మే లేదు .	0.4963
ऐ बी ने बताया कि उसे हमारी डा क में	ఆ బీ చ ీ టీ ల గురించి చెపపి ంది ,	0.5000
झ ू ठ कहा तो तुमहें बाहर कर वा द ूँगी . तुम जज हो ?	అబ దధ ం ఆ డా వ ంటే , నినను అన ర హు డి ని చే యి సతాను . నయా య ని రణ ే త వా ?	0.5977
न शे डि यों को च ो री की गो लिया ँ और हे रो इन बे च ना .	దొ ం గి లి ంచిన మ ందు లను , హె చ ను అమ ము తా వు .	0.6551
वह एक ख ू बस ू रत लड की है .	తను అంద మెన అమమా యి .	0.4864
या घ टा ना ठीक नहीं होगा . . .	ఇవ వడం లేదా తీ య డం నయా యం కా దని . . .	0.5512
इससे कह सकते हो कि श र मि ंद गी की व ज ह है ?	ల యన ఒక సమ సయ అని తను కు చెబు తా వా ?	0.6127
कौन तक ली फ में है , कौन मु सी ब त में है . अब जाओ .	ఎవరు బా ధ లలో ఉనన ది , ఎవరు ఇ బబ ందు లలో ఉనన దీ తెలుసు . వెళళ ు .	0.5905
मेरी तर क की होने ही वाली थी .	నాకు పర మో షన రా బో తుంది .	0.5184
- अचछा . - शु भ काम ना एँ दो .	- సరే . - నాకు మంచి జ రగ ాలను కో .	0.6412
अगर एक की ल ॉ ट री लग ती , तो हम बा ँ ट ले ते .	అందు లో దే నికి త గి లి నా , అంద రం ప ంచుకో వాల ను కుననా ం .	0.5786
जैसे तुमहारी डे ना कभी वही ल चे यर नहीं छोड पा ए गी .	ఏ దీ నీ డే నా ను ఆ చ కర ాల కు రచ ీ నుండి ఎ పపటి కీ తీసుకు రాల ే న టటు .	0.6010
सच में , जब मैं अ मी र बन जा ऊँ गा , त ब तुमहें कुछ नहीं मिले गा .	నిజంగా , నేను గొ పప వాడి ని అయ యా క , మీకు ఏమీ ఇవ వ ను .	0.6416
यकीन मान ो , जयादा समय तक , सिर फ दोसत नहीं रहे गी .	ననను న మ ము , ఇం కె ంతో కాల ం తను మంచి స నే హి తు ర ాలి గా కనిపి ంచ దు .	0.5704
- मुझे मा रो गी नहीं ? - मजा क अचछा है .	- నువవు ననను కొ టట బో వడం లేదు కదా ? - బాగు ంది .	0.6228
पह ली पर ति यो गि ता के बाद जो स था न थे , वही र हें गे .	మొద టి స వ ాలు తరువాత ర యా ం కి ంగ లే ఉంటా యి .	0.6086
- चा ँ द पर मर म मत कर रहा है . - है न ?	- రి పే ర చేసతుననా డ ను కుననాను . - నీకు తెలుసా ?	0.5233
- अचछा ? - हाँ .	- అవు నా ? - అవును .	0.5462
- घ ो ड ों की ? - हाँ .	- గుర రాల పె నా ? - అవును .	0.5292
हैलो .	హాయ .	0.3775
अचछा .	సరే .	0.3577
पर तुम पर भ रो सा करती हूँ .	కానీ నినను న మ ము తాను .	0.5089
टी म ?	జ టట ా ?	0.3272
कया ?	ఏంటి ?	0.3091
आओ चल ें .	పద వెళ దాం .	0.3893
रुको !	ఆ గు !	0.4048
अचछा .	సరే .	0.3577
थो डी मदद मिले गी ?	కొ ంచ ె ం సా యం చేసతా వా ?	0.4538
शुकरिया .	ధనయవాదాలు .	0.3916
कुछ ढूँढ रही हो ?	ఏద ెనా వె తు కు తుననా వా ?	0.3971
शुकरिया .	ధనయవాదాలు .	0.3916
नहीं . कयों कर ूँ ?	లేదు . ఎందుకు న మమ ాలి ?	0.4047
उ प जाने वाला घर .	గం జా యి గ ృ హ ం .	0.5020
अचछा .	సరే .	0.3577
हैलो ?	హ లో ?	0.3451
हैलो ?	హ లో ?	0.3451
हैलो ?	హ లో ?	0.3451
पता नहीं . मैं तो ठीक से सा इ कि ल भी नहीं चला पा ती . मुझे ग िर ने से डर लगता है .	చేయ గల నో లే ద ో . నాకు సె కి ల త ొ కకడ మే రా దు . నాకు పడి పో తా నని భ యం .	0.6802
और स पर ल ॉ क के खे त पर जो कुछ हुआ .	ఇంకా స పర లా క ఫ ా మ లో అతనికి జరిగి ంది కూడా .	0.5656
अब सोच ो , वह तुम हो सकती थी .	ఆలోచి ంచు , అది నువవు అయ యి ండ ే దాని వి .	0.4954
हाथ पर जो ट ै ट ू है , कहाँ से बन वा या ?	ఆ టా ట ూ ఎకకడ వే యి ంచు కుననా వు ?	0.6079
" समय प ं ख लगा कर उ ड जा ता है , इसलिए कौ वे की तरह उ ड ो	" సమయం గ డు సతుంది , అందు కని కా కి లా ఎ గర ాలి	0.6210
बहुत अचछी बात सो ची .	అది గొ పప ఆలో చ న .	0.4421
- भे ड िए उनहें द बो च ल ेंगे . - हाँ .	- అ డ వి ప ందు లు తి నే సతా యి , తెలుసు గా . - సరే .	0.6315
- ती स री ब ॉल आई , मिल गया . - नहीं !	- మూ డ ో ది పె కి వచచి ంది , అ దీ ఉంది . - కాదు !	0.5592
- सभी को नहीं . - मुझे पार करना प डा .	- అంద రూ కాదు . - నేను దా టా ను .	0.6049
अगर मेरा कभी बै ंड होगा ,	నేను బ యా ండ పె డి తే ,	0.5133
छोड ो ! यह कया ? अरे !	వ ద ల ండి ! ఏంటి ది ? వ ద ల ండి !	0.4703
आपको . . . पु लि सवा लों से न फ रत थी .	నీకు . . . పోలీ సు లు అంటే ఇష టం ఉండే ది కాదు .	0.6505
हाँ . तुम बैठ सकते हो .	అవు న వు ను . మీ రే తీ సే సు కో ండి .	0.4955
हे भगवान .	దేవుడా .	0.3425
सवा री कर नी आ ती है ?	స వా రీ చేసతా వా ?	0.3991
ठीक है .	అరథ మె ంది .	0.3919
अब पै सा दिखा ओ .	నాకు డబబు చూ పి ంచు .	0.4937
मैं आ रहा हूँ !	నీ కోసం వ సతుననాను !	0.4094
