Hindi	Telugu	Similarity_Score
च िर ों जी बा बा !	చి రం జీ బా బా !	0.4285
वो जानते है .	అతను చేసతా డు .	0.4747
वो जरूर आए गी .	ఆమె వ సతుంది .	0.4404
अपनी माँ को पह चा न जाए गी .	ఆమె తన తల లి ని గుర తి సతుంది .	0.4910
- तुम तो वय व सा य बंद कर वा ओ गे यार - - - इस मा म ले के इं चार ज हम है .	- మీరు మన వ యా పా రా నని నా శ నం చేసతా రు - ఈ కే సు కు నేను బా ధ యత వ హి సతాను .	0.6911
नहीं , सू जी , मेरे देश को मेरी जरूरत है .	లేదు , సు జీ , నా దే శా నికి నేను అవ సరం .	0.6533
सब अं ध वि श वास है मेरे भा ई .	ఇ ద ంతా మూ ఢ న మమ కం , సో ద రా .	0.6639
श ों कू तुम बहुत अचछ े हो .	నువవు చాలా మంచి అబ బా యి వి .	0.5339
हम ला तो के भ ूत है मै ड म .	మనం ప టటు ద ల గా ఉండ ాలి మే డ మ .	0.6349
बा बा जी पर ण ा म बा बा जी सा ष टा ंग पर ण ा म .	శ ు భా కా ం కష లు , బా బా . మీకు వే యి వ ంద నా లు .	0.5602
मैं समझ ा नहीं सकती , लेकिन च िर ों जी ,	నేను వి వ రి ంచ లే కపో తుననాను , కానీ చి రం జీ	0.5369
इस ी लिए तो इतना पयार करते है तुम को .	అందు కే నేను నినను చాలా పరే మి సతుననాను .	0.5246
- न ं बर डा ल रहे है अपना . - लेकिन . . .	- నా నం బర ను సే వ చేసతుననా ను . - కానీ . . .	0.6962
ये सिर फ मै ड म है अभी ना कि कि च कं डी .	ఆమె ఇపపుడు మే డ మ మా తర మే , కి చ క ండి కాదు .	0.6284
जब से दद दू पू रे हुए है	అతను చని పోయి న పపటి నుండి ,	0.4888
भ ै या ये तो शक ती शा ली आ त मा लग ती है .	ఇది ఒక శ కతి వ ంత మెన ఆ త మ గా కనిపి సతుంది .	0.5421
मुझे पता नहीं ये वापस कैसे आ ग य ी ?	ఆమె ఎలా తిరిగి వచచి ందో నాకు తెలియదు .	0.5391
मै ड म , वि ष हर ण दि व स है आज .	మే డ మ , ఈ రోజు డి టా కస డే .	0.6487
आई ये मु सी ब त बा बा आई ये .	స వా గ తం , వె ఫ ల య మెన బా బ ాలు .	0.5940
लेकिन हमारे पास डे ट नहीं है मै ड म .	కానీ పర సతు తం , మాకు ఖ ాల ీ లు లే వు మే డ మ .	0.5563
आप एक काम करो आप इस व कत ज हा ं भी हो अपना सही पता बता दे .	మీరు ఎకకడ ఉననా రో చెపప ండి , మాకు మీ ఖ చచి త మెన చి రు నా మా చెపప ండి ,	0.5551
कहा नी की ज ड तक तो पहु ं च ेंगे चा चा .	లేదా క థ య ొ కక మూ ల ాల కు వెళల ండి , మా మ యయ .	0.6107
अरे सु श ी ल जलदी कर . जलदी .	సు శ ీ ల త వర పడ ండి . త వర గా .	0.5857
मन तो हमा रा भी है . . .	నేను కో రు కుంటుననా ను . . .	0.5716
कि सा ले भ ूत नहीं हो ते .	ద యయ ాలు నిజ మెన వి కా వు అని	0.5711
ब डे भा ई होने की कोई जि म मे दा री नहीं नि भा ये हो तुम	ఒక పెదద అ నన యయ బా ధ యత మీరు ఎ నన డ ూ ని ర వ హి ంచ లేదు ,	0.6133
तुमहारी तरह भ ूत परे त पक ड ने के स प ने हमने भी देख े थे समझ े तुम ?	నేను ఆ త మ లను ప టటు కో వాల ని కల లు క ననా ను , మీకు వి ని పి సతు ందా ?	0.6435
मा या . न मस ते , कया तुम हो ?	మా య . మీరు అకకడ ఉననా రా ?	0.5330
अं तर रा ष ट री य !	అంత ర జా తీ యం !	0.5326
तुमहारी जिंदगी ना के व ल दो चीज ों से चल ती है .	మీ జీవి తం కే వల ం రెండు విష య ాల పె ఆ ధా ర పడి ఉంటుంది .	0.6115
ग ॉ गल बा बा , स पे स बा बा , बं गा ली बा बा , यो डा बा बा , बु आ ता ंत रि क न ख म ं ती	గో గు ల బా బా , స పే స బా బా , బ ంగ ాలి బా బా , యో దా బా బా , తా ంత రిక మరి యు కా సట రే షన .	0.5985
गा य ब होने का म ं तर लि खा है इस में ?	మా యం అయి పో వ డానికి ఏద ెనా మ ంత రం ఉ ందా ?	0.6114
स ली उ लट बा बा ए ंड स न स हम है मै ड म .	మేము అస లె న ఉ లల త బా బా అ ండ స నస , మే డ మ .	0.6840
द म है तो इस के घर में घ ु स के दिखा .	మీరు ఆమె ఇ ంట లో కి పర వే శి ంచడం చూ దదాం .	0.6220
और इस आ त मा को अपने व श में कर ल ेंगे .	మరి యు మేము ఈ ఆ త మ ను ని య ంత రి సతా ము .	0.6338
" ना इट रा इ डर म , स न रि सर म "	" నె ట రి డె రు మ , స న రి సు రు మ "	0.6012
आपके बे टे की आ त मा है आ ख री इ चछ ा बता रहा है .	మీ కొ డు కు ఆ త మ తన చి వ రి కో రిక ను మాకు చెబు తోంది .	0.6416
हम सब सु र कष ि त र हें गे .	మన ము సు ర కష ి తంగా ఉంటా ము .	0.5560
ह ॅ लो . कि चु जी घर पे है .	హ లో . మే డం ఇ ంట లో ఉ ందా ?	0.6425
कौन सा दूस रा ऑ फि स मै ड म ?	ఏ ఇ తర కార య ాల యం , మే డ మ ?	0.6439
♪ दिल मेरा जान ता है ♪	♪ నా హ ృ ద యా నికి తెలుసు ♪	0.5263
" जा गर ण म . भा स कर म . आ रो ग य म से त ु य म "	" జా గర ణం . భా స కా రం . ఆ రో గ యం సే తు యం . "	0.6878
चु प चा प श ों कू को दू ध पि ला ओ . जाओ .	ష ో ం కు కి ప ాలు త రా గి ంచండి . వెళళ ండి .	0.6309
♪ ओ न ै नों से न ै नों की ल डा ई है ♪	♪ ఇది రెండు క ళ ల మ ధయ జ రి గే యు దద ము ♪	0.6314
मेरी कि ता ब !	నా పు సత కం .	0.4921
मेरी कि ता ब !	నా పు సత కం .	0.4921
मेरी कि ता ब .	నా పు సత కం .	0.5095
हा ं ये बेह तरी न होगा .	అవును , ఇది స రె న మా రగ ం .	0.5663
न मस ते दी दी .	హ లో సో ద రి .	0.5091
क न ु , कृ पया . ऐसा दो बा रा नहीं करना .	కను , దయచేసి . దీ నని మ ళ లీ చేయ కు .	0.5856
म ट न से क वा .	మ ట న సే కు వా .	0.6345
कृ पया . . .	దయచేసి . . .	0.6500
का ली ऊ र जा .	చ ీ క టి శ కతి .	0.4344
मुझे ऐसा मह सू स हो रहा है सब कुछ जलदी ठीक हो जाएगा .	త వర లో అంతా సా ధా రణ సథి తి కి వ సతుంది అని నాకు బ ల మెన న మమ కం .	0.5954
भ ूत से डर नहीं लगता ?	మీరు ద యయ ాల కు భ య పడ లేదా ?	0.5079
मुझे ठीक से समझ नहीं आया कया बोल रही है .	ఆమె ఏమి చెబు తో ందో నేను అరథం చేసు కో లే క పోయా ను .	0.5549
ये कया कर रहे हो भ ै या ?	ఏం చేసతుననా వు సో ద రా ?	0.5592
- " ओ म फ ट ! " - " फ ट . . . "	- " ఓ ం ఫ ట " - " ఫ ట . . . "	0.8280
का ली ऊ र जा !	చ ీ క టి శ కతి !	0.4344
का ली ऊ र जा !	చ ీ క టి శ కతి !	0.4344
का ली ऊ र जा !	చ ీ క టి శ కతి !	0.4344
तो ये कया हो रहा है ?	ఇపపుడు ఏమి జరుగు తోంది ?	0.4814
ये खुद तक ली फ में है .	ఆమె స వయ ంగా బా ధ లో ఉంది .	0.5708
ति त ली चलो .	తి త లీ ర ండి .	0.3730
♪ मेरी चाह त में तो व फा भी है द गा भी है ♪	♪ నా పరే మ ని ండి పోయింది వి ధ ే యత మరి యు ద రో హ ం . ♪	0.5721
- अब कया अंदर आए ं गी पीछे हो . - न ही . ठीक है . ठीक है .	- లేదా మీరు లో ప లి కి వ సతా రా ? - లేదు , నేను ఇకకడ ే ఉంటా ను . .	0.6502
बा बा की गु ड िया की व ज ह से अब हमें अचछी नी ंद आ ये गी .	బా బా బ ొ మమ కు ధనయవాదాలు ఇపపుడు మనం పర శా ంత ంగా ని దర పో వచచు .	0.6241
नि य त जि तनी छो टी है आप की घर उ तना ही ब डा .	మీ ఉద దే శ ాల కంటే మీ ఇ ల లు చాలా పె ద ది గా ఉంది .	0.5804
हम टर न अ रा उ ंड कर सकते है क न ु .	మేము దీ ని ని మ లు పు తి పప గల ము , కను .	0.5805
दद दू न ो मिन स न ो न ो !	లేదు అంటే లేదు తా త యయ !	0.4736
दद दू की आ त मा का ज यू स .	తా త యయ ఆ త మ య ొ కక ర సం .	0.6379
ऐसे कया घ ू र रहे हो ?	మీరు ఎకకడ చూ సతుననా రు ?	0.5270
जब किसी म ृ त आ त मा का अं ति म सं स कार नहीं होता	ఒక శ రీ రా నని ఆ చా ర బ దధ ంగా ద హ నం చేయ న పపుడు ,	0.6670
" र म रे म रो म पु त लि का पर ण ा म जा गर ि ता जा गर ि ता "	" ర మ ర మ రో మ పు టట ాలి క పరా ణం జా గ ృ త జా గ ృ త "	0.6746
सा दर पर ण ा म कि च कं डी .	శ ు భా కా ం కష లు , కి చ క ండి .	0.6079
शुकरिया शा हर ु ख भा ई .	ధనయవాదాలు , ష ా రు ఖ బ రో .	0.5485
ये तो बहुत मी ठा है .	ఇది చాలా తీ పి గా ఉంది .	0.4800
" ति सट ति सट मन दे हम "	" టి సట టి సట మన దే హ ం "	0.5913
♪ इ श के त बा ही त ौ बा ♪	♪ వి ధ వం స క పరే మ . . . ♪	0.6172
♪ इ श के त बा ही त ौ बा ♪	♪ వి ధ వం స క పరే మ . . . ♪	0.6172
♪ इ श के त बा ही त ौ बा ♪	♪ వి ధ వం స క పరే మ . . . ♪	0.6172
मुझे तो लगता है ये उ लट बा बा के बे टे है ही नहीं .	వారు ఉ లల త బా బా కు మా రు లు కాదు అని నేను అనుకుంటుననా ను .	0.5810
मै ड म की श ॉ पि ंग , मै ड म की श ू टि ंग , फै ट री , श ों कू , मे क अप .	మే డ మ ష ా పి ంగ , మే డ మ ష ూ టి ంగ , ఫ యా క ట రీ , ష ో ం కు , మే క ప .	0.7634
त स वी र देख रहे थे हमारे बा बा की .	మా నానన చి త రా నని చూ సతుననాను .	0.5633
सं त ु जी हम वि भ ू ती और च िर ों जी	స ంత ూ , మేము వి భ ూ తి మరి యు చి రం జీ .	0.6130
तुम चु प चा प एक को ने में ख डे र हो .	ని శ శ బ ద ంగా ఒక మూ లలో ని ల బ డ ండి .	0.6574
हम सु र कष ा कर रहे है आप की . जे ड प ल स सु र कष ा .	జీ - ప ల స భ దర త . నేను నినను ర కష ి సతుననాను .	0.6368
मा या ! हे भगवान ! मा या , कया तुम ठीक हो .	మా య ! ఓ రి దేవుడా ! మా యా , నువవు బా నే ఉననా వా ?	0.5546
भ ै या . . .	సో ద రా . . .	0.6386
भ ै या . . .	సో ద రా . . .	0.6386
उ लट बा बा .	ఉ లల త బా బా .	0.4425
मिल ग य ी ! मिल ग य ी . भ ै या हमें इस कि ता ब की कु ं जी मिल ग य ी .	కను గొ ననా రు . కను గొ ననా రు . సో ద రా , నేను తా ళ ం చె వి ని కను గొ ననా ను .	0.5885
अचछा . . .	అలా గా . . .	0.5861
अचछा . . .	అలా గా . . .	0.5861
भ ै या . . .	సో ద రా . . .	0.6386
म ज दू र ों के बि ना चा य के बा गा न में कुछ हो नहीं सकता .	కార మి కు లు లే కు ంటే టీ ఎ సట ే టలు ఎందు కూ ప నికి రా వు .	0.6731
" नहीं , नहीं , आपके सम र थ न के लिए धनयवाद . "	" లేదు , లేదు , మీ మ దద తు కు ధనయవాదాలు . "	0.5546
बडी भ यान क थी बा बा जी .	ఆమె భ యా న క ంగా ఉంది .	0.4523
इस छो टे से प ौ ध े को देख िए . यह चा य है .	ఈ అంద మెన చినన మొ కక ను చూడ ండి ఇది టీ మొ కక .	0.6498
ये लो . . .	ఇకకడ . . .	0.5644
भ ै या . . .	సో ద రా . . .	0.6386
हे श ों कू !	హే , ష ో ం కు !	0.4377
शु भ रात रि .	శ ు భ రాతరి .	0.4699
बा बा जी भ ूत बन ग ये !	బా బా ద ె యయ ంగా మా రా రు !	0.4527
अ बे तुम लोग य हा ं हो .	నువవు అకకడ ఉననా వు .	0.4089
अं ति म च र ण .	చి వ రి ద శ .	0.5900
भ ै या . . .	సో ద రా . . .	0.6386
चलो मा या .	ర ండి , మా య .	0.3252
भ ै या . . .	సో ద రా . . .	0.6386
सर मुझे माल ुम है ये लोग कहा ं ग ये है . ध र म शा ला की तरफ ग ये है सर .	సర , వారు ఎ కకడికి వెళ తుననా రో నాకు తెలుసు . వారు ధ ర మ శ ాల వె పు వెళ తుననా రు .	0.6350
- भ ै या भ ै या कया कर रहा है ? - अरे कया अ नाम श ना प ब के जा रहे हो ?	- మీ సో ద రు డి కి పి ల వడం ఆ పు . - మీరు చెపప ే ది మీరు వి ననా రా ?	0.6640
हमें शु द धि कर ण म ं तर प ढ ना है	నేను శ ు దధ ీ క రణ మ ంత రం జ పి ంచాలి .	0.6341
" आ ंग या ंग र म ल ुम व ुम स वय ं मस य "	" ఆ ంగ యా ంగ ర మ ల మ వ మ స వయ మ సయ "	0.6341
आप शुरू तो की जिए .	దయచేసి చెపప ండి . . .	0.4548
आप घ ब रा ई ये मत मै ड म .	చి ం తి ంచ క ండి మే డ మ .	0.5745
म ज दू र ों के बच चे है .	కార మి కు ని పిలల లు .	0.5421
श ों कू . बहुत अचछ े .	ష ో ం కు . మంచి బ ాలు డు .	0.4828
- तुमने देख ी है कि च कं डी . . . - बा बा जी व कत ही कहा ं मिल ता है ?	- మీరు కి చ క ండి ని చూ సా రా . . . - బా బా , సమయం ఎకకడ ఉంది ?	0.6972
ओ कि च कं डी अपने इस अ व शे ष से जु ड जा .	ఓ కి చ క ండి నీ మ ృ త దే హా నికి తిరిగి వెళళ ు .	0.6181
सच ची भ ै या हमें भी फि ली ंग आ रही है .	నాకు కూడా ఒక అను భ ూ తి కలు గు తోంది సో ద రా .	0.6127
अ बे च पड ग ं जु ना कि च कं डी म ट के के अंदर है	ఓ రి ము ర ఖ ు డా ఈ కు ండ లో కి చ క ండి లేదు ,	0.6792
तुम ना अपनी बा यो ल ॉ जी झ ा ड ते र हो बस .	మీరు చేసే ద ంతా నా హా ర మో న లను ని ంది ంచ డ మే .	0.5852
लग न और मे ह न त से त ं तर वि द या की सा ध ना कर ों गे	మీరు ఈ మ ంత ర ాలను అ ం కి త భా వం మరి యు క ృ షి తో పా టి సతే ,	0.6672
ये अ चा न क ह ृ द य परि व रत न कैसे हो गया तुमहारा ?	నీ ఈ ఆ కస మి క పరి వర తన కోసం నేను నీకు ఋ ణ పడి ఉంటా ను .	0.6671
मेरे पिता जी को इस पर गर व था .	మా నానన నిజంగా గర వ పడ తా డు .	0.5772
तुम बहुत भ ो ले हो रे चि कु .	నువవు చాలా అ మా య కు డి వి , చి కు .	0.5803
दूस रे ऑ फि स का ति जो री ह री .	ఇ తర ఆ ఫీ సు లో ఉనన బీ రు వా , హ రి .	0.6063
एक ब करी के लिए इतना ब वा ल .	మే క గురించి చాలా ఆ రా ట పడ డా డు .	0.5287
बस हमें एक ख रा मा म ला मिल जा ये ना .	కానీ నాకు కా వల సి ంద ల లా ఒక నిజ మెన కే సు .	0.5611
नहीं , नहीं , आपके सम र थ न के लिए धनयवाद .	లేదు , లేదు , మీ మ దద తు కు ధనయవాదాలు .	0.5188
बा बा जी बहुत ज ञ ा नी . बहुत अचछ े हैं .	బా బా తెలి వెన వారు . అతను చాలా మంచి వాడు .	0.5472
♪ अरे ति त ली तुम किस दि शा में जा रहे हो ? ♪	♪ ఓహ సీ తా కో క చి లు క మీరు ఏ ది కకు కు వెళ తుననా రు ? ♪	0.6403
हमारे पास सबसे अचछा सं गी त होगा , सबसे अचछा कॉ क टे ल .	మన ము అకకడ ఉ తత మ సం గ ీ తా నని మరి యు ఉ తత మ కా క టె యి ల పొ ందు తా ము .	0.6020
तो मतलब अब कि च कं डी मा या जी से निकल कर हमारे अंदर आ ग य ी है .	కి చ క ండి మా య శ రీ రా నని వి డి చి పె టటి ంది , ఇక ఇపపుడు ఆమె నా లో ప ల ఉంది .	0.6160
चि कु फि ली ंग से ह त के लिए हा नि कार क है .	చి కు , భా వ ాలు ఆ రో గ యా నికి హా ని క రం .	0.6450
तुम चाह े ह जार बार सही सा बि त हो जाओ भ ै या .	మీరు ఒక డ జ న ల సా రలు మీరు సరి అయి ఉండ చచు , సో ద రా	0.6077
हे छे दी कैसे हो ?	చె డ డీ , ఎలా ఉననా వు ?	0.4966
4 - 5 बार .	ఐ దు సా రలు .	0.3622
कि च कं डी !	కి చచ క ండ ీ !	0.4217
गा ं व वा लों से बात की लेकिन सब अं ध े रे में ती र मार रहे है .	నేను గ రా మ సతు ల తో మాటలా డా ను , కానీ వా ర ంద రూ ఏదో అ ంచ నా లు వే సతుననా రు .	0.6421
" अ व शे ष म "	" అవ ష ే ష ు మ "	0.5743
बा बा की वि ध ी का मजा क मत उ डा ओ ठीक है .	త ండ రి పని ని అవ హే ళ న చేయ వదదు , సరే .	0.5609
वि धि . . .	ఏమి . . .	0.5841
शुकरिया भ ै या . चलो चलो वि ध ी की तै या री कर नी है .	ధనయవాదాలు సో ద రా . ర ండి , కర మ కు సి దధ మ వు దాం .	0.6282
ये लो जलदी ग ट क लो .	కొ ంచ ె ం తీ స కో ండి .	0.4649
कि च कं डी !	కి చచ క ండ ీ !	0.4217
हम अ के ले आ ये थे और अ के ले जाए ं गे .	మన మ ంతా ఎవ రికి వా రే ఒ ంట రి గా చని పో తా రు .	0.6172
- चि कु . . . - हा ं .	- చి కు . . . - అవును .	0.7276
मा या . . .	మా య . . .	0.6057
बंद करो , मा या ! बस !	ఆ పు , మా యా ! చ ాలు !	0.5980
" पर वे शाय "	" పర వే శ య "	0.5977
हा र र मो न .	హా ర మో న లు .	0.5040
अभी तुम बहुत छो टी हो बहुत जि द ं गी जी नी है तुम को .	మీరు ఇంకా చాలా చినన వారు . మీ ముందు సు దీ ర ఘ జీవి తం ఉంది .	0.5896
व श ी कर ण वि शे ष ज ञ 4 - 5 बार स वर ण प द क वि जे ता .	భ ూ త వె దయ ని పు ణ ు డు , ఐ దు సా రలు బ ంగా రు ప త క వి జ ే త .	0.7116
भ ूत मे ला 2 0 2 1 में आप सब का सवा ग त है .	స పి రి ట కార ని వాల 2 0 2 1 కు స వా గ తం .	0.7251
ये फ े मि ना से त ह ल का कैसे हो गया ?	మీ అంద మెన ముఖ ా నికి ఇలా ఎవరు చే సా రు ?	0.6118
अरे कया कर रही हो ? दद दू	తా త యయ మీరు ఏమి చేసతుననా రు ?	0.5280
अरे ऐ सी ना ला य क नि कम मी औ ला द	దే ని కీ ప నికి రా ని వారు .	0.4471
कैसे मु र झ ा ग ये बि चा रे . . .	అతను పూర తి గా ప ాలి పోయా డు	0.5603
ये हमारे मु ं ह से दू ध ी का बे ल का हे निकल रहा बे ?	ఎందుకు ఈ భ యం కర మెన తీ గ నా నో టి నుండి బయట కు వ సతుంది . ?	0.6336
" दे हम रा खि ता . गे हम रा खि ता . परि कम ण रा खि ता . "	" దే హ ం ర ఖ ి త . గే హ ం ర ఖ ి త . పరి క మా న ర ఖ ి త . "	0.5841
" दे हम रा खि ता . गे हम रा खि ता . परि कम ण रा खि ता . "	" దే హ ం ర ఖ ి త . గే హ ం ర ఖ ి త . పరి క మా న ర ఖ ి త . "	0.5841
अरे भ ै या बा बा को ढ ु ं ढ ते हुए आ य ी है ख रा मा म ला लगता है .	ఆమె మన నానన ని వె తు కకు ంట ూ వచచి ంది . నిజ మెన కే సు లా అనిపి సతుంది .	0.6189
व श ी कर ण स पे श लि सट	భ ూ త వె దయ ని పు ణ ు డు ,	0.6230
हम तो ता ंत रि क है .	మన ము తా ంత రి కు ల ం	0.5910
- कि च कं डी . - हा ं .	- కి చ క ండి . - అవును .	0.6253
शा बा स मेरे ला ल .	బ రా వ ో , నా అబ బా యి .	0.4616
इस बद त मी जी का हर जाना अ लग से देना पड ें गा मै ड म .	మీరు ఈ అస భ య పర వర తన కోసం వి డి గా చె ల లి ంచ ాల సి ఉంటుంది .	0.6599
डर के मा रे मेरी निकल ें गी नहीं .	నాకు మ ల బ దధ కం అని చాలా భ యం వే సింది .	0.5708
और उसके मु ं ह से बि ज ली निकल रही थी .	ఆమె నో టి నుండి వె లు గు వ సతోంది .	0.5808
बहुत बहुत धनयवाद .	చాలా ధనయవాదాలు .	0.4114
मैं म रे हुए लोगों को देख सकता ह ू ं .	చని పోయి న వారి ని నేను చూశా ను . !	0.5589
कहा ं मर गया बे ?	మీరు ఎకకడ ఉననా రు ?	0.4995
कोई भ ूत व ूत नहीं हो ते है समझ ा ओ इन हें .	మీరు వా రికి చెపప ండి . ద యయ ాలు నిజ మెన వి కా వు .	0.5951
दद दू पा गल हो ग ये हो दद दू .	తా త , పి చచి గా మాటలాడ కు .	0.5365
लेकिन अगर वि ध ी नहीं की तो	కానీ మనం కర మ చేయ కపో తే ,	0.5324
♪ जा ं पे बन आ य ी त ौ बा ♪	♪ జీవి తం పర మా ద ంలో ఉంది . ♪	0.5929
और इ हम रा छो टा भा ई च िर ों जी व ै द या .	మరి యు నా సో ద రు డు చి రం జీ వె దయ .	0.5949
अ बे ड रो मत लड की नहीं दद दू है .	చి ం తి ంచ క ండి . ఏ మెనా అతను మీ తా త యయ .	0.5983
भ ै या . . . कि च कं डी बन जा ती है .	సో ద రా . . . ఆమె కి చ క ండి మా రు తుంది .	0.6781
चि कु उ ठ गया तो ब वा ल हो जाएगा .	చి కు లే సతే ఇది సమ సయ గా మా రు తుంది .	0.5512
हमने जो भी किया तुमहारे लिए किया .	నేను ఏ ది చేసి నా నీ కో స మే . . .	0.5055
मेरी बात सुनो ! हे मेरे भगवान !	దయచేసి నా మాట వి న ండి . ఓ రి దేవుడా !	0.5292
बा बा की वि द या डि जर व ही नहीं करते हो .	మన త ండ రి జ ఞ ా నం పొ ంద డానికి మీకు అ ర హ త లేదు .	0.5666
मैं अपने लोगों के साथ एक जु ट ता से ख डी ह ू ं .	నేను నా పర జ లకు సం ఘ ీ భా వ ంగా ని లు సతాను .	0.6495
तुम बो लो तो उ ठ ो तुम बो लो तो बैठ जाए .	మీరు లే వ మ ంటే లే వాలి , కూ రచ ో మ ంటే కూ రచ ో వాలి .	0.4907
आप ने कहा ं था पूरी आ स था के साथ क द म बढ ा ओ हमने व हीं किया है .	నాకు న మమ కం ఉండ ాలని మీరు చెపపా రు , నేను చేసి ంది అదే .	0.5996
पा ं च ह जार साल पु रा नी भा ष ा है	ఇది 5 0 0 0 సం వ త సర ాల పు రా తన మెన భా ష .	0.5651
एक दिन जरूर सुना ए ं गे तुमहें .	దాని ని నేను ఏదో ఒక రోజు చే సతాను .	0.5541
मैं उन का बे टा ह ू ं ग ॉ गल बा बा .	నేను అతని కు మా రు డు గ ూ గు ల ల బా బా .	0.6257
अ बे . . .	హే . . .	0.7633
अ बे ह ट !	వెళళ ి పో .	0.4000
बे व कू फ !	అ మా య కు డు	0.5113
ख ू ं खा र .	క రూ ర మెన .	0.4744
पे श गी 5 1 ह जार .	అ డ వా నస , 5 1 , 0 0 0 .	0.5484
हा ं तो ठीक है . त ब आप लोग म ूल रू प से नि : शु ल क हैं .	సరే , బాగు ంది . అ పపుడు మీరు స వ త హా గా ఉ చి తంగా చేసే అబ బా యి లు .	0.6730
मै ड म , मुझे कह ना होगा ,	మే డ మ , నేను తపప క చెపప ాలి ,	0.5950
माफ करना पा पा .	కషమి ంచండి , నానన .	0.3653
अरे वाह !	మంచిది .	0.3488
ओ ए ढ ा ं गी बा बा .	వి న ండి , మో స గా డా .	0.4577
तुम रख ो .	ఉ ంచుకో .	0.3493
" बा बा ऐसे थे बा बा व ैसे थे . . . "	" త ండ రి ఇది , త ండ రి అది . . . "	0.5698
कि च कं डी .	కి చ క ండి	0.4071
च िर ों जी !	చి రం జీ !	0.3766
मैं समझ रही हूँ .	నాకు అరథ మెన ది .	0.4812
सर , कया चार ज में अंदर डा ल ेंगे हम को ?	సర , దే ని కోసం మీరు మమ మ లని అ రె సట ు చేసతా రు ?	0.6120
च िर ों जी .	చి రం జీ .	0.3766
च िर ों जी .	చి రం జీ .	0.3766
इस की मदद करो च िर ों जी .	ఆమె కు స హాయ పడ ండి , చి రం జీ .	0.5367
♪ कया आप बा ए ं जा रहे हैं , या आप दा ए ं जा रहे हैं ♪	♪ మీరు ఎ డ మ వె పు వెళ తుననా రా , లేదా మీరు సరి గ గా వెళ తుననా రా ♪	0.5697
बि ग ड का हे रहे हो भ ै या . तुम ही तो कह रहे थे चा ं स लो बे , चा ं स लो .	కో పం తె చచు కో కు సో ద రా . మీరు ఒక అవ కా శం తీసు కో మని చెపపా రు .	0.6712
आप चि ं ता मत की जिए मै ड म हम फिर से भ गा द ेंगे कि च कि ं डी को .	చి ం తి ంచ క ండి , మీ కోసం మేము కి చ క ండి ని వది లి సతా ము .	0.6081
तुम इस में अपनी टा ंग नहीं अ डा ओ गे और ये फा यन ल है .	మీరు జో క యం చేసు కో కూడ దు ఇక అదే జరుగు తుంది .	0.6007
तुमहें अंदर नहीं सी ध े ऊ पर भे जू ं गा . सी धा मु ठ भे ड .	అ రె సట లేదు , నయా యం మా తర మే . నే రు గా ఎ న క ౌ ంట ర .	0.7066
कुल प कष पा त ने पू रा देश बर बाद कर दिया है .	స వ ప కష పా తం ఈ దే శా నని నా శ నం చేసి ంది .	0.6562
ये हमेशा तुमहें सही रा सता दिखा ए गी .	ఇది ఎ లల పపుడ ూ మీకు మా రగ ని ర దేశం చే సతుంది .	0.5533
आज रात की वि ध ी की तै या री कर रहे है भा ई .	ఈ రాతరి కర మ కోసం సి దధ ం చేసతుననా ను .	0.5789
बा बा ने ना आप की जिंदगी बचा ई है .	త ండ రి మీ పరా ణ ాలను కా పా డా రు .	0.5627
तुमहारा कोई भा ई बह न है कया ?	మీకు ఎవర ెనా తో బు టటు వు లు ఉననా రా ?	0.5058
यहाँ कुछ तो ग ड ब ड है .	ఇకకడ ఏదో త పపు జరిగి ంది .	0.5045
मुझे तुमहारा ख ून चाहिए .	నాకు మీ ర క తం కావాలి .	0.4955
आप कैसे हैं , म हो द या ?	మీరు ఎలా చేసతా రు , మే డ మ ?	0.5817
- चलो चलो . - हा ं नि श चि त हो कर घर जा ई ये लेकिन . . .	- వెళ దాం . - అవును , ఇంటి కి వెళళ ు , కానీ . . .	0.6385
गा कयों नहीं रही त ू ?	మీరు ఎందుకు పా డ టం లేదు ?	0.4279
हा ं बार का नाम पा पा के नाम पे रख ेंगे ना .	అవును . . . మేము మా బా ర కు మా నానన పేరు పె డ తా ము .	0.5638
तुम उससे जी त नहीं सकते .	మీరు ఆమె పె గె ల వ లే రు .	0.5395
अ कल म ंद ी उस ी में हैं .	ఇది మా తర మే తెలి వెన పని .	0.4966
शु भ सं ध या मि स कि च चु .	శ ు భ సా య ంత రం , మి స కి చచు .	0.6324
एक द म सही इ रा दा है चि कु .	ఇ దే స రె న కో ణం , చి కు .	0.6120
बे टा न मस ते करो अं कल को .	మా మ యయ కు హ లో చెపప ండి .	0.6115
ह ॅ लो , भ ूत पुलिस परा य वे ट लि मी टे ड आप की से वा में	హ లో , భ ూ త పోలీ స పర ె వే ట లి మి టె డ , మీ సే వ లో .	0.6839
फा ट क खो लो पि छ ली बार हमने खो ला था .	వెళలి గే టు ఎ తత ండి . ఇది నాకు చి వ రి సారి .	0.5364
पयार मो ह ब ब त एक तरफ व या पार एक तरफ .	వ యా పా ర ంతో పరే మ ను మరి యు ఆ ప యా యత కల ప వదదు .	0.5650
शायद गल ती से हम आप पे घ ु से ड दि ये .	నేను పొ ర పా టు న ఆమె ను నీ లో ప ల బం ధి ంచా ను .	0.6082
