Hindi	Telugu	Similarity_Score
खेल खेल ने के लिए कौन तैयार है ?	ఆట ఆ డే ందుకు ఎవరు సి దధ ంగా ఉననా రు ?	0.4793
मैं मि स ल ु पी टा के घर जा रही हूँ .	మి స లు పి టా ఇంటి కి వెళ ు తుననాను .	0.6011
तुमहें लगता है मुझे ह रा सकते हो ?	ననను ఓ డి ంచ గల వ ని అనుకుంటుననా వా ?	0.5208
बद ल पा ने वाली चीज ों के लिए हि म मत रहे और दोनों में फर क समझ सक ूँ .	మా రచ గ లి గే వి మార చే ధ ె ర యా నని , అంత రం తెలుసు కు నే తెలి వి ని ఇవ వు .	0.6545
मुझे याद करना है कि मैं कया थी . मैं बहुत ख रा ब माँ सा बि त हो ऊँ गी .	నా లా ఉండ డం గుర తు చేసు కో వాల ని ఉంది . నేను చెతత తల లి ని అవ గల ను .	0.6688
और यह किसी और की नहीं , मेरी परे शा नी है , ल ु पी टा .	కానీ అది నా బా ధ మా తర మే , ఎవ రి దీ కాదు , లు పి టా .	0.6315
पर हम यह नहीं होने द ेंगे , है न ?	కానీ మనం ఇలా జ రగ ని వ వం , అవు నా ?	0.5995
हर कोई वि जे ता होने का ह क दार है .	అంద రికీ వి జ ే త అ యయ ే అ ర హ త ఉంది .	0.6000
भगवान क सम , मैंने अभी - अभी . . .	దేవు డి మీద ొ టటు , నేను కే వల ం . . .	0.6035
हर कोई वि जे ता होने का ह क दार है .	అంద రికీ వి జ ే త అ యయ ే అ ర హ త ఉంది .	0.6000
तुम उसे हर सु बह मह सू स करते हो	పరతి ఉద యం నీకు కా వాల ని పి సతుంది ,	0.5467
यह जगह कभी भी हमा रा घर नहीं थी .	ఈ పర దేశం ఎపపుడూ మన ఇ ల లు కాదు .	0.5937
- तुम देख ना . - शुकरिया , म ॉ रि स .	- చూ సతా వు గా . - ధనయవాదాలు , మో రి స .	0.6318
अब तुम यहाँ हो .	ఇకకడ కు చే రా వు .	0.4989
मैं नहीं मान ता .	నేను ఒ పపు కో ను .	0.4772
एक मि लि यन ड ॉल र का इ नाम आज रात !	మి లి యన డ ాల ర ల బహు మ తి ఈ రాతరి !	0.5952
एक मि लि यन ड ॉल र	ప ది ల కష ల డ ాల రలు	0.5297
तुमहें नहीं लगता कि अब ये ग ै ंग सट र जैसे बा ल नहीं रख ने चाहिए ?	గ యా ంగ సట ర కొ పపు పెటట ే ందుకు ఇ దే స రె న సమయం అనిపి ంచడం లేదా ?	0.6667
- मैंने कहा था कि अचछा ख या ल है . - अरे , हाँ !	- అది మంచి ఆలో చ న అని చెపపా ను . - అబ బా , సా ధి ంచా !	0.6139
द म दार . यकीन दि ला ने ला य क , यार !	శ కతి వ ంత ం . ఆ మో ద యో గ యం , మ హి ళ ా !	0.6309
- मा रि यो को खो ज ना होगा ! - नहीं .	- మా రి యో ను కని పె డ దాం ! - లేదు .	0.5777
- ह द है . - के व ल कु र सी में दि क कत है , म ॉ रि स .	- అబ బా ఛ . - పని చేయ ని ది ఆ కు రచ ీ ఒకక ట ే , మో రి స .	0.7404
वह कब जा करता जा रहा है , हमें कुछ करना होगा .	వాడు లా గే సు కుంటుననా డు , మనం ఏద ెనా చేయ ాలి .	0.5571
यो ला ं डा , रुको ,	య ొ లా ండా , ఆ గు ,	0.5503
शान दार शु रु आ त !	గొ పప పరా రం భ ం !	0.5045
वह गो रा ही है .	వాడు తె లలో డే .	0.4882
वे और त ें यहाँ के लिए अस ली सु पर ही रो थी ं .	ఆ మ హి ళ లు , ఈ చు టటు ప కక ల నిజంగా నే సూ పర హ ీ రో లు .	0.6663
हर कोई वि जे ता होने का ह क दार है . ना का रो !	అంద రికీ వి జ ే త అ యయ ే అ ర హ త ఉంది . పరా జి తు లా రా !	0.6051
कमी ने कहीं के .	ద రి దర పు వె ధ వ .	0.4644
कया पता उसने मा रि यो की तरह रा के ल को भी मार दिया हो ?	మా రి యో లా గా , ఆమె ను ఇ పపటి కే చం పే య లే దని మన కె లా తెలు సతుంది ?	0.5497
यो ला ं डा , ख डी हो जाओ . पलीज , ख डी हो जाओ .	య ొ లా ండా . య ొ లా ండా , ని లు చ ో . దయచేసి , ని ల బ డు .	0.5540
ठीक है . ख ू बस ू रत , ड ो लो रे स .	సరే , సరే . బాగు ంది , డ ో ల ొ రె స .	0.6757
अब , आप कं जू स लोगों में से	ఇక , మీ లో ఎవరు మీ చ వ క బు ర ర తో	0.5799
यहाँ मि सट र बि ग स बि ंग ो में	సరే , ఇకకడ మి . బి గ స బి ంగ ో లో ,	0.5237
तुम चाहते हो कि उसे तुम पर ना ज हो , है न ?	తను గర వ పడ ాలని భా వి సతుననా వు , అంతే కదా ?	0.6168
मु श कि ल ें आ ने के बा व जू द , मैं रु का रहा .	పరి సథి తు లు చె డి న పపుడు కూడా , నేను ఉననా ను .	0.6332
आपको उस न ए डे टि ंग ऐ प पर ला ऊँ गा . उ मर द राज के लिए चु ं बन .	నినను కొతత డే టి ంగ యా ప లో పె డ తా . ము స లో ళ లకు ము దదు లు .	0.6964
" ब डा वि जे ता " ?	" బి గ వి నన ర " ?	0.5672
अब हम घर वापस चल सकते हैं .	మనం మ ళ లీ ఇంటి కి వెళల తా ం .	0.5251
हाँ , सही कहा .	అవును , నిజ ం .	0.4814
जि द दी कमी ने .	మొ ండి వె ధ వ లు .	0.4749
हैलो ? ल ु पी टा !	హ లో ? లు పి టా !	0.5424
द फा हो जा , कमी ने . त ू मुझे रु ला दे गा .	ఇక పో రా , వె ధ వా . ననను ఏ డి పి ంచే లా ఉననా వు .	0.6442
ठीक है , मैं पीछे जा ता हूँ .	సరే , వె ను క ను ంచి వ సతాను .	0.5747
- तुम हमारे लिए अचछी रही हो , पर ल ु पी टा . . . - पर कया ?	- నువ వ ూ మాకు మ ంచే , కానీ , లు పి టా . . . - కానీ ఏంటి ?	0.6648
तुम मुझे या मेरे परिवार के बारे में कुछ नहीं जानते .	నీకు నా సం గ తి , లేదా నా కుటుం బం గురించి తెలియదు .	0.5825
व ैसे भी , मुझे बि ंग ो ह ॉल पहु ँच ना चाहिए .	ఎలా గ ూ నేను బి ంగ ో హ ాల కు వెళల ాల సి ందే .	0.6606
आज फिर ड ो लो रे स नहीं आई ?	ఇ వాళ మ ళ లీ డ ో ల ొ రె స రాల ే దా ?	0.5528
आज तुम हमारे साथ र हो गे ?	రాత రికి మా తో చే రు తుననా వా ?	0.5213
सब ने इतना सब कुछ किया है , आप और ड ो लो रे स मि साल हैं .	మీ రం తా చేసిన ది చూ సతే , నువవు , డ ో ల ొ రె స ది గ గ జ ాలు .	0.6819
मा रि यो से बात नहीं हुई ?	మా రి యో గురించి తెలియ లేదా ?	0.4774
मि सट र बि ग स बि ंग ो , हु ँ ह ?	మి సట ర బి గ స బి ంగ ో , అంతే నా ?	0.6224
एक और मा म ू ली मर म मत . . .	మర ొ కక చినన ది దదు పా టు . . .	0.6371
अब भी ठीक नहीं लग रहा है , ल ु पी टा .	నా కి ం కా సరి గా అనిపి ంచడం లేదు , లు పి టా .	0.5464
हैलो , हे ले न .	హాయ , హె లె న .	0.5897
अचछी कार है .	చ కక ని కా రు .	0.4606
कल ै र ें स ने बताया कि सु बह अपनी कार दिखा ने के लिए भी नहीं आया .	ఈ ఉద యం కా రు అ పా యి ంట మె ంట కు రాల ే దని క లా రె నస నాకు చెపపా డు .	0.6577
अगर कुछ और बात हुई तो ?	వే రే ఏద ెనా జరిగి తే ఏంటి ?	0.4013
भगवान के लिए चलो , ता कि हम थोडा आ रा म कर सक ें .	వెళ దాం పద , ఇక నె నా , మనం కా సత వి శ రా ం తి తీసుకు ందా ం .	0.6049
और वह कॉ फी ?	ఇంకా ఆ కా ఫీ ?	0.3896
हैलो , आप ने मा रि यो और प ट री श िया को फोन मि ला या है .	హాయ , మీరు మా రి యో , పె ట రి షి య ాలను చే రు కుననా రు .	0.6236
हैलो , आप ने मा रि यो और प ट री श िया को फोन मि ला या है .	హాయ , మీరు మా రి యో , పె ట రీ షి య ాలను చే రు కుననా రు .	0.6264
मैं व फा दार हूँ , तुम सब को पता है .	నేను వి ధ ే యు డి ని , మీ అంద రికీ తెలుసు .	0.5855
वह बं दा , उसकी वह घ ि नौ नी मु स का न . . .	ఆ వయకతి , అతని ఆ నీ చ మెన న వ వు . . .	0.6463
और जब ओ क स परि ंग स के लोग साथ आ जाएँ ,	ఓ క స పరి ంగ స కలి సి పని చేసిన పపుడు ,	0.6110
आप ही ओ क स परि ंग स हैं .	అబ బా , నువ వే ఓ క స పరి ంగ స .	0.6001
मेरी बात समझ रही हैं ?	నేను చెపపి ంది అరథ మె ందా ?	0.4648
- " मार दिया हो " ? - हाँ .	- " తన ను చం పడ మా " ? - అవును .	0.6444
इस घ ट िया कॉ फी की जगह मुझे सट ो र वाली कॉ फी ही पसंद है .	ఈ రు చ ీ ప చ ీ లే ని చెతత కంటే దు కా ణ ంలో కొ నన దే నాకు న చచు తుంది .	0.6218
अस ली परे शा नि यों की बात कर रहा हूँ .	నిజ మెన త పపు ల గురించి చెబు తుననా .	0.5508
मि स ड ो लो रे स के बि ना आपको देख ना अ जी ब लगता है .	మి స డ ో ల ొ రె స లే కుండా నువవు రా వడం వి చి త రం .	0.6489
मेरी परे शा नी का सब ब !	ననను నువవు చా వ గొ డ తా వు !	0.5357
ना का रा लोग .	పరా జి తు లు .	0.4770
ना का रा लोग .	పరా జి తు లు .	0.4770
नहीं , माँ .	లేదు , అమమా .	0.4187
माँ , नहीं !	అమమా , వదదు !	0.4324
- शायद उसे कुछ पता हो ! - ल ु पी टा !	- అతనికి ఏ మెనా తెలియ వచచు ! - లు పి టా !	0.6295
जो स हा , उसका अ फ सो स है .	నీ క లా జ రగ డం బా ధా క రం .	0.5948
अब वे दोसत कहाँ हैं ?	ఇపపుడు నీ స నే హి తు లే రి ?	0.4959
के लब अब आप की परे शा नी है , ड ो लो रे स .	కే లె బ ఇపపుడు నీ సమ సయ , డ ో ల ొ రె స .	0.6684
- इस पैसे से . . . - कया कर लो गे ?	- ఈ డబబు తో , నేను . . . - ఏం చేయ గల వు ?	0.7030
आ ख िर तुम चाहते कया हो ?	అస లు నీకు ఏం కావాలి ?	0.4983
दे वि यो और स ज जन ो . . .	సో దర సో ద రీ మ ణ ు లా రా . . .	0.6411
और के व ल एक बार नहीं ,	మ ళ లీ , మ ళ లీ , ఇంకా మ ళ లీ ,	0.5280
कल ै र ें स ? कया वह . . .	క లా రె నస ? వా డే మెనా . . .	0.5830
ह द है . व ैसे भी , उसने बहुत बे कार चा बी दी है .	అబ బా . ఏ దే మెనా , నాకు ప నికి రా ని వి ఇ చచా డు .	0.6688
यहाँ बाहर तुमहारी कम जो री दि खे गी ,	ఇకకడ బ ల హ ీ న త బయట పె టటు కుంటా వు ,	0.5680
मुझे माफ कर दी जिए . मैं नहीं . . .	ననను కషమి ంచు . నేను చేయ లే . . .	0.6291
तो मैं भी प त ली वाली बि कि नी पह न कर किसी बी च पर मिल ूँगी .	నేను సట రి ంగ బి కి నీ లో బీ చ లో నో ఎకకడ ెనా పడు కుంటా ను .	0.5711
चलो हम लोग इस गो रे कमी ने को अपना परि च य दे ते हैं .	వెళలి ఆ ప నికి మ ాలి న తె లలో డి కి మన లని పరి చ యం చేసు కు ందా ం .	0.6020
- हैलो . - हैलो , ल ु पी टा .	- హాయ . - హాయ , లు పి టా .	0.6089
का रो बार खतम हो रहा है	వ యా పా రం తీ సే సతుననా ం	0.4607
इससे पहले कि कोई देख ले , तुम अंदर चलो .	ఎవర ెనా చూ సే లో పే నువవు లో ప లకు రా వడం మంచిది .	0.5628
भ ला इ तने पै स ों के साथ ओ क स परि ंग स में कोई बि ंग ो ह ॉल कयों खो ले गा ?	ఓ క స పరి ంగ స భా రీ డబబు తో బి ంగ ో హ ాల తె రి చే ఆ ఖ రి చ ో టు లా ఉంది .	0.7075
या फिर अपने सभी स प नों को सच करने का मौ का ग ँ वा दी जिए .	లేదా మీరు క లల ను నిజ ం చేసు కు నే అవ కా శం కో ల పో తా రు .	0.6441
मैं सुन ना चाहती हूँ कि उसे रो क ने में मेरी मदद करो गी !	వాడి ని ఆ ప డం లో నాకు సా య పడ తా నని చెపప డం నా క కావాలి !	0.6106
या फिर अपने सभी स प नों को सच करने का मौ का ग ँ वा दी जिए .	లేదా మీరు క లల ను నిజ ం చేసు కు నే అవ కా శం కో ల పో తా రు .	0.6441
हाँ , वह घ ट िया ब ू ढ ी मे क सि की और त .	అవును , ఆ మె క సి కో ము స లా వి డ నే .	0.6452
तुमहें दिखा ई नहीं दे ता , ल ु पी टा ?	నీకు కనిపి ంచడం లేదా , లు పి టా ?	0.5527
ह द है , ल ु पी टा , तुम तो मा रि यो को जान ती थी .	ఆ పు , లు పి టా , నీకు మా రి యో ఏ ంట ో తెలుసు .	0.6579
तुमहें छोड कर यहाँ पर सब ब ू ढ े लोग ही दि ख ते हैं .	అకకడ , అ దీ , ము స లో ళ ల గు ం పు తపప ఏమీ లేదు , నువవు మి న హా .	0.6429
हैलो , ज ॉ न .	హాయ , జా న .	0.4916
- बिलकुल सही ! - बढिया !	- అబ బా నిజ ం ! - నిజ ం !	0.5265
मा रि यो ! तुमने कैसे बे च दिया , मा रि यो ?	మా రి యో ! నువ వె లా దానని అమ మే సతా వు , మా రి యో ?	0.5683
आपको भी गु ड म ॉर नि ंग .	నీకు కూడా శ ు భ ో ద యం .	0.6069
- कह िए कि चल रहे हैं . - पर नहीं .	- మనం వెళ తా మని చెపపు . - లేదు .	0.5873
व ैसे बता द ूँ , वह कॉ फी मैंने अपने पैसे से ख री दी है .	గుర తు కోసం చెబు తుననా , నా డబబు తో ఆ కా ఫీ కొ ననా .	0.6270
धत , सही दा म मिल जाए ,	ఛ , స రె న చ ో టు కోసం ,	0.5835
ऐ सी चाह त ें , जो पूरी नहीं हुई ं .	ఈ నె ర వే రని కో రిక లను చూశా ను .	0.5754
हे भगवान .	అ యయ బా బో య .	0.3934
हे भगवान !	అ యయ బా బో య !	0.3934
और हर सु बह मुझे उसे ठ ु कर ा ने का फै सला करना पड ता है .	దానని మరి చి పో వ డానికి పరతి ఉద యం త ంట ాలు పడ తాను .	0.6268
हे भगवान !	ఓ రి బా బో య !	0.3745
मेरे पास ओ क स परि ंग स ही बचा है .	నాకు ఉనన ది ఓ క స పరి ంగ స అంతే .	0.6357
इस कम ब खत पूरी दु निया के स फर पर	నువ వ ూ , నే న ూ షి కా రు కు వెళ తా ం	0.5713
एक ही चीज होती है .	ఒక ట ే అని అను కుననాను .	0.4513
जब यह मुझे मार डा ले गी , त ब .	అద ె పపుడు ననను చం పి తే , అ పపుడ ే .	0.5713
ठीक है . खुश ब ू आ रही है , है न ?	సరే ఇక . వా స న బాగు ంది , కదా ?	0.6395
मैं ही वह वि जे ता हूँ , जान !	ఇ ద ంతా నా దే , బ ే బీ ! ఇ ద ంతా నా కే .	0.5087
शायद हम सब य हीं मर जाएँ गे ,	మన మ ంతా ఈ చ కక ని ఓ క స పరి ంగ స లో నే	0.5731
उस कार को मत छ ु ओ .	ఆ కా రు ను ము టటు కో కు .	0.4836
बि ंग ो ह ॉल के बारे में मुझसे बात करो गे ?	బి ంగ ో హ ాల గురించి నా తో మాటలాడ తా వా ?	0.5985
मैं यह नहीं कर ूँगी .	నేను ఈ పని చేయ ను .	0.4605
तुम कुछ भी नहीं हो .	నినను లె కక చేయ ను .	0.5620
हैलो , आप ने मा रि यो और प ट री श िया को फोन मि ला या है .	హాయ , మీరు మా రి యో , పె ట రీ షి యా ను చే రు కుననా రు .	0.6180
एक छो टी सी चाह त , जिस की ला ल सा हमेशा ब नी रह ती है .	ఒక చినన విష యా నని మన మ ంతా గా ఢ ంగా కా ం కష ి సతా ం .	0.5431
वे पर वाह नहीं करते . और वे मा रि यो को मेरी तरह नहीं जानते .	వాళలు ప టటి ంచుకో రు . నా అంత గా మా రి యో వాళ లకు తెలియ డు .	0.6160
मैं और तुम एक साथ चल ेंगे .	కలి సి ఈ పర ప ంచ మ ంతా తి రుగు తా ం .	0.5054
ए रि क ने कहा था कि मा रि यो की चा बि या ँ दर वा जे पर लट क रही थी ं .	మా రి యో తా ళ ాలు త లు పు ముందు వే లా డు తుననా య ని ఇంత కు ము ందే ఎ రిక చెపపా డు .	0.6182
आप से जयादा जी तने का ह क दार कौन है ?	గె లి చే ందుకు మీ కంటే ఎవ రికి అ ర హ త ఉంది ?	0.5973
ठीक है , मो ह तर मा . ल ु पी टा .	సరే , మ హి ళ ా . లు పి టా . లు పి టా .	0.6205
जब तक आप यहाँ हैं , ओ क स परि ंग स कभी खतम नहीं होगा .	సరే , నువవు ఇ కక డు నన ంత కాల ం , ఓ క స పరి ంగ స ఎ పపటి కీ చని పో దు .	0.6431
यह हमा रा घर है . ओ क स परि ंग स .	ఇది మన ఇ ల లు . ఓ క స పరి ంగ స .	0.6732
हम अब भी यहाँ हैं .	మనం ఇకకడ ే ఉననా ం .	0.4905
अब , रुको ज रा . हमें नहीं पता है कि वह गो रा है .	అ రె , ఆ గ ండి . అతను తె లల వా డ ని మన కు తెలియదు .	0.6645
कया हमें भी खेल ना चाहिए ?	మనం కూడా ఆ డ ాలని అను కుంటా వా ?	0.5130
कि मैं ना का रा हूँ .	నేను ఓ డి న దాని లా .	0.4805
पलीज , ल ु पी टा , फिर से शुरू मत हो जाना , ठीक है ?	దయచేసి , లు పి టా , మ ళ లీ మొద లు పెటట కు , సరేనా ?	0.6741
वह बं दा सा ँ प है .	వాడు ఒక త రా చు పా ము .	0.5855
का श मुझे थोडा पै सा मिल जाए .	నా కూ కొ ంత డబబు దొ రికి తే .	0.5656
पलीज . हम पुलिस वा लों की बात ों का भ रो सा कब से करने ल गे ?	ఊ రు కో . పోలీ సు లు చెపప ే ది ఎ పపటి ను ంచి న మ ము తుననా వు ?	0.6716
ल ु पी टा , मुझे बता इ ए आप कहाँ हैं , मैं आपको ले ने आ ता हूँ .	లు పి టా , ఎ కక డు ననా వ ో చెపపు , నేను వచచి తీసు కె ళ తాను .	0.6786
माँ को ख री द पा ओ गे ?	మీ అమమ ను తే గల వా ?	0.5291
हा ला ँ कि , वह अ ंत तक मु स कु रा ती रही थी .	ఆమె చి వ రి వర కూ న వ వు త ూ ఉననా కూడా .	0.6303
- मि सट र बि ग स बि ंग ो ! - बस करो .	- మి సట ర బి గ స బి ంగ ో ! - ఆ పు .	0.6490
नहीं , मुझे लगा कि मा रि यो को इ तनी सा री मु सी ब त ें झ े ल नी प डी ं . . .	లేదు , మా రి యో గురించి తెలి సింది , అతను అవ న నీ భ రి ంచా క . . .	0.6184
ठीक है , दे वि यो . अ ग ली बार . आओ चल ें , म ॉ रि स , बी यर ले लो .	సరే , మ హి ళ లూ . మ రు స టి సారి . పద , మో రి స , బీ ర తీసు కో .	0.7323
कया पता ऐ सी हा ल त में उसकी मान सि क द शा कै सी होगी .	అలా ంటి ది నీకు జరిగి తే ఏ మ వు తు ందో నేను క నీ సం ఊ హి ంచ లేను .	0.5924
और इ तनी मु सी ब त में फ ँ स ने के बा व जू द ?	ఇంకా వాడు తె చచు కు నన ఆ సమ సయ మరి ?	0.6071
तुम जो न ए क पडे ला ई हो , उनहें वापस कयों नहीं कर दे ती ?	నువవు తె చచి న ఆ కొతత బ టట లు వెన కకు తీసు కో వచచు గా ?	0.6408
पर अभी भी दे र नहीं हुई है .	కానీ ఇంకా ఆ ల స యం కాల ేదు .	0.5683
ड ो लो रे स , हमें रह ने के लिए कयों बु ला या ?	మరి మమ మ లని ఉండ మని ఎందుకు పి లి చా వు , డ ో ల ొ రె స ?	0.6479
एक ऐ सी चाह त , जो कभी पूरी ही नहीं होती .	అందు కో లే ని నె ర వే రని ఓ చి ర కాల స వ ప నం లా ంటి ది .	0.5246
अचछ े से पे श आओ .	జా గర తత గా మాటలాడు .	0.5031
पै सा . यही बात है .	డబబు . అంతే కదా .	0.5522
तुम सुन रही हो ?	నా మాట వి న బ డి ందా ?	0.4284
हम कल के बारे में बात कर सकते हैं ? मेरा ऐसा इ रा दा नहीं . . .	మనం ని నన టి విషయం మాటలాడ దా మా ? నా ఉద దేశం అది కాదు . . .	0.6381
पता है कया देख ता हूँ ? मुझे स प ने दि ख ते हैं .	నే నే ం చూశా నో తెలుసా ? స వ ప నా లను చూశా ను .	0.6279
जब कि उस कमी ने को बि ज ली का ता र तक पह चा न ना नहीं आ ता .	క రె ంట వె రు కు , తా డు కు తే డా తెలియ ని వె ధ వ వాడు .	0.6046
मैं ट ै ग नहीं निका ल ती और काम होने पर वापस करती हूँ .	ట యా గ లు అలాగే ఉ ంచి , నా పని అయ యా క తీసు కె ళ తాను .	0.6340
चाह े आप कि तने भी खुश हों ,	ఎంత సంతో ష ంగా ఉననా సరే ,	0.5248
ओ क स परि ंग स के लोग ो , मुझे बता इ ए , कया आप ना का रा हैं ?	ఇపపుడు , చెపప ండి , ఓ క స పరి ంగ స , మీరు పరా జి తు లా ?	0.6771
ओ क स परि ंग स के लोग ो , मुझे बता इ ए , कया आप ना का रा हैं ?	ఇపపుడు , చెపప ండి , ఓ క స పరి ంగ స , మీరు పరా జి తు లా ?	0.6771
की म ती प त लू नों वाला मा रि यो भी ते ल बद ल वा ने के लिए नहीं दिखा .	పా త ష ో కు ల రా యు డు మా రి యో కూడా ఆ యి ల మార పు కోసం రాల ేదు .	0.6592
र ंग ने वाले घ ट िया स लू न और हर जगह की कॉ फी की घ ि नौ नी दु का न ें .	రం గు లు ప ూ సే సె లూ న లు , పి చచి కా ఫీ ష ా పు లే అంతా ఉననా యి .	0.6778
तो , कयों न हम उसके भ ूल ने की बात को न जर अं दा ज कर द ें ?	అందు కే , అతను అ ల సత వ ంగా ఉండే విషయం మనం వది లే సతే ఎలా ఉంటుంది ?	0.6254
ल ु पी टा , तुमहें पता है न कि वह आदमी ब ू ढ ा है .	లు పి టా , ఒక వే ళ నువవు గుర తి ంచ కపో తే , అతను ము స లి వాడు .	0.6450
माफ करना . मजा क करने के लिए छ ह म ही ने का व कत कम है .	కషమి ంచు . జో కు లు వే య డానికి ఆ రు నె ల లు త కకువ సమయం అను కుంటా .	0.6132
ह ँ सी उ डा लो , गा र गो इ ल .	న వ వు తా వు లే , నీ బ ొ ంద , ఇక .	0.6455
कयोंकि मेरा पो ता स ड क पर रहे , इस की चि ं ता से	ఎందుకంటే నా మ ను మ డు రాతరి ప ూ ట రో డ ల మీద తి రుగు తా డ ని	0.5912
जब कि हर द म अपनी औ का त से बाहर के क पडे	అయి నా ఎపపుడూ ష ా పి ంగ వెళలి బ టట లు కొ ంటా వు ,	0.5928
तुमसे पयार है .	నువ వ ంటే నా కి ష టం .	0.4401
अगर मा रि यो बे च ना चाह रहा है . . .	మా రి యో అమమ ాలని చూ సతు ంటే . . .	0.6098
हम नहीं खेल ेंगे .	మనం ఆ డ డం లేదు .	0.4270
आप सभी का सवा ग त करते हुए	ఈ గొ పప ఆ రం భా నికి . . .	0.5583
एक न ई जिंदगी से .	ఓ కొతత జీవి తం .	0.4969
एक न ई जिंदगी से .	ఓ కొతత జీవి తం .	0.4969
एक न ई जिंदगी से .	ఓ కొతత జీవి తం .	0.4969
कि तुमहारे पीछे - पीछे बै ट मै न और रॉ बि न बन ती फिर ूँ .	నీ వె ను క తి రుగు త ూ బ యా ట మా న , రా బి న ఆ డే ందుకు .	0.6769
उन ग िर ो हों को चु ट कि यों में बाहर कर दिया .	ఆ చెతత గ యా ం గు లను అలా పరి గె త తి ంచా రు .	0.6179
हे . . .	ఓ రి . . .	0.7633
ड ो लो रे स , अगर तुमने मा रि यो की हा ल त देख ी होती . . .	డ ో ల ొ రె స , మా రి యో కు ఏ మ యి ందో నువవు చూ సతే . . .	0.7016
- बहुत दे र हो चु की . - चलो .	- ఆ ల సయ మె ంది . - నా తో రా .	0.6566
तुमहें वह नहीं ले पा ए गा .	వాడి ని తీసు కె ళ ని వ వ ను .	0.5506
- मैंने कुछ नहीं लिया . . . - कुछ अचछा मि ला ?	- నే నే ం తీసు కో లేదు . . . - ఏద ెనా మంచిది దొ రికి ందా ?	0.6203
ड ो लो रे स , मैं यह बक वास और नहीं सुन सकती !	డ ో ల ొ రె స , ఇక నేను ఇ ద ంతా మాటలాడ లేను .	0.6356
च लिए , ता लिया ँ हो जाएँ , ओ क स परि ंग स !	అ భి న ంది ంచండి , ఓ క స పరి ంగ స ! అ భి న ంది ంచండి !	0.5704
आज रात और ब डे इ नाम - और ब डा जै क प ॉ ट	ఈ రోజు రాతరి పెదద బహు మ తు లు - పెదద జా క పా ట	0.5996
तुम समझ नहीं पा रहे . मुझे यह करना होगा .	నీకు అరథం కాదు . నే ని ది చేయ ాల సి ందే .	0.5919
देख िए , इस ने मुझे कैसे बद ल दिया .	ఆమె నన నె లా మార చి ందో చూడ ండి .	0.5911
थो डे और ब ू ढ े , थो डे और ख ू सट ,	కా సత వయ సు పె రిగి , కా సత పె ం కి గా ,	0.6104
अपने पा गल दोसत को उस वाली दु का न में जा कर मि लो .	ప కక దు కా ణ ంలో ఉనన నీ తి కక నే సతా నని కలు వు .	0.6175
यह तो पक का है कि यहाँ रह ने वा लों की नहीं होगी .	అది ఇకకడ ఎవ రి దీ కా దని క చచితంగా చెపప గల ను .	0.5647
आप का कया मान ना है , जान ?	నీ సం గ తే ంటి , బ ంగా రం ?	0.5522
मैं अ मी र हूँ , कमी नी !	ధన వం తు ర ాలి నే , చెతత మొ హ ం !	0.5556
तो आप में से कौन ल ख प ति बन ने का ह क दार है ?	ఇపపుడు , మీ లో ఎవ రికి కో టీ శ వ రు లు అ యయ ే అ ర హ త ఉంది ?	0.6698
मैंने अपने लिए बस इतना चा हा था कि . . .	నా కోసం నేను ఎ నన డ ూ కో రు కు నన ది . . .	0.6390
कल ै र ें स , इस ख टा रा को दु रु सत करना कब बंद करो गे ?	ఈ పా త డబ బా రే కు ల పె పని చేయ డం ఎ పపుడు ఆ పే సతా వు , క లా రె నస ?	0.6614
इसे बे च दिया .	దీ నని అమ మే శా ను .	0.5154
भगवान , अगर आप सुन रहे हैं , तो इस पा गल और त को थो डी अ कल दी जिए .	పర భ ూ , నువవు గ న క వి ంటు ంటే , ఇకకడ కి ంద ఓ పి చచా వి డ ఉంది .	0.6847
ओ क स परि ंग स में उ म मी द दि ख ती है .	ఓ క స పరి ంగ స సా మర ధ యం చూశా ను .	0.6613
मुझे माफ कर दो .	ననను కషమి ంచు .	0.4117
हम सब , सभी लोग .	మనం , వయ క తు ల ం .	0.5700
- तो यहाँ तै या री के लिए आई हैं ? - बे शक .	- అయితే , ఏ ర పా టు ఇకకడ ే నా ? - అంతే గా .	0.6849
एक मि लि यन ड ॉल र का इ नाम	మి లి యన డ ాల ర ల బహు మ తి	0.5862
तुमहें कि तनी परे शा नी हुई . और अब , यह .	అది నీకు ఎంత బా ధ ో . ఇపపుడు , ఇది .	0.6030
- कमी ने . - अब कौन किस पर भा री है ?	- వె ధ వ . - ఇపపుడు నీ అ ం తు చూ సే ది ఎవర రా ?	0.6511
- पलीज , यो ला ं डा . - चलो भी .	- ప లీ జ , య ొ లా ండా . - రా , రా , రా .	0.5143
ठीक है ?	సరేనా ?	0.3581
- अचछी है , माँ . - शुकरिया .	- చాలా బాగు ంద మ మా . - ధనయవాదాలు .	0.5574
ता कि घ ु ल - मिल जाएँ .	అ దీ , కలి సి పో వడం కోసం .	0.5158
दर ह जार ड ॉल र	ప ది వే ల డ ాల రలు	0.4760
ठीक है ?	సరేనా ?	0.3581
एक ला ख ड ॉल र .	ఒక ల కష డ ాల రలు .	0.5606
कुछ नहीं . न पै सा , न परिवार और न कोई भ वि ष य .	ఏమీ లేదు . డబబు లేదు , కుటుం బం లేదు , భ విష యత తు లేదు .	0.5665
