Hindi	Telugu	Similarity_Score
तुमने कभी पा प स वी कार किया है ?	నువ వె పు డ ెనా క న ఫ ె షన చే సా వా ?	0.5715
वो जो पार टी के ली डर हैं , उनके लिए . . .	పా ర టీ లీ డ ర ల కి ఇకకడ బాగా క న పడ ాలి	0.5441
- मैं आप से ये पूछ रहा हूँ . . . - हाँ ?	- నేను మి మమ లని అ డి గే ది - అ డ గ ండి ?	0.6271
ये एक इं जी नि यर हैं और अब मेरा नाम न ूत न मै थ यू है .	అతను ఓ ఇం జ నీ ర ఇంకా ఇ పు డు నేను న ూ తన మే థ యూ ని .	0.6731
ये इस के लिए बहुत ब डा है .	ఇది తన కి చాలా పెదద ది .	0.5521
इं सान के त ौ र पर ?	ఒక వయకతి గా నా ?	0.4836
मैंने तुमहारी जिंदगी त बा ह कर दी .	నీ జీవి తా నని నా శ నం చే సా ను .	0.5199
मेरी बहुत ही ख ू बस ू रत बह ू और बे टे आ दिल को शादी की सा लग ि रह की बहुत - बहुत मु बार क बाद ,	నా అంద ాల కో డ లు ఇంకా నా కొ డు కు , ఆ ది ల కి , ఎ వె రీ , వె రీ హా ప ీ ఏ ని వర స రీ	0.6540
बा रात वहाँ से आए गी , तो . . . तो न ूत न के मा मा और चा चा यहाँ बैठ ेंगे .	బా రాత ఇకకడ ను ంచి వ సతుంది , సో న ూ తన అ ం కు ల స ఇకకడ కూ రచ ు ంటా రు ,	0.6619
हे लो . गु ड िया के हाथ में एक और गु ड िया .	హ లో . ఒక బ ొ మమ చే తి లో ఇం కో బ ొ మమ .	0.6403
मेरे मु ँ ह पर झ ू ठ बोल ते रहे हो .	ఇ నని రోజు లు నాకు అబ దధ ాలు చెబు తుననా వు .	0.5255
लगता है मुझे थो डे आ रा म की जरूरत है अब .	అంద ంగా ఉండ ాల ంటే వెళళ ి ని దర పో వాల ను కుంటా .	0.5707
वो होना लि खा ही नहीं था .	అది జ రగ ాలని రా సి లేదు .	0.4357
हाँ , मुझे तो पसंद है .	ఆ , నా కె తే న చచా వు .	0.5855
और चा हूँ गा कि कई ऐसे साल आ ते र हें .	ఇలా ంటి వి ఇం కె నన ో జ రు పు కో వాల ని కో రు తుననాను .	0.5745
ता जा ख बर न ूत न याद व ने कॉ ले ज के परे मी से किया वि वाह	బ రే కి ంగ న యూ స : న ూ తన యా ద వ తన కాల ే జ స వీ ట హా ర టు ని పె ళ లి చేసు కు ంది .	0.6539
एक गल त क द म उ ठा या , तो अ ग ला चु ना व भी भ ूल जा इ ए गा .	ఒకక తపప ట డు గు వే సతే మీ తర వా తి ఎ నని కలు కూడా ఓ డి పో తా రు .	0.6471
क बी र : हाँ , जी . आ ं टी , ल ें स पर .	- అవును మే డ మ . లె నస లో కి , ఆ ంట ీ . - ఓ కే .	0.6651
- कया ? - न ूत न दी दी अपने कम रे में नहीं है .	- ఏంటి ? - న ూ తన అ కక తన గ ది లో లేదు .	0.6514
आ दिल : हे भगवान . व रु ण : मुझे वो रात याद है .	- అబ బా . - నాకు గుర తుంది , ఆ రాతరి .	0.5998
हाँ , और कयोंकि मैं सिर फ एक इं जी नि यर हूँ .	అవును , ఇంకా నేను కే వల ం ఓ ఇం జ నీ రని .	0.6079
और कोई नहीं मि ला था कया ?	ఇం కె వర ూ దొ ర క లేదా , ఏంటి ?	0.5138
हे लो .	హ లో .	0.3914
अरे , एक - एक फ ूल सू ं घ ेंगे ,	ఆ , సర . మే ం వా స న చూ సతుననా ం . . .	0.5454
सर , आप यहाँ . . . आप यहाँ सि गरे ट नहीं पी सकते .	సర , మీరు అలా మీ రి కకడ లో ప ల కాల చ కూడ దు .	0.5942
- और त : ये जो ती नों की . . . - अब ड ो रा कहाँ गई ?	- ఈ ము గ గు రూ ఇకకడ . . . - డ ో రా ఏ మె ంది ?	0.7292
आ जाओ , बे टा . चलो , न मस ते करो .	ఇలా రా మ మా . వి శ ాల అ ం కు ల కి హాయ చెపపు .	0.6003
अरे , नहीं . बिलकुल नहीं , हाँ .	. ఖ చచితంగా చెపప లేదు . సమ స యే లేదు , ఆ .	0.5005
मुझे पता है तुम उसके घर जा ते रहे हो .	నాకు తెలుసు నువవు వాళ లి ంటి కి వెళ ు త ూ నే ఉననా వు .	0.5363
सिर फ तुमहारी गल ती नहीं है .	అది నీ ఒ కకడి తపప ే కాదు .	0.5048
नहीं . कोई नहीं . मैं . . . मैं अ के ला हूँ .	లేదు . నేను చే స కో లేదు . నేను సి ం గి ల .	0.5722
आप कुछ नहीं करेंगे .	ఇపపుడు మీ రే ం చె యయ దదు .	0.4517
मैं चाहती हूँ तुमहें बहुत खुश िया ँ मिल ें .	నువవు సంతో ష ంగా ఉండ డ మే నాకు కావాలి .	0.5317
हाँ , वो कर ा देना बिलकुल .	ఆ , అలా చే యి ంచు . . .	0.4849
बात तो है , पर , पता नहीं .	ఒక విషయం ఉంది , కానీ	0.4839
कि श ो र : एक सु झ ा व है . . . व रु ण : ऐसे पी ते हैं .	- ఓ స ల హా . . . - అది అలాగే చె యయ ాలి .	0.6565
दी दी , उ ठ िए . दे र हो जाए गी .	అ క కా , లే వ ండి , ఆ ల స యా మ వు తుంది .	0.6324
अरे , ये तो अब रा ष ट री य जन से वा पार टी के ज मा ई रा जा हैं .	ఇ త ని పు డు రా ష ట రీ య జ న సే వా పా ర టీ కి అ ల లు డు గా రు .	0.7066
- त ु झ े इस बारे में पता था ? - कया ? कया ?	- నీ కి ది తెలుసా ? - ఏంటి ? ఏంటి ?	0.5374
माफ की जिए , पा पा . आपको इतना परे शान किया .	సా రీ , నా ననా . మీకు ఇ బబ ంది కలి గి ంచా ను .	0.5568
देखो , मैं तुमहें बता ना चाहता हूँ . . .	చూడు , నీకు చెపప ాలను కుననాను . . .	0.5667
इस तरफ , आओ .	ఇ టు ప కక కి , రా .	0.4500
- ये पह ना देना . ये ठीक कर वा ले ना . - ये सब .	ఇది వె య యి . కానీ ఇది బాగు చే యి ంచు .	0.5820
- न ूत न : आ इ ए ना , आ ं टी . - आ इ ए , आ इ ए .	- ప లీ జ ర ండి , ఆ ంట ీ . - ప లీ జ ర ండి . ప లీ జ ర ండి .	0.6293
अभी - अभी , पह ली बार .	ఇ పపుడ ే . మొద టి సారి .	0.4643
मुझसे शादी कर लो .	ననను పె ళళ ి చేసు కో .	0.4956
और बा लों को कस कर पीछे बा ँ धा था . हाँ .	తన జు టటు ని వెన క కి బాగా టె ట గా లా గి ఉ ంచి . అవును .	0.5655
भा रत में सम लै ंग ि क ता कोई न ई बात नहीं है .	ఇ ండి య ాలో హ ో మో సె క సు వాలి టీ కొ త తే ం కాదు .	0.6157
आ जाओ आगे . आप का ले ते हैं .	ర ండి , ఆ ంట ీ . మీ ఫ ొ టో తీ సతాను .	0.5669
- मैं ही ठीक नहीं बैठ ती , यार . - नहीं , ऐसा नहीं . . . ऐसा नहीं है .	- నే నే బయట దానని . - కాదు . అలా ంటి దే ం లేదు అలా కాదు .	0.5657
इं सान के ना ते , वह . . .	ఒక వయకతి గా , తను . . .	0.6324
ड रो मत , मेरी बच ची .	భ య పడ కు , బి డ డా .	0.5773
इन के बि ना शादी पूरी होती ही नहीं है .	వాళళు లే కుండా ఏ పె ళళ ీ జ రగ దు .	0.5490
अरे ! चलो मिल ते हैं . बहुत व कत हो गया .	హే ! అవును , కలు దదాం . చాలా కాల మె ంది .	0.6376
हमारे देश के म ं दि र ों में ऐ सी न क का श िया ँ हैं जि न में पु रु ष और म हि ला एँ	మన కి గు ళళు ననా యి అలా ంటి శి ల ప ాల తో ఎకకడ ఆ డ , మ గ ఇ దద రూ ఒక ే	0.6765
सर , ये फ ते ह बा बा दर गा ह से आए हैं . आपको दु आ दे ने के लिए .	సర , వీ ళళు ఫ తే హ బా బా దర గా ను ంచి వచచా రు , మి మమ లని ఆ శ ీ ర వది ంచ డానికి .	0.6758
इसलिए अपना मु ँ ह बंद ही रख ो .	కాబటటి ఇక ఆ పి తే మంచిది .	0.5122
मैं तुमहारी स हा य क नहीं हूँ .	నేను నీ అ సి సట ె ంటు ని కా ను .	0.5527
ये है तुमहारी ख ब री ? तुम एक छ ह साल की बच ची पर भ रो सा कर रहे हो ?	తి నా నీ ఇ న ఫ ా ర మర ? నువ వ ో ఆ రే ళ ల దాని పె ఆ ధా ర పడ డా వా ?	0.6656
पक का वा दा .	పి ం కీ పరా మి స .	0.3504
और वा दा करती हो उनहें ये दे दो गी ?	నువవు నాకు పరా మి స చేసతా వా తన కి ఇది ఇ సతా నని ?	0.5185
मुझे नहीं पता तुम कया बोल रही हो .	నువవు ఏం మాటలాడు తుననా వ ో నాకు అ ర ధ ం కా వ ట లేదు .	0.5228
जे ल में मेरे साथ गल त हुआ .	ననను జె లలో బ ల వ ంత పెటట ా రు .	0.5697
ब धा ई हो , जान .	క ంగ రా ట స , డా ర లి ంగ .	0.4852
इस साल के उ भर ते वय व सा य ी , मि सट र आ दिल ख न ना के नाम .	ఈ ఏ డు ఎ మర జి ంగ బి జి నె స మన మి ష టర ఆ ది ల ఖ ననా కి .	0.7051
ठीक है ? बस अचछी - अचछी बात ें बोल ते र हो .	ఓ కే ? అన నీ మంచి వే చెబు త ూ ఉ ండు .	0.6055
फ ते ह बा बा की दर गा ह से .	ఫ తే హ బా బా దర గా ను ంచి .	0.5785
- फ ते ह बा बा की दर गा ह तो . . . - याद व सा ह ब का चु ना व कष े तर नहीं है ?	- ఫ తే హ బా బా దర గా అంటే - యా ద వ గా రి ని యో జ క వర గం , అవు నా ?	0.6772
पा ँच मिन ट में , चलो . चलो , आओ .	ఐ దు ని ము ష ాలు , క మా న . క మా న , పద ండి .	0.5979
याद है . बिलकुल याद है .	ఉంది , గుర తుంది బాగా గుర తుంది .	0.4622
नहीं . द फ तर से जग दी श का फोन था .	కాదు . ఆ ఫీ సు ను ంచి జ గ దీ ష .	0.6332
मै ड म , वो कुछ हि ज डे आए हैं . बोल रहे हैं दु आ एँ द ेंगे .	మే డ మ , ఆ శ ీ ర వది సతా మ ంట ూ కొ ంద రు కొ జ జా వాళళు వచచా రు .	0.7055
हाँ , है . हम एक साथ रह ते हैं .	అవును , క బీ ర దే . మే ం ఇ దద రం కలి సే ఉంటా ం .	0.5759
वह म सू री के व ु ड सट ॉ क में प ढ ने के लिए चला गया है .	- ఏంటి ? - అతను ము స సో రీ లో వు డ సట ా క లో చ ద వ డానికి వెళళ ా డు .	0.6937
कि मैंने ज ॉ न मै थ यू से शादी की है .	పె ళళ ి చేసు కుననా నని పర క టి ంచ డానికి .	0.5777
आप कुछ नहीं करेंगे .	మీ రే ం చె యయ దద ండ ీ .	0.4724
तुमहारी शादी की सा लग ि रह आ रही है . तुमहारे पास कुछ न या होना चाहिए .	మీ ఏ ని వర స రీ వ సతోంది . నీ కే ద ో ఒకటి కొతత ది ఉండ ాలి గా .	0.5527
मुझे देख कर मु स कु रा रही हो ?	నువవు ననను చూ సి న వ వు తుననా వా ?	0.5508
ये तो जब र द सत था !	అద భ ు తంగా చెపపా వు !	0.5467
तो , बंद क य ूँ हैं ? चलो , खेल ते हैं उनके साथ जा कर .	ఎందుకు లా క చే సా రు ? వెళళ ి తన తో ఆ డు కు ందా ం .	0.6420
हम एक मन ो र ं जन पार क में गए , और ये क सम खा ती है कि हम उस झ ू ले पर च ढ े थे . . .	మే ం ఆ ఎ మ యూ జ మె ంట పా ర కు కి వెళళ ా ం , తను ఆ రె డ మనం ఎ క కా ం అని ఒ టట ే సతోంది . . .	0.7574
आप एक बार देख ल ेंगे ?	ఇ దొ క సారి చూ సతా రా ?	0.5163
स मा चार वा चि का : . . . द फा 3 7 7 के खि ला फ . सम लै ंग ि क ता . . .	సె కష న 3 7 7 కి వయ తి రే క ంగా తన కొ ర డా ఝ ు ళ ి పి సత ూ నే ఉననా రు . హ ో మో సె క సు వాలి టీ . . .	0.6669
आ दा ब अ र ज है . बि ट िया की वि दा ई पे आपको बहुत - बहुत मु बार क बाद हमारी तरफ से .	ఆ దా బ బర సే . అమమా యి ని సా గ నం పు తు నన ందుకు చాలా చాలా శ ు భా కా ం కష లు .	0.6735
पता नहीं , खुद को क सू र वार मह सू स कर रही हूँ .	నాకు తెలి సి , వీ ట నని టి కీ కా రణ ం నే నే .	0.5865
अरे , तो अपना आदमी लोग को ति गु ना की जिए ! अरे !	అయితే , మీ సె క యూ రి టీ ని పె ంచుకో ండి ! ఏ య !	0.6008
पयार तो बस पयार है ! पयार तो बस पयार है !	పరే మ ంటే పరే మే ! పరే మ ంటే పరే మే !	0.4208
कया आप लोग हमारी मदद कर सकते हैं ? पलीज .	మీరు మాకు సా యం చె యయ గల రా ? ప లీ జ	0.5491
अब हम कया करेंगे ?	మనం ఏం చె యయ ాలి ?	0.5052
ज ॉ न : वे लोग जब र द स ती वि शा ल से उसकी शादी कर वा रहे हैं .	వాళలు వి శ ాలని చే స కో మని ఆమె ని బ ల వ ంత ం చేసతుననా రు .	0.6409
- मेरा ? - और कया ? और किस का ?	- నా దా ? - ఇం కె వ రి ది ?	0.5247
बेह तर की उ म मी द , और पा क होने की उ म मी द , और खुश होने की उ म मी द .	మంచి జరుగు తు ందని , ఇంకా ప వి తర త కి , ఇంకా సంతో ష ా ని కె న మమ కం .	0.6322
अंदर के हो या बाहर के , आपको अपनी जगह मिल ही जाए गी ,	ఇ కకడి వా రె నా లే క బయ టి వా రె నా , మీకు ఓ మూ ల చ ో టు దొ రు కు తుంది ,	0.5787
फि टि ंग ठीक है ?	అది బా నే ఫి టట యి ందా ?	0.4050
ये हमा रा राज रहे गा .	ఇది మన సీ క రె ట .	0.4648
ऐसा कुछ मत करो जि से ठीक ना कर स को , ठीक है ?	నువవు తిరిగి తీ స కో లే ని పని మా త రం చె యయ కు , అ ర ధ మె ందా ?	0.5900
ता रा : माफ करना .	ఒకక సె క న ఆ గు .	0.4722
फर क नहीं पड ता .	అవ న నీ అన వ సరం .	0.5906
कोशिश कर रहा हूँ .	నేను పర యత ని సతుననాను .	0.4518
क बी र : अचछा , आप लोग . . . मि से ज याद व : आप दोनों , आप इस . . .	- సరే , గె స , జ సట . . . - మీరు , అ టు వెళళ ండి .	0.6998
ता जा ल गे गा . जू स पी ले ना . और तुम य हीं ख डी रह ना , हाँ ?	తన కి కొ ంత శ కతి వ సతుంది . జ యూ స తా గ మ మా . నువ వి కకడ ే ని ల బ డు , సరేనా ?	0.6744
न ूत न . . . न ूत न . . .	న ూ తన , నువవు . . . హే . . .	0.6373
देखा जाए तो हमारी शादी हो ही चु की है .	మన కి పు డు పె ళళ ి అయి పోయి న టట ే .	0.5305
ऐसा ही कुछ , हाँ .	ఏదో అలా ంటి దే , ఆ .	0.4458
पा द री : अगर कोई बात हो जो बो झ सी हो , बोल दो ,	అదే ఏద ెనా విషయం లో నీకు ఏద ెనా కష టం ఉ ంటే , ఇ పు డ ది చెపప ో చు ,	0.5394
हो ही गया . बस वो एक से क ंड लग ना है ना अब तो पो र ट रे ट ले ना है बस .	అయి పోయి న టట ే ఇం కో రెండు సె క న లు . పో ర ట రె యి ట తి య ాలి గా .	0.6786
- आ जाओ , आ जाओ , आ जाओ , आ जाओ . - अचछा , ठीक है .	- ర ండి , ర ండి , ర ండి , ర ండి . - సరే , అలాగే .	0.5346
और मुझे लगता है उन का जो श मेरे जो श को पू रा करे गा .	నా ఉద దేశం లో తన ఎ న ర జీ ఎపపుడూ నా ఎ న ర జీ కి తో డ వు తుంది .	0.6337
- न मस ते , दा मा द जी . - वि शा ल : न मस ते .	- న మ సతే , అ ల లు డు గా రూ . - న మ సతే .	0.7107
उसके बह का वे में मत आओ .	అది నినను ద ూ రం చె యయ లేదు .	0.5414
मै ड म , एक फो टो .	మే డ మ , ఒకక ఫ ొ టో .	0.6022
दिल शा द : दिन भर तो सो रहे थे .	- నువవు రో జ ంతా పడు కు నే ఉననా వు . - అవును .	0.5355
आप कुछ और पह न कर नहीं देख ना चा हें गी . . .	వీ టి లలో ఇం కే ద ెనా ట రె చేసతా రా	0.5104
तुमहें लगता है न ूत न आ त मह त या कर सकती है ?	న ూ తన ఆ త మ హ త య చే స కు ంటు ంద ంటా వా ?	0.6177
तुमहें लगता है तुमने मुझ पर ए ह सान किया है , है ना ?	నా కే ద ో సా యం చే సా నను కుంటుననా వు , క ద ూ ?	0.5967
ये सवा ल अभी भी बना हुआ है . आगे और जान का री के लिए , ब ने र हें . हम वापस लौ ट ेंगे .	ఈ పర శ న మి గి లే ఉంది . ఇంకా అ పడ ే ట ల కె చూ సత ూ ఉండ ండి . ఇ పపుడ ే తిరిగి వ సతా ం .	0.7235
लोग : पयार तो बस पयार है ! पयार तो बस पयार है !	- పరే మ ంటే పరే మే ! - పరే మ ంటే పరే మే !	0.4288
न ूत न जी बहुत ही अचछी हैं , ते ज हैं और जि ं दा दिल हैं .	న ూ తన అద భ ు త మెన ది , తెలి వెన ది , చు రు కె న ది .	0.6471
ज ॉ न को पुलिस से बात कर नी चाहिए .	జా న పో లి సు ల కి చెపప ాలి .	0.5207
क बी र : हे लो . तो , दु ल ह न कहाँ है ?	హాయ . మరి , పె ళళ ి కూ తు రే దీ ?	0.6330
भगवान के गु ण गा ओ !	పర భ ు వు నినను ర కష ి ంచు గా క	0.4963
सत ता प कष आप जै स ों पे स खत न जर रख े हुए है .	రూ లి ంగ పా ర టీ మీ వ ంటి వారి పె గ టటి ద రు ష టి పె టటి ంది .	0.5813
आप सी य ौ न सं बं ध ों को अ परा ध की श रे ण ी से ह टा दिया ,	సె క సు వల ప ను లని నే రం కా దని తే ల చి ందో ,	0.6421
ब डे सा ह स की बात है .	నిజ ా నికి చాలా ధ ె ర యం చే సా వు .	0.5116
व रु ण : इस ी तरह पी ते हैं , दोसत .	దానని అలా చె యయ ాలి , మె ఫ రె ండ .	0.5989
- रु चि : अचछी वाली है . - माफ करना .	- అది మంచి బ యా చ . - కషమి ంచండి .	0.5952
- आप ही के चु ना व - कष े तर से हैं ? - अ ल प मत कमी शन . . .	- అతను మీ ని యో జ క వర గం వా డే నా ? - ఈ యన మెనా రి టీ క మీ షన హె డ .	0.7244
को च : आज का खेल बहुत ब डा है , और हमें इसे जी तना ही होगा .	ఈ రోజు మన ంద రికీ పెదద మ యా చ ఉంది అది మనం ఖ చచితంగా గె ల వాలి .	0.6315
- हो ही गया . - अचछी त स वी र ें ले ना .	- ఇ ంచ ూ మి ంచు అయి పోయింది . - మంచి ఫ ొ టో లు తి య యి .	0.5811
न वा ब ने सक ूल छोड दिया है .	న వా బ స కూ లు మా నే సా డు .	0.6177
हमें बहुत - बहुत खुश ी हुई ये जान के .	మాకు చాలా ఆ న ంద ంగా ఉంది .	0.4812
इं सान के त ौ र पर आप उनके लिए कया मह सू स करते हैं ?	ఒక వయకతి గా మీరు తన గురించి ఏ మ ను కు ంట టు ననా రు ?	0.6414
तुम बोल कया रही हो ? कया . . .	దే ని గురించి మాటలాడు తుననా వు ? ఏంటి	0.4504
- एक से क ंड . तुमने कब . . . - फर क नहीं . . . फर क नहीं पड ता !	- ఒకక ని ము ష ం . - అన వ స రా విష య ాలు ఇపపుడు అన వ సరం !	0.6672
मै ड म , पलीज एक फो टो . शुकरिया . शुकरिया .	మే డ మ , ఒకక ఫ ొ టో , ప లీ జ . థా ంక యు . థా ంక యు .	0.6163
ये ली जिए .	ఇది గో , తీ స కో .	0.3937
वि शा ल : कया कहा ? कया था वो ?	అదే ంట ది ? అస లే ంట ది ?	0.3856
तुमहारी शादी होने वाली थी .	నీకు పె ళళ వ బో తుంది .	0.4543
बिलकुल , यार . मैं गे नहीं हूँ .	అవును , డ ూ డ . నేను గే కాదు .	0.5499
- एक इं सान के ना ते , आपको कया . . . - इं सान के ना ते , हाँ . हाँ , बिलकुल .	- ఒక మని షి గా , మీరు - ఒక మని షి లా , క రె క ట . ఆ , అదే .	0.6518
नहीं , सबसे अचछी तो नहीं है , पर उसकी है सि य त के हि सा ब से सबसे अचछी है .	తెలుసా , అది బె సట కాదు కానీ , అతని స తో మ త కి అది బె సట .	0.5869
बात करते रह ना , कर न .	ట చ లో ఉ ండు , క రణ .	0.5994
- दिल शा द : तुम ना मु रा द हो . - तुमहारा सवा ग त है .	- నువ వ ో గా డి ద వి . - యు ఆ ర వె ల కం .	0.6435
- ए , ए , ए , अचछा . - मुझे पता है .	- హే , హే , హే , ఓ కే - నాకు తెలుసు కలు సతుననా వ ని .	0.5872
तुम पयार करते हो उस को ?	నువవు త నని పరే మి సతుననా వా ?	0.4994
कया है ये ?	ఏంటి ఇ ద ంతా ?	0.4057
- शुकरिया . - शुकरिया .	- థా ంక యు . - థా ంక యు .	0.4718
अगर हमें कुछ भी हो जा ता है ,	మాకు క న క ఏద ెనా జరిగి తే ,	0.5459
प तर कार 2 : आपको लगता है कि आप की जान खत रे में है ?	మీ జీవి తం అ పా యం లో ఉ ందని పి స తో ందా ?	0.5696
पर जब बडी हो जाए गी , इसे आ जाएगा .	తను పెదద య యా క , అది తన కి సరి పో తుంది .	0.5551
बात व हीं पर आ कर रु क ती है , उ म मी द .	చి వ రికి రా వల సిన చ ో టు కే వ సతా రు , న మమ కం ,	0.6519
मुझे नहीं लगता उनहोंने पह न कर देखा है .	త ని ది ట రె చె యయ లే ద ను కుంటా .	0.5405
हाँ , पर तुम मुझे पसंद करते हो ?	ఆ , కానీ నీకు నే న ంటే ఇష ట మా ?	0.5997
कहाँ . . . एक मिन ट . . . कया . . . कया . . .	ఎ కకడికి ఒకక , సరే ఒకక ని ము ష ం ఏంటి ?	0.3876
प तर कार 1 : आप की बह न की आ त मह त या थी या कत ल ?	మీ అ కక ది ఆ త మ హ త యా లే క మర డ రా ?	0.5902
- जी . - एक मिन ट .	- సరే . - ఒకక ని ము ష ం .	0.6076
उसकी हि म मत कैसे हुई ?	దా నికి ధ ె ర యం ఎలా వచచి ంది ?	0.5095
और त : पर पता है सब य सा ची की सबसे अचछी बात कया है ?	కానీ స బయ సా చి విషయం లో బె సట ఎ ంట ో తెలుసా ?	0.5694
पता है . . . तुम लोगों की जो डी जयादा अचछी है .	నీకు తెలుసు మీరు కలి సు ండ డ మే క రె క ట .	0.5738
ये सा ला दिल ली है .	ఇది చెతత ఢ ి ల లీ .	0.4604
हाँ .	అవును .	0.2761
दिल शा द : चु प र हो . क बी र : हाँ .	- నో ర ము య యి . - సరే .	0.5688
नहीं .	లేదు .	0.3291
ठीक है , मैं . . .	ఏ మె ంది ? పర లేదు . నేను లె న	0.4509
ए .	హే .	0.3179
पा गल मत बन ो .	పి చచి గా ఆలోచి ంచ కు .	0.3617
लेकिन फ ं क शन चा लू है ना ? कल बु ला ना .	కానీ ఫ ం కష న ఇంకా న డు సత ూ ఉంది కదా . వాళళ ని రే పు ర మమ ను .	0.6168
पर , अ फ सो स की बात ये है कि इस मा ह ौ ल में आपके सा ह स को	కానీ ద రి ద రం ఏ ంట ంటే ఇలా ంటి వాత వర ణ ంలో ,	0.5853
मि से ज याद व : सा स ने दि ए थे , वो . . .	తన అత త గా రు ఇ చచి న వాటి సం గ తో ?	0.6251
ज ॉ न को फोन करो	జా న కి కాల చె యయ ండి	0.3912
मैं अभी आया .	ఇ పపుడ ే వ సతాను .	0.4224
जाओ ! जाओ , जाओ , जाओ !	వెళళ ు ! , వెళళ ు , వెళళ ు , వెళళ ు !	0.3088
- न ूत न की बह न : हो गया ठीक से ? - चलो .	- బా నే ఉ ందా ? - పద వెళ దాం .	0.5648
देख ूँ तो .	ననను చూడ నీ .	0.3584
वह फोन नहीं उ ठा रही .	తను ఎ తత ట లేదు .	0.5177
एक पुलिस वाले ने . . .	ఆ పోలీ స , వాడు	0.4303
मुझे फर क नहीं पड ता .	నే న వ న నీ ప టటి ంచుకో ను .	0.5255
- जै ज : चल ें , मै ड म ? - जू स पि ला दो . एक मिन ट .	- జ యూ స తా గి ంచు . ఒకక ని ము ష ం . - పద ండి , కదా	0.7334
आप च लिए , आ रहे हैं .	మీరు పద ండి . నేను వ సతాను .	0.4596
कयोंकि सच तो ये है कि आप ज हाँ भी ढूँढ ेंगे ,	ఎందుకంటే మీరు ఎకకడ వె తి కి నా	0.4755
. . . और उन का न या क ले क शन आ रहा है . . .	. . . వాళళ ది ఓ కొతత క లె కష న ఉంది . . .	0.7415
मुझे लगता है अपना फोन छोड गई हैं .	తన ఫోన మర చి పోయి ంద ను కుంటా ను .	0.5820
डि जा इन र : मै ड म , आपके क पडे .	మే డ మ , మీ డ రె సె స .	0.5557
किस ने कहा तुमहें गु ला म बन कर रह ने है ?	నినను బా ని స ని ఎవర ననా రు ?	0.5418
न ूत न जी से अचछी प तनी मुझे मिल ही नहीं सकती थी .	న ూ తన నేను కో రు కు నన టటు నాకు స రె న జో డీ .	0.6136
- वि शा ल : आप मेरे साथ . . . - हाँ , बिलकुल . ठीक है ना ?	- ఆ , ఇకకడ ే . అంతా బా వు ందా ? - ఆ , ఇలా ర ండి .	0.6451
हाँ , हाँ , हाँ .	ఆ , అవును , అవును .	0.3731
- भा रत मा ता की . . . - पार टी वाले : ज य !	- భా ర త మా త కీ జె ! - భా ర త మా త కీ జె !	0.5446
नहीं , वो . . . वो सब ठीक है . मेरा बस मतलब था . . .	కాదు , అద ంతా బా నే ఉంది . నే న నే ది	0.5029
तो ज ला ली .	వె లి గి ంచే శా ను గా .	0.3350
कयों ?	ఎందు కని ?	0.3096
चल ें ?	వెళ దా మా ?	0.2735
कहाँ से आए हैं ?	వాళళు ఎకకడ ను ంచి వచచా రు ?	0.4090
किस बात को लेकर ?	దే ని గురించి ?	0.3742
वे नहीं चाहते उसकी शादी मुझसे हो .	వాళల కి తను నా తో ఉండ డం ఇష టం లేదు .	0.5605
- कया ? - हाँ .	- ఏంటి ? - అవును .	0.5559
हाँ . मुझे माफ कर दो . बिलकुल भी फर क नहीं पड ता .	అవును . అ యా ం సా రీ . ఇవ న నీ అవ సరం లేదు .	0.6561
अस ह न श ी ल ता न ई बात है . हमारे देश के म ं दि र ों में ऐ सी न क का श िया ँ हैं जि न में . . .	అస హ న మే కొతత ది . మన కి గు ళళు ననా యి అలా ంటి శి ల ప ాల తో	0.6346
बह न च ो द , कया च ूत िया पा लगा र खा है	- చెతత వె ద వ - ఆ . ఆ .	0.4476
तो , अब जाना चाहते हैं ?	సో , మరి ఇ పు డు వెళ ి పో వాల ను కుంటుననా వా ?	0.4980
अरे , हाँ . हाँ . खुश हूँ . सं सा री जिंदगी है .	ఆ . అయి ంది . హా ప ీ . మ ండ ే న గా .	0.5725
तुमहारे मा ता - पिता कहाँ हैं ?	మీ పే రె ంట స ఎ కక డు ంటా రు ?	0.5100
तुम उससे पयार करते हो .	దా న నే పరే మి సతుననా వు .	0.5238
मुझे माफ कर दो .	అ యా ం సా రీ .	0.4636
मुझे नहीं पता कि कया कोई तरी का . . .	నాకు ఏ దా రీ కనిపి ంచ . . .	0.5496
अरे , इन हें पता ही कया है भा रत के इ ति हा स के बारे में ?	వీ ళళ కే ం తెలుసు భా ర తీ య చ రి తర గురించి ?	0.5939
को ची न में . उनहें इस बारे में कुछ नहीं पता .	కొ చచి న లో . వాళళ కి వే మీ తెలియ వు .	0.5684
हाँ , ठीक कर सकते हैं .	అవును , చె యయ చచు .	0.5044
मुझे मेरे कम रे तक छोड द ेंगे ?	నా రూ ం దా కా తో డు గా వ సతా రా ?	0.5315
बच चे की तै या री करो .	పిలల లని క న డం మీద ఫో కస చె య యి .	0.5119
अचछा , तो , पयार सिर फ उसकी तरफ से है ?	సరే , వ న సె డ ల వ వ ంటా వా ?	0.5301
मैं ये सब खु ले आ म इसलिए बता रही हूँ कयोंकि	ఇది నేను ప బ లి గ గా ఎందుకు చెబు తుననా న ంటే	0.5901
ता रा : आप की कोई मदद कर ूँ ?	మీ కే ద ెనా సా యం చె యయ నా ?	0.4914
